Description,LengthofDetectionkm,NumberofLanes,Date,Year,Month,Day,Hour,Minutes,DayofWeek,DayofWeek_numeric,TimeofDay,TimeofDay_numeric,DetectedDevices,StayTime,Speedkmh,TotalTravelTimeseconds,TravelTimehour,TravelTimeminutes,TravelTimeseconds,DerivedFFStraveltime,DerivedLostTime,DerivedGainedTime,Temperature,Weather,Weather_numeric,LevelofService,LOS_numeric
3MB-NB,3.53231,4,7/19/2019 8:00:00,2019,7,19,8,0,6,6,Early Morning,2,316,0.82,87.38,145.98,0,2,25,127.16,18.82,0,24,scattered clouds,3,E,5
3MB-NB,3.531359,4,7/19/2019 9:00:00,2019,7,19,9,0,6,6,Late Morning,3,504,0.09,82.04,155.61,0,2,35,127.13,28.48,0,25,broken clouds,4,F,6
3MB-NB,3.531498194,4,7/19/2019 10:00:00,2019,7,19,10,0,6,6,Late Morning,3,545,0.24,81.87,155.91,0,2,35,127.13,28.78,0,25,broken clouds,4,F,6
3MB-NB,3.531056056,4,7/19/2019 11:00:00,2019,7,19,11,0,6,6,Late Morning,3,301,0.53,83.23,153.18,0,2,33,127.12,26.06,0,26,broken clouds,4,E,5
3MB-NB,3.531158778,4,7/19/2019 12:00:00,2019,7,19,12,0,6,6,Early Afternoon,4,361,0.31,84.44,150.85,0,2,30,127.12,23.73,0,26,broken clouds,4,E,5
3MB-NB,3.530815972,4,7/19/2019 13:00:00,2019,7,19,13,0,6,6,Early Afternoon,4,626,0.13,80.44,158.7,0,2,38,127.11,31.59,0,27,light intensity drizzle,6,F,6
3MB-NB,3.531328667,4,7/19/2019 14:00:00,2019,7,19,14,0,6,6,Early Afternoon,4,652,0.28,78.36,162.59,0,2,42,127.13,35.46,0,27,light intensity drizzle,6,F,6
3MB-NB,3.531769,4,7/19/2019 15:00:00,2019,7,19,15,0,6,6,Late Afternoon,5,411,0.47,76.51,167.22,0,2,47,127.14,40.08,0,27,light rain,8,F,6
3MB-NB,3.534227667,4,7/19/2019 16:00:00,2019,7,19,16,0,6,6,Late Afternoon,5,445,0.49,75.62,168.51,0,2,48,127.23,41.28,0,27,light rain,8,F,6
3MB-NB,3.558345556,4,7/19/2019 17:00:00,2019,7,19,17,0,6,6,Late Afternoon,5,619,0.29,67.4,190.5,0,3,10,128.1,62.4,0,28,scattered clouds,3,F,6
3MB-NB,3.570691333,4,7/19/2019 18:00:00,2019,7,19,18,0,6,6,Evening,6,1075,0.04,51.38,254.72,0,4,14,128.54,126.18,0,28,light intensity drizzle,6,F,6
3MB-NB,3.5435825,4,7/19/2019 19:00:00,2019,7,19,19,0,6,6,Evening,6,803,0.42,20.99,641.54,0,10,41,127.57,513.97,0,27,scattered clouds,3,F,6
3MB-NB,3.541602778,4,7/19/2019 20:00:00,2019,7,19,20,0,6,6,Evening,6,442,1.03,15.2,837.8,0,13,57,127.5,710.3,0,26,scattered clouds,3,F,6
3MB-NB,3.603402667,4,7/19/2019 21:00:00,2019,7,19,21,0,6,6,Late Evening,7,368,0.94,15.58,851.09,0,14,11,129.72,721.37,0,26,thunderstorm,12,F,6
3MB-NB,3.605748417,4,7/19/2019 22:00:00,2019,7,19,22,0,6,6,Late Evening,7,344,0.96,59.17,234.99,0,3,54,129.81,105.18,0,25,thunderstorm,12,F,6
3MB-NB,3.557012,4,7/19/2019 23:00:00,2019,7,19,23,0,6,6,Late Evening,7,433,0.21,76.02,168.71,0,2,48,128.05,40.66,0,25,broken clouds,4,F,6
3MB-NB,3.538985722,4,7/20/2019 0:00:00,2019,7,20,0,0,7,7,Late Night,1,239,0.34,84.07,151.63,0,2,31,127.4,24.23,0,24,overcast clouds,5,E,5
3MB-NB,3.533977167,4,7/20/2019 1:00:00,2019,7,20,1,0,7,7,Late Night,1,71,5.82,92.8,137.11,0,2,17,127.22,9.89,0,24,light rain,8,E,5
3MB-NB,3.531999806,4,7/20/2019 2:00:00,2019,7,20,2,0,7,7,Late Night,1,59,1.91,98.34,129.7,0,2,9,127.15,2.55,0,24,light rain,8,D,4
3MB-NB,3.531218889,4,7/20/2019 3:00:00,2019,7,20,3,0,7,7,Late Night,1,66,0,99.82,127.45,0,2,7,127.12,0.33,0,24,light rain,8,D,4
3MB-NB,3.5310215,4,7/20/2019 4:00:00,2019,7,20,4,0,7,7,Early Morning,2,47,0,99.21,128.23,0,2,8,127.12,1.11,0,24,light rain,8,D,4
3MB-NB,3.533397056,4,7/20/2019 5:00:00,2019,7,20,5,0,7,7,Early Morning,2,58,0.61,98.39,129.39,0,2,9,127.2,2.19,0,24,light rain,8,D,4
3MB-NB,3.53335675,4,7/20/2019 6:00:00,2019,7,20,6,0,7,7,Early Morning,2,176,4.59,83.37,152.8,0,2,32,127.2,25.6,0,23,overcast clouds,5,E,5
3MB-NB,3.53167125,4,7/20/2019 7:00:00,2019,7,20,7,0,7,7,Early Morning,2,169,1.69,87.98,145.86,0,2,25,127.14,18.72,0,23,overcast clouds,5,E,5
3MB-NB,3.531627167,4,7/20/2019 8:00:00,2019,7,20,8,0,7,7,Early Morning,2,329,0.34,85.12,150.34,0,2,30,127.14,23.2,0,23,overcast clouds,5,E,5
3MB-NB,3.531263944,4,7/20/2019 9:00:00,2019,7,20,9,0,7,7,Late Morning,3,408,0.32,81.13,157.86,0,2,37,127.13,30.73,0,25,moderate rain,9,F,6
3MB-NB,3.531330667,4,7/20/2019 10:00:00,2019,7,20,10,0,7,7,Late Morning,3,342,0.14,86.12,148.18,0,2,28,127.13,21.05,0,25,moderate rain,9,E,5
3MB-NB,3.530801917,4,7/20/2019 11:00:00,2019,7,20,11,0,7,7,Late Morning,3,281,0.49,84.21,153.6,0,2,33,127.11,26.49,0,25,moderate rain,9,E,5
3MB-NB,3.533028,4,7/20/2019 12:00:00,2019,7,20,12,0,7,7,Early Afternoon,4,319,0.78,85.26,149.59,0,2,29,127.19,22.4,0,28,light rain,8,E,5
3MB-NB,3.531883417,4,7/20/2019 13:00:00,2019,7,20,13,0,7,7,Early Afternoon,4,256,0.63,83.18,153.57,0,2,33,127.15,26.42,0,28,moderate rain,9,E,5
3MB-NB,3.531684444,4,7/20/2019 14:00:00,2019,7,20,14,0,7,7,Early Afternoon,4,258,0.74,75.84,168.06,0,2,48,127.14,40.92,0,28,moderate rain,9,F,6
3MB-NB,3.532007111,4,7/20/2019 15:00:00,2019,7,20,15,0,7,7,Late Afternoon,5,283,1.03,81.79,156,0,2,36,127.15,28.85,0,27,light rain,8,F,6
3MB-NB,3.531328861,4,7/20/2019 16:00:00,2019,7,20,16,0,7,7,Late Afternoon,5,461,0.2,76.61,166.27,0,2,46,127.13,39.14,0,27,light rain,8,F,6
3MB-NB,3.531348917,4,7/20/2019 17:00:00,2019,7,20,17,0,7,7,Late Afternoon,5,625,0.07,73.14,174.58,0,2,54,127.13,47.45,0,27,light rain,8,F,6
3MB-NB,3.531650833,4,7/20/2019 18:00:00,2019,7,20,18,0,7,7,Evening,6,456,0.19,73.15,174.54,0,2,54,127.14,47.4,0,25,light rain,8,F,6
3MB-NB,3.533539667,4,7/20/2019 19:00:00,2019,7,20,19,0,7,7,Evening,6,636,0.09,70.09,182.17,0,3,2,127.21,54.96,0,25,light rain,8,F,6
3MB-NB,3.531732833,4,7/20/2019 20:00:00,2019,7,20,20,0,7,7,Evening,6,657,0.19,64.62,199.2,0,3,19,127.14,72.06,0,25,light rain,8,F,6
3MB-NB,3.5330545,4,7/20/2019 21:00:00,2019,7,20,21,0,7,7,Late Evening,7,314,1.44,64.41,198.34,0,3,18,127.19,71.15,0,25,few clouds,2,F,6
3MB-NB,3.536194444,4,7/20/2019 22:00:00,2019,7,20,22,0,7,7,Late Evening,7,191,0.88,71.5,179.39,0,2,59,127.3,52.09,0,25,scattered clouds,3,F,6
3MB-NB,3.5350325,4,7/20/2019 23:00:00,2019,7,20,23,0,7,7,Late Evening,7,166,0.76,80.03,159.58,0,2,39,127.26,32.32,0,25,scattered clouds,3,F,6
3MB-NB,3.533002778,4,7/21/2019 0:00:00,2019,7,21,0,0,1,1,Late Night,1,106,0.09,84.14,151.55,0,2,31,127.19,24.36,0,25,scattered clouds,3,E,5
3MB-NB,3.53219625,4,7/21/2019 1:00:00,2019,7,21,1,0,1,1,Late Night,1,60,1.21,92.01,138.41,0,2,18,127.16,11.25,0,25,scattered clouds,3,E,5
3MB-NB,3.531384861,4,7/21/2019 2:00:00,2019,7,21,2,0,1,1,Late Night,1,30,0.58,92.73,137.14,0,2,17,127.13,10.01,0,24,broken clouds,4,E,5
3MB-NB,3.531168,4,7/21/2019 3:00:00,2019,7,21,3,0,1,1,Late Night,1,22,0.25,94.64,134.42,0,2,14,127.12,7.3,0,25,few clouds,2,D,4
3MB-NB,3.53096,4,7/21/2019 4:00:00,2019,7,21,4,0,1,1,Early Morning,2,32,0.48,96.57,132.04,0,2,12,127.11,4.93,0,25,few clouds,2,D,4
3MB-NB,3.531446889,4,7/21/2019 5:00:00,2019,7,21,5,0,1,1,Early Morning,2,82,2.05,89.48,142.31,0,2,22,127.13,15.18,0,24,few clouds,2,E,5
3MB-NB,3.532616333,4,7/21/2019 6:00:00,2019,7,21,6,0,1,1,Early Morning,2,140,1.74,85.77,148.61,0,2,28,127.17,21.44,0,24,few clouds,2,E,5
3MB-NB,3.532443583,4,7/21/2019 7:00:00,2019,7,21,7,0,1,1,Early Morning,2,179,1.29,86.18,147.95,0,2,27,127.17,20.78,0,24,few clouds,2,E,5
3MB-NB,3.5311635,4,7/21/2019 8:00:00,2019,7,21,8,0,1,1,Early Morning,2,155,1.82,87.98,146.05,0,2,26,127.12,18.93,0,24,light intensity drizzle,6,E,5
3MB-NB,3.531507,4,7/21/2019 9:00:00,2019,7,21,9,0,1,1,Late Morning,3,167,1.24,84.6,152.46,0,2,32,127.13,25.33,0,25,broken clouds,4,E,5
3MB-NB,3.53086425,4,7/21/2019 10:00:00,2019,7,21,10,0,1,1,Late Morning,3,219,0.93,86.65,147.77,0,2,27,127.11,20.66,0,26,broken clouds,4,E,5
3MB-NB,3.531793889,4,7/21/2019 11:00:00,2019,7,21,11,0,1,1,Late Morning,3,340,0.19,86.83,146.77,0,2,26,127.14,19.63,0,25,broken clouds,4,E,5
3MB-NB,3.531122222,4,7/21/2019 12:00:00,2019,7,21,12,0,1,1,Early Afternoon,4,275,0.03,87.65,145.61,0,2,25,127.12,18.49,0,27,broken clouds,4,E,5
3MB-NB,3.532165,4,7/21/2019 13:00:00,2019,7,21,13,0,1,1,Early Afternoon,4,236,0.96,89.29,142.83,0,2,22,127.16,15.67,0,29,broken clouds,4,E,5
3MB-NB,3.5316635,4,7/21/2019 14:00:00,2019,7,21,14,0,1,1,Early Afternoon,4,200,0.44,88.67,143.59,0,2,23,127.14,16.45,0,30,broken clouds,4,E,5
3MB-NB,3.534119667,4,7/21/2019 15:00:00,2019,7,21,15,0,1,1,Late Afternoon,5,226,0.86,86.39,147.58,0,2,27,127.23,20.35,0,30,broken clouds,4,E,5
3MB-NB,3.532819528,4,7/21/2019 16:00:00,2019,7,21,16,0,1,1,Late Afternoon,5,226,1.57,87.8,145.1,0,2,25,127.18,17.92,0,30,broken clouds,4,E,5
3MB-NB,3.5310425,4,7/21/2019 17:00:00,2019,7,21,17,0,1,1,Late Afternoon,5,262,0.64,85.9,148.57,0,2,28,127.12,21.45,0,30,broken clouds,4,E,5
3MB-NB,3.531295833,4,7/21/2019 18:00:00,2019,7,21,18,0,1,1,Evening,6,239,1.85,85.24,149.4,0,2,29,127.13,22.27,0,30,few clouds,2,E,5
3MB-NB,3.533236667,4,7/21/2019 19:00:00,2019,7,21,19,0,1,1,Evening,6,225,0.76,82.43,156.61,0,2,36,127.2,29.41,0,28,few clouds,2,E,5
3MB-NB,3.53161175,4,7/21/2019 20:00:00,2019,7,21,20,0,1,1,Evening,6,203,1.14,83.54,152.58,0,2,32,127.14,25.44,0,27,few clouds,2,E,5
3MB-NB,3.531527528,4,7/21/2019 21:00:00,2019,7,21,21,0,1,1,Late Evening,7,221,1.38,70.32,181.69,0,3,1,127.13,54.56,0,26,few clouds,2,F,6
3MB-NB,3.532509583,4,7/21/2019 22:00:00,2019,7,21,22,0,1,1,Late Evening,7,178,0.65,83.33,153.28,0,2,33,127.17,26.11,0,26,few clouds,2,E,5
3MB-NB,3.531376917,4,7/21/2019 23:00:00,2019,7,21,23,0,1,1,Late Evening,7,137,0.92,82.04,155.46,0,2,35,127.13,28.33,0,24,overcast clouds,5,F,6
3MB-NB,3.534742222,4,7/22/2019 0:00:00,2019,7,22,0,0,2,2,Late Night,1,58,0.35,92.71,137.43,0,2,17,127.25,10.18,0,25,scattered clouds,3,E,5
3MB-NB,3.531177778,4,7/22/2019 1:00:00,2019,7,22,1,0,2,2,Late Night,1,35,0.09,94.83,134.52,0,2,14,127.12,7.4,0,25,scattered clouds,3,D,4
3MB-NB,3.5311705,4,7/22/2019 2:00:00,2019,7,22,2,0,2,2,Late Night,1,47,0.03,104.44,121.77,0,2,1,127.12,0,5.35,24,broken clouds,4,A,1
3MB-NB,3.531746778,4,7/22/2019 3:00:00,2019,7,22,3,0,2,2,Late Night,1,23,0,106.27,119.76,0,1,59,127.14,0,7.38,25,scattered clouds,3,A,1
3MB-NB,3.531584556,4,7/22/2019 4:00:00,2019,7,22,4,0,2,2,Early Morning,2,16,0.48,94.34,135.49,0,2,15,127.14,8.35,0,24,scattered clouds,3,D,4
3MB-NB,3.533385417,4,7/22/2019 5:00:00,2019,7,22,5,0,2,2,Early Morning,2,82,4.69,99.98,128.26,0,2,8,127.2,1.06,0,24,few clouds,2,D,4
3MB-NB,3.535587,4,7/22/2019 6:00:00,2019,7,22,6,0,2,2,Early Morning,2,756,0.1,92.43,137.97,0,2,17,127.28,10.69,0,24,few clouds,2,E,5
3MB-NB,3.532947917,4,7/22/2019 7:00:00,2019,7,22,7,0,2,2,Early Morning,2,487,0.23,77.28,164.85,0,2,44,127.19,37.66,0,24,few clouds,2,F,6
3MB-NB,3.531105333,4,7/22/2019 8:00:00,2019,7,22,8,0,2,2,Early Morning,2,398,0.1,85.13,150.79,0,2,30,127.12,23.67,0,24,few clouds,2,E,5
3MB-NB,3.5314035,4,7/22/2019 9:00:00,2019,7,22,9,0,2,2,Late Morning,3,492,0.47,88.75,143.87,0,2,23,127.13,16.74,0,27,light rain,8,E,5
3MB-NB,3.531222222,4,7/22/2019 10:00:00,2019,7,22,10,0,2,2,Late Morning,3,623,0.44,83.42,152.98,0,2,32,127.12,25.86,0,27,light rain,8,E,5
3MB-NB,3.531068306,4,7/22/2019 11:00:00,2019,7,22,11,0,2,2,Late Morning,3,568,0.5,83,154.82,0,2,34,127.12,27.7,0,27,broken clouds,4,E,5
3MB-NB,3.530949778,4,7/22/2019 12:00:00,2019,7,22,12,0,2,2,Early Afternoon,4,471,0,54.82,366.59,0,6,6,127.11,239.48,0,29,broken clouds,4,F,6
3MB-NB,3.531152,4,7/22/2019 13:00:00,2019,7,22,13,0,2,2,Early Afternoon,4,579,0.17,82.01,155.75,0,2,35,127.12,28.63,0,29,broken clouds,4,F,6
3MB-NB,3.531146056,4,7/22/2019 14:00:00,2019,7,22,14,0,2,2,Early Afternoon,4,555,0,78.64,162.28,0,2,42,127.12,35.16,0,30,scattered clouds,3,F,6
3MB-NB,3.531141667,4,7/22/2019 15:00:00,2019,7,22,15,0,2,2,Late Afternoon,5,571,0,77.87,164.02,0,2,44,127.12,36.9,0,31,scattered clouds,3,F,6
3MB-NB,3.5352705,4,7/22/2019 16:00:00,2019,7,22,16,0,2,2,Late Afternoon,5,653,0,77.83,163.79,0,2,43,127.27,36.52,0,31,scattered clouds,3,F,6
3MB-NB,3.55560625,4,7/22/2019 17:00:00,2019,7,22,17,0,2,2,Late Afternoon,5,796,0.03,68.8,186.17,0,3,6,128,58.17,0,30,few clouds,2,F,6
3MB-NB,3.581188,4,7/22/2019 18:00:00,2019,7,22,18,0,2,2,Evening,6,725,0.25,47.8,378.89,0,6,18,128.92,249.97,0,25,few clouds,2,F,6
3MB-NB,3.565600167,4,7/22/2019 19:00:00,2019,7,22,19,0,2,2,Evening,6,880,0.03,16.93,832.38,0,13,52,128.36,704.02,0,29,few clouds,2,F,6
3MB-NB,3.538972806,4,7/22/2019 20:00:00,2019,7,22,20,0,2,2,Evening,6,854,0.45,17.59,736.85,0,12,16,127.4,609.45,0,27,few clouds,2,F,6
3MB-NB,3.584142667,4,7/22/2019 21:00:00,2019,7,22,21,0,2,2,Late Evening,7,718,0.22,22.51,671.22,0,11,11,129.03,542.19,0,26,few clouds,2,F,6
3MB-NB,3.655679167,4,7/22/2019 22:00:00,2019,7,22,22,0,2,2,Late Evening,7,402,0,70.99,180.81,0,3,0,131.6,49.21,0,25,few clouds,2,F,6
3MB-NB,3.553238944,4,7/22/2019 23:00:00,2019,7,22,23,0,2,2,Late Evening,7,231,0,83.53,152.98,0,2,32,127.92,25.06,0,25,few clouds,2,E,5
3MB-NB,3.543602222,4,7/23/2019 0:00:00,2019,7,23,0,0,3,3,Late Night,1,111,0.92,77.96,164.31,0,2,44,127.57,36.74,0,25,few clouds,2,F,6
3MB-NB,3.531279861,4,7/23/2019 1:00:00,2019,7,23,1,0,3,3,Late Night,1,17,0,97.53,130.62,0,2,10,127.13,3.49,0,25,scattered clouds,3,D,4
3MB-NB,3.531161667,4,7/23/2019 2:00:00,2019,7,23,2,0,3,3,Late Night,1,17,0.13,102.01,124.69,0,2,4,127.12,0,2.43,25,scattered clouds,3,A,1
3MB-NB,3.531418333,4,7/23/2019 5:00:00,2019,7,23,5,0,3,3,Early Morning,2,47,6.05,96.82,133.67,0,2,13,127.13,6.54,0,24,scattered clouds,3,D,4
3MB-NB,3.535286806,4,7/23/2019 6:00:00,2019,7,23,6,0,3,3,Early Morning,2,450,1.31,91.68,138.76,0,2,18,127.27,11.49,0,24,scattered clouds,3,E,5
3MB-NB,3.532043667,4,7/23/2019 7:00:00,2019,7,23,7,0,3,3,Early Morning,2,576,0.33,89.66,142.58,0,2,22,127.15,15.43,0,24,scattered clouds,3,E,5
3MB-NB,3.53159,4,7/23/2019 8:00:00,2019,7,23,8,0,3,3,Early Morning,2,511,0.52,89.48,142.47,0,2,22,127.14,15.33,0,25,broken clouds,4,E,5
3MB-NB,3.53188125,4,7/23/2019 9:00:00,2019,7,23,9,0,3,3,Late Morning,3,539,0.12,88.33,144.49,0,2,24,127.15,17.34,0,25,moderate rain,9,E,5
3MB-NB,3.531261667,4,7/23/2019 10:00:00,2019,7,23,10,0,3,3,Late Morning,3,576,0.09,86.42,147.57,0,2,27,127.13,20.44,0,25,light rain,8,E,5
3MB-NB,3.53141425,4,7/23/2019 11:00:00,2019,7,23,11,0,3,3,Late Morning,3,515,0,87.37,145.97,0,2,25,127.13,18.84,0,26,broken clouds,4,E,5
3MB-NB,3.531063556,4,7/23/2019 12:00:00,2019,7,23,12,0,3,3,Early Afternoon,4,601,0,84.12,151.49,0,2,31,127.12,24.37,0,25,light rain,8,E,5
3MB-NB,3.531191806,4,7/23/2019 13:00:00,2019,7,23,13,0,3,3,Early Afternoon,4,653,0,80.12,161,0,2,41,127.12,33.88,0,25,light rain,8,F,6
3MB-NB,3.53149875,4,7/23/2019 14:00:00,2019,7,23,14,0,3,3,Early Afternoon,4,658,0,75.91,168.07,0,2,48,127.13,40.94,0,25,broken clouds,4,F,6
3MB-NB,3.532494778,4,7/23/2019 15:00:00,2019,7,23,15,0,3,3,Late Afternoon,5,589,0.14,71.28,178.99,0,2,58,127.17,51.82,0,26,light intensity drizzle,6,F,6
3MB-NB,3.546020333,4,7/23/2019 16:00:00,2019,7,23,16,0,3,3,Late Afternoon,5,737,0.14,69.4,184.07,0,3,4,127.66,56.41,0,24,light rain,8,F,6
3MB-NB,3.555976667,4,7/23/2019 17:00:00,2019,7,23,17,0,3,3,Late Afternoon,5,938,0.03,65.81,198.09,0,3,18,128.02,70.07,0,25,light rain,8,F,6
3MB-NB,3.613756444,4,7/23/2019 18:00:00,2019,7,23,18,0,3,3,Evening,6,919,0,28.69,486.56,0,8,6,130.1,356.46,0,25,scattered clouds,3,F,6
3MB-NB,3.579729056,4,7/23/2019 19:00:00,2019,7,23,19,0,3,3,Evening,6,916,0.11,13.33,974.61,0,16,14,128.87,845.74,0,25,scattered clouds,3,F,6
3MB-NB,3.534474333,4,7/23/2019 20:00:00,2019,7,23,20,0,3,3,Evening,6,771,0.08,12.78,1004.6,0,16,44,127.24,877.36,0,25,scattered clouds,3,F,6
3MB-NB,3.5437615,4,7/23/2019 21:00:00,2019,7,23,21,0,3,3,Late Evening,7,674,0,13.86,926.9,0,15,26,127.58,799.32,0,25,few clouds,2,F,6
3MB-NB,3.644153333,4,7/23/2019 22:00:00,2019,7,23,22,0,3,3,Late Evening,7,523,0.16,31.76,615.31,0,10,15,131.19,484.12,0,24,few clouds,2,F,6
3MB-NB,3.598095083,4,7/23/2019 23:00:00,2019,7,23,23,0,3,3,Late Evening,7,264,0.15,78.84,162.05,0,2,42,129.53,32.52,0,24,few clouds,2,F,6
3MB-NB,3.538447889,4,7/24/2019 0:00:00,2019,7,24,0,0,4,4,Late Night,1,163,0.29,88.02,145.38,0,2,25,127.38,18,0,24,few clouds,2,E,5
3MB-NB,3.531764444,4,7/24/2019 1:00:00,2019,7,24,1,0,4,4,Late Night,1,68,0,99.55,127.73,0,2,7,127.14,0.59,0,24,few clouds,2,D,4
3MB-NB,3.532013333,4,7/24/2019 2:00:00,2019,7,24,2,0,4,4,Late Night,1,20,0.77,98.85,128.73,0,2,8,127.15,1.58,0,24,few clouds,2,D,4
3MB-NB,3.531561667,4,7/24/2019 5:00:00,2019,7,24,5,0,4,4,Early Morning,2,39,6.02,92.94,137.11,0,2,17,127.14,9.97,0,23,few clouds,2,E,5
3MB-NB,3.533717333,4,7/24/2019 6:00:00,2019,7,24,6,0,4,4,Early Morning,2,312,2.68,87.7,145.63,0,2,25,127.21,18.42,0,23,overcast clouds,5,E,5
3MB-NB,3.534004333,4,7/24/2019 7:00:00,2019,7,24,7,0,4,4,Early Morning,2,499,0.56,84.93,150.24,0,2,30,127.22,23.02,0,24,few clouds,2,E,5
3MB-NB,3.531292528,4,7/24/2019 8:00:00,2019,7,24,8,0,4,4,Early Morning,2,517,0.13,90.93,140.24,0,2,20,127.13,13.11,0,23,light rain,8,E,5
3MB-NB,3.531926639,4,7/24/2019 9:00:00,2019,7,24,9,0,4,4,Late Morning,3,540,0.2,85.96,148.17,0,2,28,127.15,21.02,0,25,scattered clouds,3,E,5
3MB-NB,3.53101825,4,7/24/2019 10:00:00,2019,7,24,10,0,4,4,Late Morning,3,574,0.16,86.88,146.84,0,2,26,127.12,19.72,0,25,scattered clouds,3,E,5
3MB-NB,3.531203611,4,7/24/2019 11:00:00,2019,7,24,11,0,4,4,Late Morning,3,571,0,83.14,153.89,0,2,33,127.12,26.77,0,26,broken clouds,4,E,5
3MB-NB,3.53138375,4,7/24/2019 12:00:00,2019,7,24,12,0,4,4,Early Afternoon,4,377,0,82.32,154.95,0,2,34,127.13,27.82,0,27,broken clouds,4,E,5
3MB-NB,3.531059778,4,7/24/2019 13:00:00,2019,7,24,13,0,4,4,Early Afternoon,4,549,0,83.11,153.21,0,2,33,127.12,26.09,0,27,broken clouds,4,E,5
3MB-NB,3.530952944,4,7/24/2019 14:00:00,2019,7,24,14,0,4,4,Early Afternoon,4,600,0.11,79.89,159.37,0,2,39,127.11,32.26,0,28,broken clouds,4,F,6
3MB-NB,3.533707306,4,7/24/2019 15:00:00,2019,7,24,15,0,4,4,Late Afternoon,5,317,0,77.39,164.52,0,2,44,127.21,37.31,0,28,scattered clouds,3,F,6
3MB-NB,3.537424722,4,7/24/2019 16:00:00,2019,7,24,16,0,4,4,Late Afternoon,5,724,0,74.07,172.28,0,2,52,127.35,44.93,0,29,scattered clouds,3,F,6
3MB-NB,3.561940833,4,7/24/2019 17:00:00,2019,7,24,17,0,4,4,Late Afternoon,5,825,0.03,65.23,196.07,0,3,16,128.23,67.84,0,27,broken clouds,4,F,6
3MB-NB,3.6030225,4,7/24/2019 18:00:00,2019,7,24,18,0,4,4,Evening,6,869,0.13,47.82,293.6,0,4,53,129.71,163.89,0,29,broken clouds,4,F,6
3MB-NB,3.551264111,4,7/24/2019 19:00:00,2019,7,24,19,0,4,4,Evening,6,896,0.03,18.47,703.57,0,11,43,127.85,575.72,0,27,few clouds,2,F,6
3MB-NB,3.538289,4,7/24/2019 20:00:00,2019,7,24,20,0,4,4,Evening,6,844,0.1,18.43,694.75,0,11,34,127.38,567.37,0,26,few clouds,2,F,6
3MB-NB,3.539214667,4,7/24/2019 21:00:00,2019,7,24,21,0,4,4,Late Evening,7,585,0.29,13.68,940.02,0,15,40,127.41,812.61,0,25,few clouds,2,F,6
3MB-NB,3.658266639,4,7/24/2019 22:00:00,2019,7,24,22,0,4,4,Late Evening,7,272,1.33,50.4,317.11,0,5,17,131.7,185.41,0,25,few clouds,2,F,6
3MB-NB,3.613633833,4,7/24/2019 23:00:00,2019,7,24,23,0,4,4,Late Evening,7,151,0.46,75.58,169.2,0,2,49,130.09,39.11,0,25,few clouds,2,F,6
3MB-NB,3.53927,4,7/25/2019 0:00:00,2019,7,25,0,0,5,5,Late Night,1,71,0.22,89.43,142.84,0,2,22,127.41,15.43,0,25,scattered clouds,3,E,5
3MB-NB,3.531706556,4,7/25/2019 1:00:00,2019,7,25,1,0,5,5,Late Night,1,32,0.16,97.9,129.99,0,2,9,127.14,2.85,0,25,few clouds,2,D,4
3MB-NB,3.530865,4,7/25/2019 2:00:00,2019,7,25,2,0,5,5,Late Night,1,17,0.55,99.07,128.82,0,2,8,127.11,1.71,0,24,few clouds,2,D,4
3MB-NB,3.531361167,4,7/25/2019 4:00:00,2019,7,25,4,0,5,5,Early Morning,2,18,0.75,86.23,148.6,0,2,28,127.13,21.47,0,24,scattered clouds,3,E,5
3MB-NB,3.531684444,4,7/25/2019 5:00:00,2019,7,25,5,0,5,5,Early Morning,2,40,8.07,96.99,131.66,0,2,11,127.14,4.52,0,24,few clouds,2,D,4
3MB-NB,3.534337667,4,7/25/2019 6:00:00,2019,7,25,6,0,5,5,Early Morning,2,293,3.59,88.21,144.81,0,2,24,127.24,17.57,0,24,scattered clouds,3,E,5
3MB-NB,3.53135475,4,7/25/2019 7:00:00,2019,7,25,7,0,5,5,Early Morning,2,279,2.58,85.18,149.85,0,2,29,127.13,22.72,0,24,scattered clouds,3,E,5
3MB-NB,3.531376194,4,7/25/2019 8:00:00,2019,7,25,8,0,5,5,Early Morning,2,276,1.46,89.41,142.54,0,2,22,127.13,15.41,0,24,mist,16,E,5
3MB-NB,3.531288444,4,7/25/2019 9:00:00,2019,7,25,9,0,5,5,Late Morning,3,280,0.52,79.48,161.36,0,2,41,127.13,34.23,0,25,haze,17,F,6
3MB-NB,3.5316775,4,7/25/2019 10:00:00,2019,7,25,10,0,5,5,Late Morning,3,280,0.58,82.17,155.36,0,2,35,127.14,28.22,0,25,broken clouds,4,E,5
3MB-NB,3.531284861,4,7/25/2019 11:00:00,2019,7,25,11,0,5,5,Late Morning,3,295,2.53,82.87,154.11,0,2,34,127.13,26.98,0,26,broken clouds,4,E,5
3MB-NB,3.531148444,4,7/25/2019 12:00:00,2019,7,25,12,0,5,5,Early Afternoon,4,349,1.2,78.21,163.16,0,2,43,127.12,36.04,0,27,broken clouds,4,F,6
3MB-NB,3.53129,4,7/25/2019 13:00:00,2019,7,25,13,0,5,5,Early Afternoon,4,353,0.48,80.7,157.81,0,2,37,127.13,30.68,0,28,broken clouds,4,F,6
3MB-NB,3.531013333,4,7/25/2019 14:00:00,2019,7,25,14,0,5,5,Early Afternoon,4,329,0.38,81.52,156.48,0,2,36,127.12,29.36,0,29,broken clouds,4,F,6
