Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection (km),Number of Lanes,Day of Week,Time of Day,Derived typical travel time,Derived lost time,Derived gained time
3MB-SB,07/06/2019 14:00,2019,6,7,14,0,744,0.57,76.94,167.1,0,2,47,0,0,0,0,78.13,163.51,0,27,light rain,F,3.547247556,4,6,Early Afternoon,127.70,39.40,0.00
3MB-SB,07/06/2019 15:00,2019,6,7,15,0,718,0.57,84.29,151.76,0,2,31,0,0,0,0,80.66,158.32,0,30,overcast clouds,E,3.54751175,4,6,Late Afternoon,127.71,24.05,0.00
3MB-SB,07/06/2019 16:00,2019,6,7,16,0,813,0.67,86.49,147.92,0,2,27,0,0,0,0,80.61,158.43,0,30,overcast clouds,E,3.547304056,4,6,Late Afternoon,127.70,20.22,0.00
3MB-SB,07/06/2019 17:00,2019,6,7,17,0,947,0.63,79.31,161.4,0,2,41,0,0,0,0,79.66,160.31,0,30,overcast clouds,F,3.547486667,4,6,Late Afternoon,127.71,33.69,0.00
3MB-SB,07/06/2019 18:00,2019,6,7,18,0,973,0.83,79.99,159.83,0,2,39,0,0,0,0,78.95,161.76,0,27,light rain,F,3.547957111,4,6,Evening,127.73,32.10,0.00
3MB-SB,07/06/2019 19:00,2019,6,7,19,0,996,0.86,78.64,162.76,0,2,42,0,0,0,0,78.98,161.72,0,29,few clouds,F,3.547421111,4,6,Evening,127.71,35.05,0.00
3MB-SB,07/06/2019 20:00,2019,6,7,20,0,756,0.85,76.16,167.87,0,2,47,0,0,0,0,74.77,170.8,0,28,few clouds,F,3.547611,4,6,Evening,127.71,40.16,0.00
3MB-SB,07/06/2019 21:00,2019,6,7,21,0,710,0.9,82.73,154.52,0,2,34,0,0,0,0,77.29,165.24,0,27,broken clouds,E,3.547547556,4,6,Late Evening,127.71,26.81,0.00
3MB-SB,07/06/2019 22:00,2019,6,7,22,0,555,0.97,85.55,149.59,0,2,29,0,0,0,0,80.06,159.52,0,26,broken clouds,E,3.54722625,4,6,Late Evening,127.70,21.89,0.00
3MB-SB,07/06/2019 23:00,2019,6,7,23,0,432,0.77,88.03,145.13,0,2,25,0,0,0,0,82.35,155.07,0,26,broken clouds,E,3.548304111,4,6,Late Evening,127.74,17.39,0.00
3MB-SB,08/06/2019 00:00,2019,6,8,0,0,216,0.79,87.5,146.01,0,2,26,0,0,0,0,84.73,150.76,0,26,few clouds,E,3.548137722,4,7,Late Night,127.73,18.28,0.00
3MB-SB,08/06/2019 01:00,2019,6,8,1,0,138,1.26,91.21,141.75,0,2,21,0,0,0,0,89.38,142.91,0,25,few clouds,E,3.548947306,4,7,Late Night,127.76,13.99,0.00
3MB-SB,08/06/2019 02:00,2019,6,8,2,0,76,0.82,93.37,137.29,0,2,17,0,0,0,0,91.07,140.29,0,25,few clouds,E,3.547682167,4,7,Late Night,127.72,9.57,0.00
3MB-SB,08/06/2019 03:00,2019,6,8,3,0,68,0.97,96.8,132.74,0,2,12,0,0,0,0,90.03,141.86,0,25,overcast clouds,D,3.5479015,4,7,Late Night,127.72,5.02,0.00
3MB-SB,08/06/2019 04:00,2019,6,8,4,0,81,0.78,92.05,139.63,0,2,19,0,0,0,0,90.22,141.57,0,25,few clouds,E,3.547374833,4,7,Early Morning,127.71,11.92,0.00
3MB-SB,08/06/2019 05:00,2019,6,8,5,0,64,0.88,92.02,138.94,0,2,18,0,0,0,0,86.34,147.91,0,25,few clouds,E,3.561995528,4,7,Early Morning,128.23,10.71,0.00
3MB-SB,08/06/2019 06:00,2019,6,8,6,0,187,0.32,81.6,157.03,0,2,37,0,0,0,0,77.29,165.91,0,25,scattered clouds,F,3.548911833,4,7,Early Morning,127.76,29.27,0.00
3MB-SB,08/06/2019 07:00,2019,6,8,7,0,394,0.48,61.86,218.47,0,3,38,0,0,0,0,73.91,172.86,0,24,scattered clouds,F,3.548677556,4,7,Early Morning,127.75,90.72,0.00
3MB-SB,08/06/2019 08:00,2019,6,8,8,0,500,0.39,81.99,155.98,0,2,35,0,0,0,0,77.08,165.74,0,25,scattered clouds,F,3.5475315,4,7,Early Morning,127.71,28.27,0.00
3MB-SB,08/06/2019 09:00,2019,6,8,9,0,614,0.48,77.71,165.88,0,2,45,0,0,0,0,73.83,172.98,0,25,scattered clouds,F,3.547928,4,7,Late Morning,127.73,38.15,0.00
3MB-SB,08/06/2019 10:00,2019,6,8,10,0,671,0.45,80.7,158.53,0,2,38,0,0,0,0,72.72,175.64,0,27,broken clouds,F,3.547354583,4,7,Late Morning,127.70,30.83,0.00
3MB-SB,08/06/2019 11:00,2019,6,8,11,0,692,0.55,82.06,155.87,0,2,35,0,0,0,0,75.65,168.81,0,29,broken clouds,F,3.547234167,4,7,Late Morning,127.70,28.17,0.00
3MB-SB,08/06/2019 12:00,2019,6,8,12,0,683,0.48,80.29,159.41,0,2,39,0,0,0,0,75.14,169.95,0,30,broken clouds,F,3.546988917,4,7,Early Afternoon,127.69,31.72,0.00
3MB-SB,08/06/2019 13:00,2019,6,8,13,0,730,0.62,76.23,167.87,0,2,47,0,0,0,0,76.43,167.07,0,31,broken clouds,F,3.547793,4,7,Early Afternoon,127.72,40.15,0.00
3MB-SB,08/06/2019 14:00,2019,6,8,14,0,732,0.69,77.51,170.74,0,2,50,0,0,0,0,77.67,164.44,0,31,broken clouds,F,3.547234167,4,7,Early Afternoon,127.70,43.04,0.00
3MB-SB,08/06/2019 15:00,2019,6,8,15,0,699,0.66,81.29,157.5,0,2,37,0,0,0,0,80.34,158.95,0,30,broken clouds,F,3.547162306,4,7,Late Afternoon,127.70,29.80,0.00
3MB-SB,08/06/2019 16:00,2019,6,8,16,0,819,0.68,84.17,152.09,0,2,32,0,0,0,0,80.47,158.69,0,32,scattered clouds,E,3.54714875,4,7,Late Afternoon,127.70,24.39,0.00
3MB-SB,08/06/2019 17:00,2019,6,8,17,0,706,0.75,74.75,172.54,0,2,52,0,0,0,0,81.31,157.05,0,31,few clouds,F,3.547443,4,7,Late Afternoon,127.71,44.83,0.00
3MB-SB,08/06/2019 18:00,2019,6,8,18,0,728,0.62,81.65,156.49,0,2,36,0,0,0,0,81.54,156.62,0,31,few clouds,F,3.548106083,4,7,Evening,127.73,28.76,0.00
3MB-SB,08/06/2019 19:00,2019,6,8,19,0,831,0.74,81.54,156.97,0,2,36,0,0,0,0,80.93,157.83,0,29,few clouds,F,3.547328,4,7,Evening,127.70,29.27,0.00
3MB-SB,08/06/2019 20:00,2019,6,8,20,0,760,1.06,79.02,162.37,0,2,42,0,0,0,0,77.34,165.12,0,28,few clouds,F,3.5477345,4,7,Evening,127.72,34.65,0.00
3MB-SB,08/06/2019 21:00,2019,6,8,21,0,641,0.69,81.85,156.28,0,2,36,0,0,0,0,79.62,160.41,0,28,few clouds,F,3.547407472,4,7,Late Evening,127.71,28.57,0.00
3MB-SB,08/06/2019 22:00,2019,6,8,22,0,439,0.65,84.56,151.27,0,2,31,0,0,0,0,81.43,156.83,0,28,few clouds,E,3.547686722,4,7,Late Evening,127.72,23.55,0.00
3MB-SB,08/06/2019 23:00,2019,6,8,23,0,366,0.73,90.33,141.93,0,2,21,0,0,0,0,82.82,154.21,0,26,few clouds,E,3.547224083,4,7,Late Evening,127.70,14.23,0.00
3MB-SB,09/06/2019 00:00,2019,6,9,0,0,191,0.77,87.52,146.96,0,2,26,0,0,0,0,87.09,146.63,0,26,few clouds,E,3.546930667,4,1,Late Night,127.69,19.27,0.00
3MB-SB,09/06/2019 01:00,2019,6,9,1,0,114,0.55,78.07,164.08,0,2,44,0,0,0,0,89.72,142.32,0,26,few clouds,F,3.550449083,4,1,Late Night,127.82,36.26,0.00
3MB-SB,09/06/2019 06:00,2019,6,9,6,0,142,1.02,75.45,172.19,0,2,52,0,0,0,0,78.69,162.43,0,26,few clouds,F,3.551971333,4,1,Early Morning,127.87,44.32,0.00
3MB-SB,09/06/2019 07:00,2019,6,9,7,0,286,0.52,70.28,183.92,0,3,3,0,0,0,0,77.46,165.08,0,26,few clouds,F,3.547827,4,1,Early Morning,127.72,56.20,0.00
3MB-SB,09/06/2019 08:00,2019,6,9,8,0,329,0.37,78.68,166.99,0,2,46,0,0,0,0,81.81,156.12,0,25,few clouds,F,3.547945139,4,1,Early Morning,127.73,39.26,0.00
3MB-SB,09/06/2019 09:00,2019,6,9,9,0,493,0.41,84.86,151.49,0,2,31,0,0,0,0,82.25,155.29,0,26,haze,E,3.5474625,4,1,Late Morning,127.71,23.78,0.00
3MB-SB,09/06/2019 10:00,2019,6,9,10,0,435,0.54,93.26,137.3,0,2,17,0,0,0,0,82.26,155.25,0,27,few clouds,E,3.547284167,4,1,Late Morning,127.70,9.60,0.00
3MB-SB,09/06/2019 11:00,2019,6,9,11,0,443,0.57,85.92,148.85,0,2,28,0,0,0,0,85.62,149.15,0,29,broken clouds,E,3.5476875,4,1,Late Morning,127.72,21.13,0.00
3MB-SB,09/06/2019 12:00,2019,6,9,12,0,456,0.49,86.48,147.92,0,2,27,0,0,0,0,85.86,148.75,0,30,broken clouds,E,3.5483,4,1,Early Afternoon,127.74,20.18,0.00
3MB-SB,09/06/2019 13:00,2019,6,9,13,0,583,0.46,85.84,148.91,0,2,28,0,0,0,0,84,152.07,0,29,broken clouds,E,3.547811556,4,1,Early Afternoon,127.72,21.19,0.00
3MB-SB,09/06/2019 14:00,2019,6,9,14,0,616,0.6,85.66,150.2,0,2,30,0,0,0,0,84.16,151.76,0,30,broken clouds,E,3.54722625,4,1,Early Afternoon,127.70,22.50,0.00
3MB-SB,09/06/2019 15:00,2019,6,9,15,0,693,0.72,84.62,151.15,0,2,31,0,0,0,0,82.35,155.07,0,29,broken clouds,E,3.547107361,4,1,Late Afternoon,127.70,23.45,0.00
3MB-SB,09/06/2019 16:00,2019,6,9,16,0,636,0.43,87.4,146.17,0,2,26,0,0,0,0,84.55,151.03,0,29,broken clouds,E,3.547174222,4,1,Late Afternoon,127.70,18.47,0.00
3MB-SB,09/06/2019 17:00,2019,6,9,17,0,663,0.43,83.15,154.65,0,2,34,0,0,0,0,85.28,149.74,0,28,broken clouds,E,3.548778306,4,1,Late Afternoon,127.76,26.89,0.00
3MB-SB,09/06/2019 18:00,2019,6,9,18,0,649,0.68,88.28,144.74,0,2,24,0,0,0,0,82.91,154.09,0,28,broken clouds,E,3.548469167,4,1,Evening,127.74,17.00,0.00
3MB-SB,09/06/2019 19:00,2019,6,9,19,0,628,0.45,80.84,158.34,0,2,38,0,0,0,0,83.33,153.3,0,27,broken clouds,F,3.547131944,4,1,Evening,127.70,30.64,0.00
3MB-SB,09/06/2019 20:00,2019,6,9,20,0,596,0.64,77.61,165.02,0,2,45,0,0,0,0,77.5,164.77,0,27,broken clouds,F,3.5472785,4,1,Evening,127.70,37.32,0.00
3MB-SB,09/06/2019 21:00,2019,6,9,21,0,483,0.65,81.55,156.69,0,2,36,0,0,0,0,79.58,160.47,0,27,scattered clouds,F,3.547411722,4,1,Late Evening,127.71,28.98,0.00
3MB-SB,09/06/2019 22:00,2019,6,9,22,0,430,0.72,67.86,188.69,0,3,8,0,0,0,0,82.19,155.38,0,27,light intensity drizzle,F,3.546890667,4,1,Late Evening,127.69,61.00,0.00
3MB-SB,09/06/2019 23:00,2019,6,9,23,0,333,1.16,70.28,182.68,0,3,2,0,0,0,0,85.08,150.08,0,26,light intensity drizzle,F,3.548266417,4,1,Late Evening,127.74,54.94,0.00
3MB-SB,10/06/2019 00:00,2019,6,10,0,0,139,0.46,72.48,176.92,0,2,56,0,0,0,0,87.33,146.27,0,,,F,3.54729125,4,2,Late Night,127.70,49.22,0.00
3MB-SB,10/06/2019 01:00,2019,6,10,1,0,73,0.93,84.55,151.97,0,2,31,0,0,0,0,88.59,144.15,0,26,thunderstorm,E,3.551260417,4,2,Late Night,127.85,24.12,0.00
3MB-SB,10/06/2019 04:00,2019,6,10,4,0,30,0.94,88.04,145.3,0,2,25,0,0,0,0,84.75,150.85,0,25,few clouds,E,3.547785222,4,2,Early Morning,127.72,17.58,0.00
3MB-SB,10/06/2019 05:00,2019,6,10,5,0,131,0.63,86.25,148.29,0,2,28,0,0,0,0,88.67,144.04,0,25,light intensity drizzle,E,3.659267778,4,2,Early Morning,131.73,16.56,0.00
3MB-SB,10/06/2019 06:00,2019,6,10,6,0,910,2.53,57.09,255.91,0,4,15,0,0,0,0,64.55,204.08,0,25,light intensity drizzle,F,3.723938944,4,2,Early Morning,134.06,121.85,0.00
3MB-SB,10/06/2019 07:00,2019,6,10,7,0,767,13.07,15.19,1010.67,0,16,50,691.44,0,11,31,31.22,429.41,110.18,25,light intensity drizzle,F,3.567592,4,2,Early Morning,128.43,882.24,0.00
3MB-SB,10/06/2019 08:00,2019,6,10,8,0,740,11.12,7.16,1838.67,0,30,38,1519.44,0,25,19,23.52,546.06,226.83,25,light intensity drizzle,F,3.78932925,4,2,Early Morning,136.42,1702.25,0.00
3MB-SB,10/06/2019 09:00,2019,6,10,9,0,825,11.11,29.36,624.53,0,10,24,305.3,0,5,5,47.53,287.01,0,25,light intensity drizzle,F,3.5490625,4,2,Late Morning,127.77,496.76,0.00
3MB-SB,10/06/2019 10:00,2019,6,10,10,0,652,0.5,78.97,162.08,0,2,42,0,0,0,0,69.25,184.5,0,25,broken clouds,F,3.547029694,4,2,Late Morning,127.69,34.39,0.00
3MB-SB,10/06/2019 11:00,2019,6,10,11,0,721,0.65,71.61,178.52,0,2,58,0,0,0,0,72.59,175.91,0,25,light rain,F,3.547171694,4,2,Late Morning,127.70,50.82,0.00
3MB-SB,10/06/2019 12:00,2019,6,10,12,0,807,0.65,71.6,178.56,0,2,58,0,0,0,0,70.33,181.57,0,25,light rain,F,3.549299389,4,2,Early Afternoon,127.77,50.79,0.00
3MB-SB,10/06/2019 13:00,2019,6,10,13,0,755,0.56,77.18,166.03,0,2,46,0,0,0,0,74.21,172.18,0,26,light rain,F,3.547465,4,2,Early Afternoon,127.71,38.32,0.00
3MB-SB,10/06/2019 14:00,2019,6,10,14,0,711,0.73,76.68,167.55,0,2,47,0,0,0,0,78.93,161.8,0,27,broken clouds,F,3.547488056,4,2,Early Afternoon,127.71,39.84,0.00
3MB-SB,10/06/2019 15:00,2019,6,10,15,0,734,0.56,80.22,160.05,0,2,40,0,0,0,0,80.27,159.1,0,27,broken clouds,F,3.54782625,4,2,Late Afternoon,127.72,32.33,0.00
3MB-SB,10/06/2019 16:00,2019,6,10,16,0,814,0.68,84.11,152.05,0,2,32,0,0,0,0,81.45,156.81,0,27,broken clouds,E,3.547255833,4,2,Late Afternoon,127.70,24.35,0.00
3MB-SB,10/06/2019 17:00,2019,6,10,17,0,817,0.95,87.76,145.98,0,2,25,0,0,0,0,79.17,161.3,0,28,broken clouds,E,3.547333333,4,2,Late Afternoon,127.70,18.28,0.00
3MB-SB,10/06/2019 18:00,2019,6,10,18,0,996,1.04,84.1,151.99,0,2,31,0,0,0,0,80,159.63,0,29,broken clouds,E,3.548213278,4,2,Evening,127.74,24.25,0.00
3MB-SB,10/06/2019 19:00,2019,6,10,19,0,974,0.74,85.59,149.35,0,2,29,0,0,0,0,79.27,161.14,0,28,scattered clouds,E,3.547362667,4,2,Evening,127.71,21.64,0.00
3MB-SB,10/06/2019 20:00,2019,6,10,20,0,926,4.63,76.48,167.52,0,2,47,0,0,0,0,75.36,169.46,0,27,scattered clouds,F,3.548197778,4,2,Evening,127.74,39.78,0.00
3MB-SB,10/06/2019 21:00,2019,6,10,21,0,655,3.19,85.4,149.67,0,2,29,0,0,0,0,77.2,165.46,0,27,few clouds,E,3.5475685,4,2,Late Evening,127.71,21.96,0.00
3MB-SB,10/06/2019 22:00,2019,6,10,22,0,491,0.72,74.37,176.73,0,2,56,0,0,0,0,76.58,166.77,0,27,few clouds,F,3.548241417,4,2,Late Evening,127.74,48.99,0.00
3MB-SB,10/06/2019 23:00,2019,6,10,23,0,264,0.6,85.31,149.95,0,2,29,0,0,0,0,82.79,154.29,0,27,few clouds,E,3.547564722,4,2,Late Evening,127.71,22.24,0.00
3MB-SB,11/06/2019 05:00,2019,6,11,5,0,73,0.5,86.65,148.52,0,2,28,0,0,0,0,84.41,151.3,0,25,scattered clouds,E,3.606879167,4,3,Early Morning,129.85,18.67,0.00
3MB-SB,11/06/2019 06:00,2019,6,11,6,0,630,0.79,71.09,183.09,0,3,3,0,0,0,0,70.15,185.1,0,25,scattered clouds,F,3.554261917,4,3,Early Morning,127.95,55.14,0.00
3MB-SB,11/06/2019 07:00,2019,6,11,7,0,810,5.48,45.54,303.07,0,5,3,0,0,0,0,53.49,239.21,0,25,few clouds,F,3.570068944,4,3,Early Morning,128.52,174.55,0.00
3MB-SB,11/06/2019 08:00,2019,6,11,8,0,767,9.88,46.56,345.68,0,5,45,26.45,0,0,26,43.01,298.82,0,25,scattered clouds,F,3.576931333,4,3,Early Morning,128.77,216.91,0.00
3MB-SB,11/06/2019 09:00,2019,6,11,9,0,573,0.59,83.2,153.93,0,2,33,0,0,0,0,67.92,189.59,0,26,few clouds,E,3.547819,4,3,Late Morning,127.72,26.21,0.00
3MB-SB,11/06/2019 10:00,2019,6,11,10,0,761,0.56,78.47,163.3,0,2,43,0,0,0,0,73.26,174.34,0,27,scattered clouds,F,3.547326,4,3,Late Morning,127.70,35.60,0.00
3MB-SB,11/06/2019 11:00,2019,6,11,11,0,769,0.58,78.99,162.07,0,2,42,0,0,0,0,71.16,179.46,0,26,scattered clouds,F,3.547278,4,3,Late Morning,127.70,34.37,0.00
3MB-SB,11/06/2019 12:00,2019,6,11,12,0,930,0.57,75.71,169.09,0,2,49,0,0,0,0,71.88,177.66,0,28,moderate rain,F,3.547379333,4,3,Early Afternoon,127.71,41.38,0.00
3MB-SB,11/06/2019 13:00,2019,6,11,13,0,759,0.84,72.99,175.24,0,2,55,0,0,0,0,74.49,171.44,0,28,moderate rain,F,3.547247972,4,3,Early Afternoon,127.70,47.54,0.00
3MB-SB,11/06/2019 14:00,2019,6,11,14,0,797,0.73,81.61,157.06,0,2,37,0,0,0,0,76.97,165.91,0,28,moderate rain,F,3.547658,4,3,Early Afternoon,127.72,29.34,0.00
3MB-SB,11/06/2019 15:00,2019,6,11,15,0,796,0.81,80.82,158.41,0,2,38,0,0,0,0,79.44,160.77,0,28,moderate rain,F,3.547300889,4,3,Late Afternoon,127.70,30.71,0.00
3MB-SB,11/06/2019 16:00,2019,6,11,16,0,849,0.82,82.57,155.13,0,2,35,0,0,0,0,81.04,157.58,0,28,moderate rain,E,3.547283833,4,3,Late Afternoon,127.70,27.43,0.00
3MB-SB,11/06/2019 17:00,2019,6,11,17,0,890,1.18,87.52,146.26,0,2,26,0,0,0,0,80.22,159.19,0,28,moderate rain,E,3.547168056,4,3,Late Afternoon,127.70,18.56,0.00
3MB-SB,11/06/2019 18:00,2019,6,11,18,0,1023,1.04,79.76,160.63,0,2,40,0,0,0,0,80.75,158.14,0,26,light rain,F,3.547820667,4,3,Evening,127.72,32.91,0.00
3MB-SB,11/06/2019 19:00,2019,6,11,19,0,959,0.69,77.63,165.35,0,2,45,0,0,0,0,77.86,164.04,0,26,light rain,F,3.5474165,4,3,Evening,127.71,37.64,0.00
3MB-SB,11/06/2019 20:00,2019,6,11,20,0,935,2.52,73.76,173.46,0,2,53,0,0,0,0,74.43,171.58,0,27,few clouds,F,3.547481667,4,3,Evening,127.71,45.75,0.00
3MB-SB,11/06/2019 21:00,2019,6,11,21,0,861,11.44,80.48,158.88,0,2,38,0,0,0,0,75.9,168.26,0,27,few clouds,F,3.547453,4,3,Late Evening,127.71,31.17,0.00
3MB-SB,11/06/2019 22:00,2019,6,11,22,0,611,5.71,77.59,165.32,0,2,45,0,0,0,0,76.44,167.07,0,26,few clouds,F,3.547698611,4,3,Late Evening,127.72,37.60,0.00
3MB-SB,11/06/2019 23:00,2019,6,11,23,0,380,0.73,86.59,147.6,0,2,27,0,0,0,0,80.3,159.05,0,26,few clouds,E,3.547386667,4,3,Late Evening,127.71,19.89,0.00
3MB-SB,12/06/2019 00:00,2019,6,12,0,0,216,0.68,74.86,172.93,0,2,52,0,0,0,0,82.2,155.36,0,26,few clouds,F,3.596249194,4,4,Late Night,129.46,43.47,0.00
3MB-SB,12/06/2019 06:00,2019,6,12,6,0,209,0.58,73.01,176.83,0,2,56,0,0,0,0,71.69,180.59,0,26,scattered clouds,F,3.548206667,4,4,Early Morning,127.74,49.09,0.00
3MB-SB,12/06/2019 07:00,2019,6,12,7,0,340,0.76,78.6,164.38,0,2,44,0,0,0,0,55.6,229.74,0,26,scattered clouds,F,3.553659361,4,4,Early Morning,127.93,36.45,0.00
3MB-SB,12/06/2019 08:00,2019,6,12,8,0,450,0.45,72.1,177.71,0,2,57,0,0,0,0,52.61,243.17,0,26,scattered clouds,F,3.551454694,4,4,Early Morning,127.85,49.86,0.00
3MB-SB,12/06/2019 09:00,2019,6,12,9,0,578,0.41,75.68,170.64,0,2,50,0,0,0,0,64.51,198.19,0,29,light rain,F,3.55213025,4,4,Late Morning,127.88,42.76,0.00
3MB-SB,12/06/2019 10:00,2019,6,12,10,0,707,0.52,83.03,154.31,0,2,34,0,0,0,0,72.21,177.09,0,29,light rain,E,3.548111556,4,4,Late Morning,127.73,26.58,0.00
3MB-SB,12/06/2019 11:00,2019,6,12,11,0,675,0.64,80.09,160.11,0,2,40,0,0,0,0,70.09,182.24,0,27,few clouds,F,3.548189167,4,4,Late Morning,127.73,32.38,0.00
3MB-SB,12/06/2019 12:00,2019,6,12,12,0,641,0.64,81.45,157.04,0,2,37,0,0,0,0,74.83,170.7,0,28,scattered clouds,F,3.547002333,4,4,Early Afternoon,127.69,29.35,0.00
3MB-SB,12/06/2019 13:00,2019,6,12,13,0,705,0.58,81.22,157.48,0,2,37,0,0,0,0,76.38,167.18,0,29,broken clouds,F,3.547374611,4,4,Early Afternoon,127.71,29.77,0.00
3MB-SB,12/06/2019 14:00,2019,6,12,14,0,807,0.6,78.32,163.84,0,2,43,0,0,0,0,78.53,162.62,0,29,broken clouds,F,3.547056056,4,4,Early Afternoon,127.69,36.15,0.00
3MB-SB,12/06/2019 15:00,2019,6,12,15,0,684,0.63,84.57,152.73,0,2,32,0,0,0,0,80.62,158.39,0,30,broken clouds,E,3.54685225,4,4,Late Afternoon,127.69,25.04,0.00
3MB-SB,12/06/2019 16:00,2019,6,12,16,0,737,0.64,73.25,178.11,0,2,58,0,0,0,0,81.49,156.69,0,31,broken clouds,F,3.546968889,4,4,Late Afternoon,127.69,50.42,0.00
3MB-SB,12/06/2019 17:00,2019,6,12,17,0,720,0.59,80.89,158.57,0,2,38,0,0,0,0,81.28,157.1,0,30,scattered clouds,F,3.546894917,4,4,Late Afternoon,127.69,30.88,0.00
3MB-SB,12/06/2019 18:00,2019,6,12,18,0,749,0.5,85.68,149.29,0,2,29,0,0,0,0,81.71,156.27,0,29,scattered clouds,E,3.548000889,4,4,Evening,127.73,21.56,0.00
3MB-SB,12/06/2019 19:00,2019,6,12,19,0,718,0.68,79.41,161.77,0,2,41,0,0,0,0,79.99,159.68,0,29,scattered clouds,F,3.547308917,4,4,Evening,127.70,34.07,0.00
3MB-SB,12/06/2019 20:00,2019,6,12,20,0,683,0.75,81.87,156.11,0,2,36,0,0,0,0,75.39,169.39,0,27,scattered clouds,F,3.547067639,4,4,Evening,127.69,28.42,0.00
3MB-SB,12/06/2019 21:00,2019,6,12,21,0,481,0.58,81.08,157.74,0,2,37,0,0,0,0,76.45,167.03,0,27,thunderstorm,F,3.548404167,4,4,Late Evening,127.74,30.00,0.00
3MB-SB,12/06/2019 22:00,2019,6,12,22,0,438,0.51,78.23,163.84,0,2,43,0,0,0,0,78.13,163.5,0,26,few clouds,F,3.5475545,4,4,Late Evening,127.71,36.13,0.00
3MB-SB,12/06/2019 23:00,2019,6,12,23,0,290,0.54,79.72,162.31,0,2,42,0,0,0,0,80.01,159.62,0,26,few clouds,F,3.547820833,4,4,Late Evening,127.72,34.59,0.00
3MB-SB,13/06/2019 00:00,2019,6,13,0,0,130,0.81,84.27,151.81,0,2,31,0,0,0,0,85.25,149.82,0,26,overcast clouds,E,3.548931333,4,5,Late Night,127.76,24.05,0.00
3MB-SB,13/06/2019 05:00,2019,6,13,5,0,94,1.18,77.56,165.49,0,2,45,0,0,0,0,82.79,154.32,0,25,few clouds,F,3.593323806,4,5,Early Morning,129.36,36.13,0.00
3MB-SB,13/06/2019 06:00,2019,6,13,6,0,657,0.57,74.28,173.03,0,2,53,0,0,0,0,73.13,176.89,0,25,few clouds,F,3.5565295,4,5,Early Morning,128.04,44.99,0.00
3MB-SB,13/06/2019 07:00,2019,6,13,7,0,825,7.65,42.41,379.84,0,6,19,60.61,0,1,0,60.66,211.07,0,25,few clouds,F,3.553009444,4,5,Early Morning,127.91,251.93,0.00
3MB-SB,13/06/2019 08:00,2019,6,13,8,0,647,11.98,20.54,629.14,0,10,29,309.91,0,5,9,62.44,204.85,0,25,scattered clouds,F,3.549271111,4,5,Early Morning,127.77,501.37,0.00
3MB-SB,13/06/2019 09:00,2019,6,13,9,0,716,2.72,70.14,201.19,0,3,21,0,0,0,0,72.64,175.9,0,26,few clouds,F,3.547860222,4,5,Late Morning,127.72,73.47,0.00
3MB-SB,13/06/2019 10:00,2019,6,13,10,0,756,0.73,77.46,165.23,0,2,45,0,0,0,0,74.99,170.32,0,27,few clouds,F,3.547512222,4,5,Late Morning,127.71,37.52,0.00
3MB-SB,13/06/2019 11:00,2019,6,13,11,0,794,0.57,79.69,160.67,0,2,40,0,0,0,0,73.04,174.85,0,28,scattered clouds,F,3.548484333,4,5,Late Morning,127.75,32.92,0.00
3MB-SB,13/06/2019 12:00,2019,6,13,12,0,812,0.67,79.74,160.38,0,2,40,0,0,0,0,74.67,171.08,0,29,broken clouds,F,3.5472625,4,5,Early Afternoon,127.70,32.68,0.00
3MB-SB,13/06/2019 13:00,2019,6,13,13,0,715,0.54,80.84,158.09,0,2,38,0,0,0,0,76.5,166.93,0,29,broken clouds,F,3.550033972,4,5,Early Afternoon,127.80,30.29,0.00
3MB-SB,13/06/2019 14:00,2019,6,13,14,0,783,0.64,83.4,153.59,0,2,33,0,0,0,0,76.67,166.69,0,31,broken clouds,E,3.5467675,4,5,Early Afternoon,127.68,25.91,0.00
3MB-SB,13/06/2019 15:00,2019,6,13,15,0,735,0.64,87.46,146.13,0,2,26,0,0,0,0,80.38,158.85,0,31,broken clouds,E,3.5470045,4,5,Late Afternoon,127.69,18.44,0.00
3MB-SB,13/06/2019 16:00,2019,6,13,16,0,699,0.72,86.8,147.3,0,2,27,0,0,0,0,78.91,161.82,0,31,scattered clouds,E,3.548003667,4,5,Late Afternoon,127.73,19.57,0.00
3MB-SB,13/06/2019 17:00,2019,6,13,17,0,810,0.84,81.44,157.39,0,2,37,0,0,0,0,79.89,159.88,0,28,moderate rain,F,3.547559,4,5,Late Afternoon,127.71,29.68,0.00
3MB-SB,13/06/2019 18:00,2019,6,13,18,0,952,0.79,80.04,160.77,0,2,40,0,0,0,0,80.81,158.04,0,26,heavy intensity rain,F,3.547465,4,5,Evening,127.71,33.06,0.00
3MB-SB,13/06/2019 19:00,2019,6,13,19,0,875,1.01,84.49,151.61,0,2,31,0,0,0,0,78.93,161.8,0,26,heavy intensity rain,E,3.54732,4,5,Evening,127.70,23.91,0.00
3MB-SB,13/06/2019 20:00,2019,6,13,20,0,800,2.04,77.2,165.55,0,2,45,0,0,0,0,75.6,168.92,0,26,heavy intensity rain,F,3.547426667,4,5,Evening,127.71,37.84,0.00
