Description,Description_numeric,LengthofDetectionkm,NumberofLanes,Date,Year,Month,Day,Hour,Minutes,DayofWeek,DayofWeek_numeric,TimeofDay,TimeofDay_numeric,DetectedDevices,StayTime,Speedkmh,TotalTravelTimeseconds,TravelTimehour,TravelTimeminutes,TravelTimeseconds,DerivedFFStraveltime,DerivedLostTime,DerivedGainedTime,Temperature,Weather,Weather_numeric,LevelofService,LOS_numeric
Southbound,2,3.552463444,4,12/22/2019 6:00:00,2019,12,22,6,0,1,1,Early Morning,2,339,0.59,78.15,163.53,0,2,43,127.89,35.64,0,25,mist,16,E,5
Southbound,2,3.5483175,4,12/22/2019 7:00:00,2019,12,22,7,0,1,1,Early Morning,2,525,0.66,75.53,170.9,0,2,50,127.74,43.16,0,25,mist,16,F,6
Southbound,2,3.547557333,4,12/22/2019 8:00:00,2019,12,22,8,0,1,1,Early Morning,2,645,0.6,87.78,145.93,0,2,25,127.71,18.22,0,25,mist,16,F,6
Southbound,2,3.546927222,4,12/22/2019 9:00:00,2019,12,22,9,0,1,1,Late Morning,3,735,0.52,82.53,155.18,0,2,35,127.69,27.49,0,26,mist,16,F,6
Southbound,2,3.547249278,4,12/22/2019 10:00:00,2019,12,22,10,0,1,1,Late Morning,3,692,0.52,82.73,154.76,0,2,34,127.7,27.06,0,28,scattered clouds,3,F,6
Southbound,2,3.547302028,4,12/22/2019 11:00:00,2019,12,22,11,0,1,1,Late Morning,3,786,0.62,87.25,146.73,0,2,26,127.7,19.03,0,29,haze,17,F,6
Southbound,2,3.548405278,4,12/22/2019 12:00:00,2019,12,22,12,0,1,1,Early Afternoon,4,815,0.53,85.28,149.91,0,2,29,127.74,22.17,0,31,scattered clouds,3,F,6
Southbound,2,3.547859167,4,12/22/2019 13:00:00,2019,12,22,13,0,1,1,Early Afternoon,4,853,0.54,84.14,152.29,0,2,32,127.72,24.57,0,32,scattered clouds,3,F,6
Southbound,2,3.547199444,4,12/22/2019 14:00:00,2019,12,22,14,0,1,1,Early Afternoon,4,1020,0.65,84.47,151.61,0,2,31,127.7,23.91,0,33,scattered clouds,3,F,6
Southbound,2,3.547241667,4,12/22/2019 15:00:00,2019,12,22,15,0,1,1,Late Afternoon,5,1005,0.71,81.83,156.34,0,2,36,127.7,28.64,0,34,few clouds,2,F,6
Southbound,2,3.54716,4,12/22/2019 16:00:00,2019,12,22,16,0,1,1,Late Afternoon,5,1024,0.66,81.13,157.98,0,2,37,127.7,30.28,0,35,few clouds,2,F,6
Southbound,2,3.548837,4,12/22/2019 17:00:00,2019,12,22,17,0,1,1,Late Afternoon,5,1034,0.68,83.57,153.09,0,2,33,127.76,25.33,0,34,few clouds,2,F,6
Southbound,2,3.548613,4,12/22/2019 18:00:00,2019,12,22,18,0,1,1,Evening,6,929,0.56,69.42,193.81,0,3,13,127.75,66.06,0,33,few clouds,2,F,6
Southbound,2,3.547399861,4,12/22/2019 19:00:00,2019,12,22,19,0,1,1,Evening,6,1023,0.59,84.63,151.03,0,2,31,127.71,23.32,0,31,few clouds,2,F,6
Southbound,2,3.547513333,4,12/22/2019 20:00:00,2019,12,22,20,0,1,1,Evening,6,941,0.75,79.32,161.23,0,2,41,127.71,33.52,0,29,few clouds,2,F,6
Southbound,2,3.547499389,4,12/22/2019 21:00:00,2019,12,22,21,0,1,1,Late Evening,7,810,0.65,81.9,156.05,0,2,36,127.71,28.34,0,29,clear sky,1,F,6
Southbound,2,3.547339639,4,12/22/2019 22:00:00,2019,12,22,22,0,1,1,Late Evening,7,812,0.71,82.65,154.62,0,2,34,127.7,26.92,0,28,clear sky,1,F,6
Southbound,2,3.548029333,4,12/22/2019 23:00:00,2019,12,22,23,0,1,1,Late Evening,7,603,0.61,77.14,166.26,0,2,46,127.73,38.53,0,28,clear sky,1,F,6
Southbound,2,3.547385111,4,12/23/2019 0:00:00,2019,12,23,0,0,2,2,Late Night,1,420,0.45,88.4,144.69,0,2,24,127.71,16.98,0,27,clear sky,1,F,6
Southbound,2,3.547830944,4,12/23/2019 1:00:00,2019,12,23,1,0,2,2,Late Night,1,263,0.77,89.74,142.53,0,2,22,127.72,14.81,0,27,clear sky,1,D,4
Southbound,2,3.555487417,4,12/23/2019 2:00:00,2019,12,23,2,0,2,2,Late Night,1,136,0.49,91.81,139.35,0,2,19,128,11.35,0,27,few clouds,2,B,2
Southbound,2,3.552071111,4,12/23/2019 3:00:00,2019,12,23,3,0,2,2,Late Night,1,98,0.66,72.82,188.53,0,3,8,127.87,60.66,0,26,haze,17,A,1
Southbound,2,3.54816,4,12/23/2019 4:00:00,2019,12,23,4,0,2,2,Early Morning,2,94,0.69,73.67,187.55,0,3,7,127.73,59.82,0,25,haze,17,A,1
Southbound,2,3.646750694,4,12/23/2019 5:00:00,2019,12,23,5,0,2,2,Early Morning,2,256,0.4,91.79,139.25,0,2,19,131.28,7.97,0,25,haze,17,D,4
Southbound,2,3.691639833,4,12/23/2019 6:00:00,2019,12,23,6,0,2,2,Early Morning,2,1070,0.82,72.23,180.05,0,3,0,132.9,47.15,0,25,mist,16,F,6
Southbound,2,3.574252444,4,12/23/2019 7:00:00,2019,12,23,7,0,2,2,Early Morning,2,1162,0.62,62.38,209.02,0,3,29,128.67,80.35,0,24,mist,16,F,6
Southbound,2,3.75027575,4,12/23/2019 8:00:00,2019,12,23,8,0,2,2,Early Morning,2,1540,0.37,79.58,161.12,0,2,41,135.01,26.11,0,25,mist,16,F,6
Southbound,2,3.548360667,4,12/23/2019 9:00:00,2019,12,23,9,0,2,2,Late Morning,3,1977,0,77.48,165.25,0,2,45,127.74,37.51,0,25,fog,18,F,6
Southbound,2,3.547234167,4,12/23/2019 10:00:00,2019,12,23,10,0,2,2,Late Morning,3,1924,0,76.3,168.53,0,2,48,127.7,40.83,0,25,haze,17,F,6
Southbound,2,3.547263472,4,12/23/2019 11:00:00,2019,12,23,11,0,2,2,Late Morning,3,1633,0.44,76.65,166.72,0,2,46,127.7,39.02,0,27,haze,17,F,6
Southbound,2,3.549104,4,12/23/2019 12:00:00,2019,12,23,12,0,2,2,Early Afternoon,4,1170,0.77,70.62,181.24,0,3,1,127.77,53.47,0,30,haze,17,F,6
Southbound,2,3.547015556,4,12/23/2019 13:00:00,2019,12,23,13,0,2,2,Early Afternoon,4,1554,0.36,73.57,173.92,0,2,53,127.69,46.23,0,31,scattered clouds,3,F,6
Southbound,2,3.547432056,4,12/23/2019 14:00:00,2019,12,23,14,0,2,2,Early Afternoon,4,2072,0,75.57,169.56,0,2,49,127.71,41.85,0,33,scattered clouds,3,F,6
Southbound,2,3.547966667,4,12/23/2019 15:00:00,2019,12,23,15,0,2,2,Late Afternoon,5,1861,0.2,78.07,163.8,0,2,43,127.73,36.07,0,35,clear sky,1,F,6
Southbound,2,3.547373167,4,12/23/2019 16:00:00,2019,12,23,16,0,2,2,Late Afternoon,5,1378,0.57,75.66,169.33,0,2,49,127.71,41.62,0,35,clear sky,1,F,6
Southbound,2,3.547033778,4,12/23/2019 17:00:00,2019,12,23,17,0,2,2,Late Afternoon,5,2186,0,80.47,158.8,0,2,38,127.69,31.11,0,34,clear sky,1,F,6
Southbound,2,3.548363722,4,12/23/2019 18:00:00,2019,12,23,18,0,2,2,Evening,6,2209,1.83,78.58,163.25,0,2,43,127.74,35.51,0,34,clear sky,1,F,6
Southbound,2,3.547602139,4,12/23/2019 19:00:00,2019,12,23,19,0,2,2,Evening,6,1372,9.73,79.81,160.5,0,2,40,127.71,32.79,0,32,clear sky,1,F,6
Southbound,2,3.54839625,4,12/23/2019 20:00:00,2019,12,23,20,0,2,2,Evening,6,1085,12.23,73.92,172.82,0,2,52,127.74,45.08,0,29,clear sky,1,F,6
Southbound,2,3.547327778,4,12/23/2019 21:00:00,2019,12,23,21,0,2,2,Late Evening,7,968,12.48,70.01,187.75,0,3,7,127.7,60.05,0,28,clear sky,1,F,6
Southbound,2,3.548033806,4,12/23/2019 22:00:00,2019,12,23,22,0,2,2,Late Evening,7,1048,6.8,75.06,170.86,0,2,50,127.73,43.13,0,27,clear sky,1,F,6
Southbound,2,3.547911944,4,12/23/2019 23:00:00,2019,12,23,23,0,2,2,Late Evening,7,675,0.91,80.41,159.88,0,2,39,127.72,32.16,0,27,clear sky,1,F,6
Southbound,2,3.547416,4,12/24/2019 0:00:00,2019,12,24,0,0,3,3,Late Night,1,410,0.81,83.73,152.58,0,2,32,127.71,24.87,0,27,clear sky,1,F,6
Southbound,2,3.548199111,4,12/24/2019 1:00:00,2019,12,24,1,0,3,3,Late Night,1,187,0.73,83.35,153.62,0,2,33,127.74,25.88,0,25,clear sky,1,C,3
Southbound,2,3.546869333,4,12/24/2019 2:00:00,2019,12,24,2,0,3,3,Late Night,1,131,1.28,95.26,134.25,0,2,14,127.69,6.56,0,25,clear sky,1,B,2
Southbound,2,3.547620417,4,12/24/2019 4:00:00,2019,12,24,4,0,3,3,Early Morning,2,85,1.96,95.32,134.33,0,2,14,127.71,6.62,0,24,clear sky,1,A,1
Southbound,2,3.606889278,4,12/24/2019 5:00:00,2019,12,24,5,0,3,3,Early Morning,2,174,0.76,90.47,141.52,0,2,21,129.85,11.67,0,24,clear sky,1,C,3
Southbound,2,3.551781833,4,12/24/2019 6:00:00,2019,12,24,6,0,3,3,Early Morning,2,702,0.62,75.82,170.3,0,2,50,127.86,42.44,0,23,few clouds,2,F,6
Southbound,2,3.56934,4,12/24/2019 7:00:00,2019,12,24,7,0,3,3,Early Morning,2,1211,0.9,68.07,188.58,0,3,8,128.5,60.08,0,23,haze,17,F,6
Southbound,2,3.566675,4,12/24/2019 8:00:00,2019,12,24,8,0,3,3,Early Morning,2,1913,0,80.77,158.85,0,2,38,128.4,30.45,0,22,haze,17,F,6
Southbound,2,3.547634583,4,12/24/2019 9:00:00,2019,12,24,9,0,3,3,Late Morning,3,1964,0,77.38,165.87,0,2,45,127.71,38.16,0,23,haze,17,F,6
Southbound,2,3.5469965,4,12/24/2019 10:00:00,2019,12,24,10,0,3,3,Late Morning,3,2046,0,77,166.31,0,2,46,127.69,38.62,0,25,haze,17,F,6
Southbound,2,3.547254667,4,12/24/2019 11:00:00,2019,12,24,11,0,3,3,Late Morning,3,1824,0.15,76.64,166.95,0,2,46,127.7,39.25,0,28,haze,17,F,6
Southbound,2,3.5473375,4,12/24/2019 12:00:00,2019,12,24,12,0,3,3,Early Afternoon,4,968,0.79,76.05,168.21,0,2,48,127.7,40.51,0,30,haze,17,F,6
Southbound,2,3.547125528,4,12/24/2019 13:00:00,2019,12,24,13,0,3,3,Early Afternoon,4,1487,0.54,75.39,170.58,0,2,50,127.7,42.88,0,32,haze,17,F,6
Southbound,2,3.547746611,4,12/24/2019 14:00:00,2019,12,24,14,0,3,3,Early Afternoon,4,2167,0,77.21,165.94,0,2,45,127.72,38.22,0,33,haze,17,F,6
Southbound,2,3.547251194,4,12/24/2019 15:00:00,2019,12,24,15,0,3,3,Late Afternoon,5,1891,0.28,83.52,153.48,0,2,33,127.7,25.78,0,34,few clouds,2,F,6
Southbound,2,3.547519556,4,12/24/2019 16:00:00,2019,12,24,16,0,3,3,Late Afternoon,5,1318,2.15,80.32,159.55,0,2,39,127.71,31.84,0,33,few clouds,2,F,6
Southbound,2,3.547588333,4,12/24/2019 17:00:00,2019,12,24,17,0,3,3,Late Afternoon,5,1084,13.58,79.34,161.59,0,2,41,127.71,33.88,0,33,few clouds,2,F,6
Southbound,2,3.548095583,4,12/24/2019 18:00:00,2019,12,24,18,0,3,3,Evening,6,1812,5.89,78.91,162.21,0,2,42,127.73,34.48,0,32,few clouds,2,F,6
Southbound,2,3.5475425,4,12/24/2019 19:00:00,2019,12,24,19,0,3,3,Evening,6,2427,0,75.15,171.52,0,2,51,127.71,43.81,0,31,haze,17,F,6
Southbound,2,3.546985583,4,12/24/2019 20:00:00,2019,12,24,20,0,3,3,Evening,6,1728,0.08,77.7,164.46,0,2,44,127.69,36.77,0,29,haze,17,F,6
Southbound,2,3.54752,4,12/24/2019 21:00:00,2019,12,24,21,0,3,3,Late Evening,7,903,1.05,73.06,176.78,0,2,56,127.71,49.07,0,28,haze,17,F,6
