Description,LengthofDetectionkm,NumberofLanes,Date,Year,Month,Day,Hour,Minutes,DayofWeek,DayofWeek_numeric,TimeofDay,TimeofDay_numeric,DetectedDevices,StayTime,Speedkmh,TotalTravelTimeseconds,TravelTimehour,TravelTimeminutes,TravelTimeseconds,DerivedFFStraveltime,DerivedLostTime,DerivedGainedTime,Temperature,Weather,Weather_numeric,LevelofService,LOS_numeric
3MB-SB,3.549103833,4,07/10/2019 01:00,2019,7,10,1,0,4,4,Late Night,1,115,0.62,90.96,140.65,0,2,20,127.77,12.88,0,26,few clouds,2,E,5
3MB-SB,3.547486222,4,07/10/2019 02:00,2019,7,10,2,0,4,4,Late Night,1,74,0,75.61,169.55,0,2,49,127.71,41.84,0,25,few clouds,2,F,6
3MB-SB,3.596249194,4,07/10/2019 05:00,2019,7,10,5,0,4,4,Early Morning,2,88,0.48,86.31,148.3,0,2,28,129.46,18.84,0,25,few clouds,2,E,5
3MB-SB,3.548206667,4,07/10/2019 06:00,2019,7,10,6,0,4,4,Early Morning,2,692,0.59,69.21,188.29,0,3,8,127.74,60.55,0,25,few clouds,2,F,6
3MB-SB,3.553659361,4,07/10/2019 07:00,2019,7,10,7,0,4,4,Early Morning,2,952,4.17,63.94,207.86,0,3,27,127.93,79.93,0,25,few clouds,2,F,6
3MB-SB,3.551454694,4,07/10/2019 08:00,2019,7,10,8,0,4,4,Early Morning,2,711,0.72,82.24,155.72,0,2,35,127.85,27.87,0,25,haze,17,E,5
3MB-SB,3.55213025,4,07/10/2019 09:00,2019,7,10,9,0,4,4,Late Morning,3,771,0.56,80.03,159.79,0,2,39,127.88,31.91,0,25,haze,17,F,6
3MB-SB,3.548111556,4,07/10/2019 10:00,2019,7,10,10,0,4,4,Late Morning,3,918,0.7,78.49,163.3,0,2,43,127.73,35.57,0,26,scattered clouds,3,F,6
3MB-SB,3.547971389,4,07/10/2019 11:00,2019,7,10,11,0,4,4,Late Morning,3,973,0.61,73.69,173.67,0,2,53,127.73,45.94,0,27,broken clouds,4,F,6
3MB-SB,3.547002333,4,07/10/2019 12:00,2019,7,10,12,0,4,4,Early Afternoon,4,1056,0.7,75.88,168.7,0,2,48,127.69,41.01,0,29,broken clouds,4,F,6
3MB-SB,3.547374611,4,07/10/2019 13:00,2019,7,10,13,0,4,4,Early Afternoon,4,1053,1.02,77.37,165.61,0,2,45,127.71,37.9,0,28,broken clouds,4,F,6
3MB-SB,3.547056056,4,07/10/2019 14:00,2019,7,10,14,0,4,4,Early Afternoon,4,937,0.59,79.27,161.34,0,2,41,127.69,33.65,0,30,broken clouds,4,F,6
3MB-SB,3.54685225,4,07/10/2019 15:00,2019,7,10,15,0,4,4,Late Afternoon,5,923,0.77,81.77,156.42,0,2,36,127.69,28.73,0,30,broken clouds,4,F,6
3MB-SB,3.546968889,4,07/10/2019 16:00,2019,7,10,16,0,4,4,Late Afternoon,5,1686,0.24,84.81,150.98,0,2,30,127.69,23.29,0,30,broken clouds,4,E,5
3MB-SB,3.546894917,4,07/10/2019 17:00,2019,7,10,17,0,4,4,Late Afternoon,5,1865,0,83.06,153.9,0,2,33,127.69,26.21,0,30,broken clouds,4,E,5
3MB-SB,3.548000889,4,07/10/2019 18:00,2019,7,10,18,0,4,4,Evening,6,1894,0.49,76.78,167.09,0,2,47,127.73,39.36,0,29,scattered clouds,3,F,6
3MB-SB,3.547308917,4,07/10/2019 19:00,2019,7,10,19,0,4,4,Evening,6,1174,7.35,81.08,157.97,0,2,37,127.7,30.27,0,28,few clouds,2,F,6
3MB-SB,3.547067639,4,07/10/2019 20:00,2019,7,10,20,0,4,4,Evening,6,1084,9.7,79.45,161.1,0,2,41,127.69,33.41,0,27,few clouds,2,F,6
3MB-SB,3.548404167,4,07/10/2019 21:00,2019,7,10,21,0,4,4,Late Evening,7,943,10.52,78.09,163.82,0,2,43,127.74,36.08,0,26,thunderstorm,12,F,6
3MB-SB,3.5475545,4,07/10/2019 22:00,2019,7,10,22,0,4,4,Late Evening,7,529,0.77,74.86,171.55,0,2,51,127.71,43.84,0,26,thunderstorm,12,F,6
3MB-SB,3.547820833,4,07/10/2019 23:00,2019,7,10,23,0,4,4,Late Evening,7,598,0.4,78.44,163.05,0,2,43,127.72,35.33,0,26,thunderstorm,12,F,6
3MB-SB,3.548931333,4,07/11/2019 00:00,2019,7,11,0,0,5,5,Late Night,1,366,0,92.78,137.9,0,2,17,127.76,10.14,0,25,few clouds,2,E,5
3MB-SB,3.593323806,4,07/11/2019 05:00,2019,7,11,5,0,5,5,Early Morning,2,104,1.19,85.94,149.62,0,2,29,129.36,20.26,0,25,few clouds,2,E,5
3MB-SB,3.5565295,4,07/11/2019 06:00,2019,7,11,6,0,5,5,Early Morning,2,636,0.59,71.36,182.57,0,3,2,128.04,54.53,0,25,few clouds,2,F,6
3MB-SB,3.553009444,4,07/11/2019 07:00,2019,7,11,7,0,5,5,Early Morning,2,901,0.6,72.29,178.98,0,2,58,127.91,51.07,0,25,few clouds,2,F,6
3MB-SB,3.549271111,4,07/11/2019 08:00,2019,7,11,8,0,5,5,Early Morning,2,733,0.66,80.97,158.21,0,2,38,127.77,30.44,0,24,few clouds,2,F,6
3MB-SB,3.5477845,4,07/11/2019 09:00,2019,7,11,9,0,5,5,Late Morning,3,853,0.52,85.11,150.43,0,2,30,127.72,22.71,0,25,few clouds,2,E,5
3MB-SB,3.547512222,4,07/11/2019 10:00,2019,7,11,10,0,5,5,Late Morning,3,1024,0.52,75.49,169.58,0,2,49,127.71,41.87,0,27,light rain,8,F,6
3MB-SB,3.548484333,4,07/11/2019 11:00,2019,7,11,11,0,5,5,Late Morning,3,1071,0.72,75.97,168.59,0,2,48,127.75,40.84,0,27,scattered clouds,3,F,6
3MB-SB,3.5472625,4,07/11/2019 12:00,2019,7,11,12,0,5,5,Early Afternoon,4,1010,0.75,77.62,165.05,0,2,45,127.7,37.35,0,28,broken clouds,4,F,6
3MB-SB,3.550033972,4,07/11/2019 13:00,2019,7,11,13,0,5,5,Early Afternoon,4,983,0.73,78.25,163.34,0,2,43,127.8,35.54,0,29,broken clouds,4,F,6
3MB-SB,3.5467675,4,07/11/2019 14:00,2019,7,11,14,0,5,5,Early Afternoon,4,1033,0.73,79.56,160.95,0,2,40,127.68,33.27,0,28,light rain,8,F,6
3MB-SB,3.5470045,4,07/11/2019 15:00,2019,7,11,15,0,5,5,Late Afternoon,5,1414,0.33,78.74,162.56,0,2,42,127.69,34.87,0,27,overcast clouds,5,F,6
3MB-SB,3.548003667,4,07/11/2019 16:00,2019,7,11,16,0,5,5,Late Afternoon,5,1906,0,83.95,152.59,0,2,32,127.73,24.86,0,,,,E,5
3MB-SB,3.547559,4,07/11/2019 17:00,2019,7,11,17,0,5,5,Late Afternoon,5,1662,0.26,83.21,153.9,0,2,33,127.71,26.19,0,29,thunderstorm,12,E,5
3MB-SB,3.547465,4,07/11/2019 18:00,2019,7,11,18,0,5,5,Evening,6,1158,2.07,73.57,174.35,0,2,54,127.71,46.64,0,25,overcast clouds,5,F,6
3MB-SB,3.54732,4,07/11/2019 19:00,2019,7,11,19,0,5,5,Evening,6,1552,5.74,68.36,186.98,0,3,6,127.7,59.28,0,25,thunderstorm with light rain,13,F,6
3MB-SB,3.547426667,4,07/11/2019 20:00,2019,7,11,20,0,5,5,Evening,6,1976,0.02,69.81,183.75,0,3,3,127.71,56.04,0,25,thunderstorm with light rain,13,F,6
3MB-SB,3.54768425,4,07/11/2019 21:00,2019,7,11,21,0,5,5,Late Evening,7,1509,1.77,74.89,171.1,0,2,51,127.72,43.38,0,25,thunderstorm with light rain,13,F,6
3MB-SB,3.547524444,4,07/11/2019 22:00,2019,7,11,22,0,5,5,Late Evening,7,742,18.28,77.38,165.38,0,2,45,127.71,37.67,0,25,light rain,8,F,6
3MB-SB,3.547414667,4,07/11/2019 23:00,2019,7,11,23,0,5,5,Late Evening,7,527,11.69,79.34,161.09,0,2,41,127.71,33.38,0,24,broken clouds,4,F,6
3MB-SB,3.547981861,4,07/12/2019 00:00,2019,7,12,0,0,6,6,Late Night,1,182,0.81,84.83,150.69,0,2,30,127.73,22.96,0,25,scattered clouds,3,E,5
3MB-SB,3.549500306,4,07/12/2019 01:00,2019,7,12,1,0,6,6,Late Night,1,81,0.71,82.42,155.3,0,2,35,127.78,27.52,0,25,scattered clouds,3,E,5
3MB-SB,3.578841667,4,07/12/2019 05:00,2019,7,12,5,0,6,6,Early Morning,2,84,0.54,84.97,151.27,0,2,31,128.84,22.43,0,24,thunderstorm,12,E,5
3MB-SB,3.549198222,4,07/12/2019 06:00,2019,7,12,6,0,6,6,Early Morning,2,590,0.7,70.68,184.45,0,3,4,127.77,56.68,0,,,,F,6
3MB-SB,3.549040611,4,07/12/2019 07:00,2019,7,12,7,0,6,6,Early Morning,2,982,1.46,66.8,193.37,0,3,13,127.77,65.6,0,23,thunderstorm,12,F,6
3MB-SB,3.547409861,4,07/12/2019 08:00,2019,7,12,8,0,6,6,Early Morning,2,695,9.79,55.25,242.82,0,4,2,127.71,115.11,0,23,thunderstorm,12,F,6
3MB-SB,3.547572917,4,07/12/2019 09:00,2019,7,12,9,0,6,6,Late Morning,3,596,1.22,78.41,163.71,0,2,43,127.71,36,0,,,,F,6
3MB-SB,3.547171694,4,07/12/2019 10:00,2019,7,12,10,0,6,6,Late Morning,3,922,0.55,77.16,165.7,0,2,45,127.7,38,0,24,thunderstorm,12,F,6
3MB-SB,3.547025556,4,07/12/2019 11:00,2019,7,12,11,0,6,6,Late Morning,3,952,0.68,79.1,161.79,0,2,41,127.69,34.1,0,25,broken clouds,4,F,6
3MB-SB,3.548087278,4,07/12/2019 12:00,2019,7,12,12,0,6,6,Early Afternoon,4,957,0.63,72.33,176.95,0,2,56,127.73,49.22,0,26,broken clouds,4,F,6
3MB-SB,3.548621194,4,07/12/2019 13:00,2019,7,12,13,0,6,6,Early Afternoon,4,937,0.77,73.85,174.15,0,2,54,127.75,46.4,0,25,light rain,8,F,6
3MB-SB,3.547247556,4,07/12/2019 14:00,2019,7,12,14,0,6,6,Early Afternoon,4,915,0.84,72.99,175.36,0,2,55,127.7,47.66,0,25,thunderstorm with light rain,13,F,6
3MB-SB,3.54751175,4,07/12/2019 15:00,2019,7,12,15,0,6,6,Late Afternoon,5,875,1.05,70.15,182.5,0,3,2,127.71,54.79,0,25,thunderstorm with light rain,13,F,6
3MB-SB,3.547304056,4,07/12/2019 16:00,2019,7,12,16,0,6,6,Late Afternoon,5,1012,0.92,75.27,169.93,0,2,49,127.7,42.23,0,25,thunderstorm with light rain,13,F,6
3MB-SB,3.547662083,4,07/12/2019 17:00,2019,7,12,17,0,6,6,Late Afternoon,5,1032,0.84,79.44,161.56,0,2,41,127.72,33.84,0,25,thunderstorm with light rain,13,F,6
3MB-SB,3.547957111,4,07/12/2019 18:00,2019,7,12,18,0,6,6,Evening,6,1111,6.83,83.92,152.64,0,2,32,127.73,24.91,0,23,light rain,8,E,5
3MB-SB,3.547421111,4,07/12/2019 19:00,2019,7,12,19,0,6,6,Evening,6,1156,8.5,74.31,172.08,0,2,52,127.71,44.37,0,25,scattered clouds,3,F,6
3MB-SB,3.547611,4,07/12/2019 20:00,2019,7,12,20,0,6,6,Evening,6,1099,5.52,75.98,168.75,0,2,48,127.71,41.04,0,25,scattered clouds,3,F,6
3MB-SB,3.547547556,4,07/12/2019 21:00,2019,7,12,21,0,6,6,Late Evening,7,917,11.2,74.03,173.2,0,2,53,127.71,45.49,0,25,few clouds,2,F,6
3MB-SB,3.54722625,4,07/12/2019 22:00,2019,7,12,22,0,6,6,Late Evening,7,816,12.95,73.91,176.52,0,2,56,127.7,48.82,0,25,few clouds,2,F,6
3MB-SB,3.548304111,4,07/12/2019 23:00,2019,7,12,23,0,6,6,Late Evening,7,597,0.76,85.77,149.15,0,2,29,127.74,21.41,0,25,few clouds,2,E,5
3MB-SB,3.548137722,4,7/13/2019 0:00:00,2019,7,13,0,0,7,7,Late Night,1,398,0.78,83.14,154.27,0,2,34,127.73,26.54,0,25,few clouds,2,E,5
3MB-SB,3.561075028,4,7/13/2019 1:00:00,2019,7,13,1,0,7,7,Late Night,1,177,0.87,92.05,140.98,0,2,20,128.2,12.78,0,24,few clouds,2,E,5
3MB-SB,3.548911833,4,7/13/2019 6:00:00,2019,7,13,6,0,7,7,Early Morning,2,199,0.83,78.14,167.01,0,2,47,127.76,39.25,0,23,mist,16,F,6
3MB-SB,3.548677556,4,7/13/2019 7:00:00,2019,7,13,7,0,7,7,Early Morning,2,439,0.79,67.51,190.29,0,3,10,127.75,62.54,0,23,scattered clouds,3,F,6
3MB-SB,3.5475315,4,7/13/2019 8:00:00,2019,7,13,8,0,7,7,Early Morning,2,616,0.39,75.71,170.89,0,2,50,127.71,43.18,0,,,,F,6
3MB-SB,3.547928,4,7/13/2019 9:00:00,2019,7,13,9,0,7,7,Late Morning,3,759,0.53,72.83,176.38,0,2,56,127.73,48.65,0,24,mist,16,F,6
3MB-SB,3.547354583,4,7/13/2019 10:00:00,2019,7,13,10,0,7,7,Late Morning,3,858,0.56,79.92,160.42,0,2,40,127.7,32.72,0,25,haze,17,F,6
3MB-SB,3.547234167,4,7/13/2019 11:00:00,2019,7,13,11,0,7,7,Late Morning,3,877,0.62,78.33,163.29,0,2,43,127.7,35.59,0,26,scattered clouds,3,F,6
3MB-SB,3.546988917,4,7/13/2019 12:00:00,2019,7,13,12,0,7,7,Early Afternoon,4,885,0.58,74.97,170.95,0,2,50,127.69,43.26,0,28,scattered clouds,3,F,6
3MB-SB,3.547793,4,7/13/2019 13:00:00,2019,7,13,13,0,7,7,Early Afternoon,4,884,0.65,76.26,168.61,0,2,48,127.72,40.89,0,29,broken clouds,4,F,6
3MB-SB,3.547234167,4,7/13/2019 14:00:00,2019,7,13,14,0,7,7,Early Afternoon,4,991,0.57,79.34,161.77,0,2,41,127.7,34.07,0,29,broken clouds,4,F,6
3MB-SB,3.547162306,4,7/13/2019 15:00:00,2019,7,13,15,0,7,7,Late Afternoon,5,1708,0,74.93,171.41,0,2,51,127.7,43.71,0,30,broken clouds,4,F,6
3MB-SB,3.54714875,4,7/13/2019 16:00:00,2019,7,13,16,0,7,7,Late Afternoon,5,1718,0,80.85,158.18,0,2,38,127.7,30.48,0,29,broken clouds,4,F,6
3MB-SB,3.547443,4,7/13/2019 17:00:00,2019,7,13,17,0,7,7,Late Afternoon,5,1206,0.52,79.06,162.63,0,2,42,127.71,34.92,0,29,broken clouds,4,F,6
3MB-SB,3.548106083,4,7/13/2019 18:00:00,2019,7,13,18,0,7,7,Evening,6,1526,0.15,82.11,156.03,0,2,36,127.73,28.3,0,29,scattered clouds,3,E,5
3MB-SB,3.547328,4,7/13/2019 19:00:00,2019,7,13,19,0,7,7,Evening,6,1827,0,80.03,159.84,0,2,39,127.7,32.14,0,28,few clouds,2,F,6
3MB-SB,3.5477345,4,7/13/2019 20:00:00,2019,7,13,20,0,7,7,Evening,6,1127,0.51,78.71,163,0,2,43,127.72,35.28,0,27,few clouds,2,F,6
3MB-SB,3.546938222,4,7/13/2019 21:00:00,2019,7,13,21,0,7,7,Late Evening,7,1430,0,81.68,156.68,0,2,36,127.69,28.99,0,26,few clouds,2,F,6
3MB-SB,3.547686722,4,7/13/2019 22:00:00,2019,7,13,22,0,7,7,Late Evening,7,1185,0.02,82.48,155.49,0,2,35,127.72,27.77,0,26,few clouds,2,E,5
3MB-SB,3.547224083,4,7/13/2019 23:00:00,2019,7,13,23,0,7,7,Late Evening,7,482,0.35,89.75,142.88,0,2,22,127.7,15.18,0,25,few clouds,2,E,5
3MB-SB,3.546930667,4,7/14/2019 0:00:00,2019,7,14,0,0,1,1,Late Night,1,447,0,102.22,125.03,0,2,5,127.69,0,2.66,25,few clouds,2,C,3
3MB-SB,3.550449083,4,7/14/2019 1:00:00,2019,7,14,1,0,1,1,Late Night,1,196,0.36,98.09,130.21,0,2,10,127.82,2.39,0,25,few clouds,2,D,4
3MB-SB,3.551971333,4,7/14/2019 6:00:00,2019,7,14,6,0,1,1,Early Morning,2,138,0.52,74.88,172.21,0,2,52,127.87,44.34,0,24,few clouds,2,F,6
3MB-SB,3.547827,4,7/14/2019 7:00:00,2019,7,14,7,0,1,1,Early Morning,2,469,0.2,80.03,160.93,0,2,40,127.72,33.21,0,24,few clouds,2,F,6
3MB-SB,3.547945139,4,7/14/2019 8:00:00,2019,7,14,8,0,1,1,Early Morning,2,832,0,82.45,156.09,0,2,36,127.73,28.36,0,24,mist,16,E,5
3MB-SB,3.5474625,4,7/14/2019 9:00:00,2019,7,14,9,0,1,1,Late Morning,3,728,0.17,81.35,158.93,0,2,38,127.71,31.22,0,24,haze,17,F,6
3MB-SB,3.547284167,4,7/14/2019 10:00:00,2019,7,14,10,0,1,1,Late Morning,3,563,0.62,90.8,141.36,0,2,21,127.7,13.66,0,25,haze,17,E,5
3MB-SB,3.5476875,4,7/14/2019 11:00:00,2019,7,14,11,0,1,1,Late Morning,3,679,0.41,88.48,145.02,0,2,25,127.72,17.3,0,26,broken clouds,4,E,5
3MB-SB,3.5483,4,7/14/2019 12:00:00,2019,7,14,12,0,1,1,Early Afternoon,4,1084,0,85.04,150.36,0,2,30,127.74,22.62,0,28,broken clouds,4,E,5
3MB-SB,3.547811556,4,7/14/2019 13:00:00,2019,7,14,13,0,1,1,Early Afternoon,4,1048,0.09,53.88,246.12,0,4,6,127.72,118.4,0,29,broken clouds,4,F,6
3MB-SB,3.54722625,4,7/14/2019 14:00:00,2019,7,14,14,0,1,1,Early Afternoon,4,1341,0,81.86,157.94,0,2,37,127.7,30.24,0,30,broken clouds,4,F,6
3MB-SB,3.547107361,4,7/14/2019 15:00:00,2019,7,14,15,0,1,1,Late Afternoon,5,1435,0,87.34,147.16,0,2,27,127.7,19.46,0,30,broken clouds,4,E,5
3MB-SB,3.547174222,4,7/14/2019 16:00:00,2019,7,14,16,0,1,1,Late Afternoon,5,934,0.63,84.72,151.25,0,2,31,127.7,23.55,0,30,broken clouds,4,E,5
3MB-SB,3.548778306,4,7/14/2019 17:00:00,2019,7,14,17,0,1,1,Late Afternoon,5,913,0.3,84.4,151.68,0,2,31,127.76,23.92,0,30,scattered clouds,3,E,5
3MB-SB,3.548319833,4,7/14/2019 18:00:00,2019,7,14,18,0,1,1,Evening,6,1419,0,72.7,179.17,0,2,59,127.74,51.43,0,29,scattered clouds,3,F,6
3MB-SB,3.547131944,4,7/14/2019 19:00:00,2019,7,14,19,0,1,1,Evening,6,1321,0,76.39,167.74,0,2,47,127.7,40.04,0,27,light intensity drizzle,6,F,6
3MB-SB,3.5472785,4,7/14/2019 20:00:00,2019,7,14,20,0,1,1,Evening,6,1250,0,77.72,164.87,0,2,44,127.7,37.17,0,27,broken clouds,4,F,6
3MB-SB,3.547411722,4,7/14/2019 21:00:00,2019,7,14,21,0,1,1,Late Evening,7,1025,0,87.61,146.21,0,2,26,127.71,18.5,0,26,few clouds,2,E,5
3MB-SB,3.546890667,4,7/14/2019 22:00:00,2019,7,14,22,0,1,1,Late Evening,7,798,0,82.87,154.95,0,2,34,127.69,27.26,0,25,few clouds,2,E,5
3MB-SB,3.548266417,4,7/14/2019 23:00:00,2019,7,14,23,0,1,1,Late Evening,7,664,0,91.57,139.58,0,2,19,127.74,11.84,0,25,few clouds,2,E,5
3MB-SB,3.54729125,4,7/15/2019 0:00:00,2019,7,15,0,0,2,2,Late Night,1,369,0,89.62,142.73,0,2,22,127.7,15.03,0,25,few clouds,2,E,5
3MB-SB,3.547972333,4,7/15/2019 1:00:00,2019,7,15,1,0,2,2,Late Night,1,164,0.2,87.92,145.43,0,2,25,127.73,17.7,0,25,few clouds,2,E,5
3MB-SB,3.547785222,4,7/15/2019 2:00:00,2019,7,15,2,0,2,2,Late Night,1,44,1.84,86.79,147.37,0,2,27,127.72,19.65,0,25,few clouds,2,E,5
3MB-SB,3.659267778,4,7/15/2019 5:00:00,2019,7,15,5,0,2,2,Early Morning,2,147,0.7,89.67,142.76,0,2,22,131.73,11.03,0,25,few clouds,2,E,5
3MB-SB,3.723938944,4,7/15/2019 6:00:00,2019,7,15,6,0,2,2,Early Morning,2,1509,0.35,55.76,252.96,0,4,12,134.06,118.9,0,25,few clouds,2,F,6
3MB-SB,3.567592,4,7/15/2019 7:00:00,2019,7,15,7,0,2,2,Early Morning,2,1811,0,21.27,696.36,0,11,36,128.43,567.93,0,25,few clouds,2,F,6
3MB-SB,3.78932925,4,7/15/2019 8:00:00,2019,7,15,8,0,2,2,Early Morning,2,1129,7.59,14.52,885.05,0,14,45,136.42,748.63,0,24,few clouds,2,F,6
3MB-SB,3.5490625,4,7/15/2019 9:00:00,2019,7,15,9,0,2,2,Late Morning,3,803,11.9,35.94,426.72,0,7,6,127.77,298.95,0,25,few clouds,2,F,6
3MB-SB,3.547029694,4,7/15/2019 10:00:00,2019,7,15,10,0,2,2,Late Morning,3,821,0.66,78.85,162.68,0,2,42,127.69,34.99,0,25,broken clouds,4,F,6
3MB-SB,3.547171694,4,7/15/2019 11:00:00,2019,7,15,11,0,2,2,Late Morning,3,1187,0.37,75.33,169.84,0,2,49,127.7,42.14,0,26,broken clouds,4,F,6
3MB-SB,3.549299389,4,7/15/2019 12:00:00,2019,7,15,12,0,2,2,Early Afternoon,4,1566,0,78.18,163.49,0,2,43,127.77,35.72,0,27,broken clouds,4,F,6
3MB-SB,3.547465,4,7/15/2019 13:00:00,2019,7,15,13,0,2,2,Early Afternoon,4,1518,0.12,78.4,162.95,0,2,42,127.71,35.24,0,27,broken clouds,4,F,6
3MB-SB,3.547488056,4,7/15/2019 14:00:00,2019,7,15,14,0,2,2,Early Afternoon,4,1339,0.15,79.93,160.11,0,2,40,127.71,32.4,0,27,broken clouds,4,F,6
3MB-SB,3.547909444,4,7/15/2019 15:00:00,2019,7,15,15,0,2,2,Late Afternoon,5,1628,0,83,154.2,0,2,34,127.72,26.48,0,28,broken clouds,4,E,5
3MB-SB,3.547255833,4,7/15/2019 16:00:00,2019,7,15,16,0,2,2,Late Afternoon,5,1221,0.4,85.4,149.82,0,2,29,127.7,22.12,0,24,light rain,8,E,5
3MB-SB,3.547333333,4,7/15/2019 17:00:00,2019,7,15,17,0,2,2,Late Afternoon,5,1334,0.38,80.1,159.69,0,2,39,127.7,31.99,0,24,light rain,8,F,6
3MB-SB,3.548213278,4,7/15/2019 18:00:00,2019,7,15,18,0,2,2,Evening,6,2248,0,79.14,161.93,0,2,41,127.74,34.19,0,27,broken clouds,4,F,6
3MB-SB,3.547362667,4,7/15/2019 19:00:00,2019,7,15,19,0,2,2,Evening,6,2175,0,74.42,173.12,0,2,53,127.71,45.41,0,26,light rain,8,F,6
3MB-SB,3.548197778,4,7/15/2019 20:00:00,2019,7,15,20,0,2,2,Evening,6,1428,5.69,66.71,192.54,0,3,12,127.74,64.8,0,25,light rain,8,F,6
3MB-SB,3.5475685,4,7/15/2019 21:00:00,2019,7,15,21,0,2,2,Late Evening,7,1529,0.03,69.03,187.23,0,3,7,127.71,59.52,0,25,scattered clouds,3,F,6
3MB-SB,3.548241417,4,7/15/2019 22:00:00,2019,7,15,22,0,2,2,Late Evening,7,1348,0.05,78.24,164.18,0,2,44,127.74,36.44,0,25,few clouds,2,F,6
3MB-SB,3.547435889,4,7/15/2019 23:00:00,2019,7,15,23,0,2,2,Late Evening,7,645,0.17,85.23,150.08,0,2,30,127.71,22.37,0,25,few clouds,2,E,5
3MB-SB,3.547458444,4,7/16/2019 0:00:00,2019,7,16,0,0,3,3,Late Night,1,180,0.76,92.52,138.09,0,2,18,127.71,10.38,0,25,few clouds,2,E,5
3MB-SB,3.54782625,4,7/16/2019 1:00:00,2019,7,16,1,0,3,3,Late Night,1,63,1.38,95.12,134.43,0,2,14,127.72,6.71,0,24,few clouds,2,D,4
3MB-SB,3.547564722,4,7/16/2019 2:00:00,2019,7,16,2,0,3,3,Late Night,1,37,0.95,80.14,161.24,0,2,41,127.71,33.53,0,24,few clouds,2,F,6
3MB-SB,3.606879167,4,7/16/2019 5:00:00,2019,7,16,5,0,3,3,Early Morning,2,86,1.38,79.55,167.24,0,2,47,129.85,37.39,0,24,few clouds,2,F,6
3MB-SB,3.554261917,4,7/16/2019 6:00:00,2019,7,16,6,0,3,3,Early Morning,2,791,0.87,70.94,184.36,0,3,4,127.95,56.41,0,24,few clouds,2,F,6
3MB-SB,3.5684375,4,7/16/2019 7:00:00,2019,7,16,7,0,3,3,Early Morning,2,934,14.31,30.02,556.81,0,9,16,128.46,428.35,0,24,few clouds,2,F,6
3MB-SB,3.576931333,4,7/16/2019 8:00:00,2019,7,16,8,0,3,3,Early Morning,2,678,16.66,8.55,1510.11,0,25,10,128.77,1381.34,0,24,scattered clouds,3,F,6
3MB-SB,3.547650333,4,7/16/2019 9:00:00,2019,7,16,9,0,3,3,Late Morning,3,1069,4.87,41.8,576.77,0,9,36,127.72,449.05,0,25,light intensity drizzle,6,F,6
3MB-SB,3.547326,4,7/16/2019 10:00:00,2019,7,16,10,0,3,3,Late Morning,3,935,0.88,70.64,182.28,0,3,2,127.7,54.58,0,27,light rain,8,F,6
3MB-SB,3.547278,4,7/16/2019 11:00:00,2019,7,16,11,0,3,3,Late Morning,3,1063,1.43,59.4,216.22,0,3,36,127.7,88.52,0,27,light rain,8,F,6
3MB-SB,3.547433333,4,7/16/2019 12:00:00,2019,7,16,12,0,3,3,Early Afternoon,4,911,1.13,62.81,204.91,0,3,24,127.71,77.2,0,25,few clouds,2,F,6
3MB-SB,3.547247972,4,7/16/2019 13:00:00,2019,7,16,13,0,3,3,Early Afternoon,4,1176,0.52,69.11,184.98,0,3,4,127.7,57.28,0,23,moderate rain,9,F,6
3MB-SB,3.547658,4,7/16/2019 14:00:00,2019,7,16,14,0,3,3,Early Afternoon,4,1709,0,76.45,167.87,0,2,47,127.72,40.15,0,23,thunderstorm with light rain,13,F,6
3MB-SB,3.547300889,4,7/16/2019 15:00:00,2019,7,16,15,0,3,3,Late Afternoon,5,1729,0,78.66,163.05,0,2,43,127.7,35.35,0,,,,F,6
3MB-SB,3.547302667,4,7/16/2019 16:00:00,2019,7,16,16,0,3,3,Late Afternoon,5,1788,0,77.68,165.11,0,2,45,127.7,37.41,0,25,scattered clouds,3,F,6
3MB-SB,3.547168056,4,7/16/2019 17:00:00,2019,7,16,17,0,3,3,Late Afternoon,5,1554,0.15,86.45,148.02,0,2,28,127.7,20.32,0,25,broken clouds,4,E,5
3MB-SB,3.547820667,4,7/16/2019 18:00:00,2019,7,16,18,0,3,3,Evening,6,1674,0.3,77.02,166.82,0,2,46,127.72,39.1,0,26,broken clouds,4,F,6
3MB-SB,3.5474165,4,7/16/2019 19:00:00,2019,7,16,19,0,3,3,Evening,6,2181,0,78.6,162.9,0,2,42,127.71,35.19,0,25,broken clouds,4,F,6
3MB-SB,3.547481667,4,7/16/2019 20:00:00,2019,7,16,20,0,3,3,Evening,6,1531,3.6,73.65,174.85,0,2,54,127.71,47.14,0,25,few clouds,2,F,6
3MB-SB,3.547453,4,7/16/2019 21:00:00,2019,7,16,21,0,3,3,Late Evening,7,765,5.73,73.38,174.78,0,2,54,127.71,47.07,0,24,few clouds,2,F,6
3MB-SB,3.547698611,4,7/16/2019 22:00:00,2019,7,16,22,0,3,3,Late Evening,7,573,0.64,76.49,167.44,0,2,47,127.72,39.72,0,24,scattered clouds,3,F,6
3MB-SB,3.547386667,4,7/16/2019 23:00:00,2019,7,16,23,0,3,3,Late Evening,7,406,0.58,83.23,153.73,0,2,33,127.71,26.02,0,24,scattered clouds,3,E,5
3MB-SB,3.547306639,4,7/17/2019 0:00:00,2019,7,17,0,0,4,4,Late Night,1,266,0,93.53,136.9,0,2,16,127.7,9.2,0,23,few clouds,2,E,5
