Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection (km),Number of Lanes,Day of Week,Time of Day,Derived typical travel time,Derived lost time,Derived gained time
3MB-NB,04/07/2019 06:00,2019,7,4,6,0,267,2.53,87.4,146.4,0,2,26,0,0,0,0,91.36,139.28,0,25,thunderstorm,E,3.534616889,4,5,Early Morning,127.25,19.15,0.00
3MB-NB,04/07/2019 07:00,2019,7,4,7,0,352,3,85.85,148.43,0,2,28,0,0,0,0,83.93,151.47,0,25,thunderstorm,E,3.53135475,4,5,Early Morning,127.13,21.30,0.00
3MB-NB,04/07/2019 08:00,2019,7,4,8,0,399,0.49,85.15,149.65,0,2,29,0,0,0,0,87.73,144.91,0,25,thunderstorm,E,3.531376194,4,5,Early Morning,127.13,22.52,0.00
3MB-NB,04/07/2019 09:00,2019,7,4,9,0,446,0.56,86.14,147.91,0,2,27,0,0,0,0,86.24,147.41,0,26,thunderstorm,E,3.531288444,4,5,Late Morning,127.13,20.78,0.00
3MB-NB,04/07/2019 10:00,2019,7,4,10,0,297,0.74,84.22,151.77,0,2,31,0,0,0,0,83.59,152.1,0,26,thunderstorm,E,3.5316775,4,5,Late Morning,127.14,24.63,0.00
3MB-NB,04/07/2019 11:00,2019,7,4,11,0,291,0.78,82.5,154.79,0,2,34,0,0,0,0,82.63,153.85,0,26,thunderstorm with light rain,E,3.531284861,4,5,Late Morning,127.13,27.66,0.00
3MB-NB,04/07/2019 12:00,2019,7,4,12,0,292,0.37,81.91,156.2,0,2,36,0,0,0,0,82.88,153.38,0,27,thunderstorm with light rain,F,3.531148444,4,5,Early Afternoon,127.12,29.08,0.00
3MB-NB,04/07/2019 13:00,2019,7,4,13,0,384,0.27,78.93,162.02,0,2,42,0,0,0,0,82.7,153.72,0,27,thunderstorm,F,3.53129,4,5,Early Afternoon,127.13,34.89,0.00
3MB-NB,04/07/2019 14:00,2019,7,4,14,0,556,0,70.41,181.48,0,3,1,0,0,0,0,81.6,155.78,0,27,thunderstorm with light rain,F,3.531013333,4,5,Early Afternoon,127.12,54.36,0.00
3MB-NB,04/07/2019 15:00,2019,7,4,15,0,564,0.07,65.84,193.58,0,3,13,0,0,0,0,79.82,159.32,0,26,thunderstorm with light rain,F,3.532478444,4,5,Late Afternoon,127.17,66.41,0.00
3MB-NB,04/07/2019 16:00,2019,7,4,16,0,635,0,62.18,205.54,0,3,25,0,0,0,0,73.03,174.26,0,26,light rain,F,3.535057722,4,5,Late Afternoon,127.26,78.28,0.00
3MB-NB,04/07/2019 17:00,2019,7,4,17,0,691,0,60.55,210.58,0,3,30,0,0,0,0,59.72,214.18,0,26,light rain,F,3.553008222,4,5,Late Afternoon,127.91,82.67,0.00
3MB-NB,04/07/2019 18:00,2019,7,4,18,0,705,0,36.85,415.67,0,6,55,97.88,0,1,37,43.49,297.28,0,26,light rain,F,3.591307556,4,5,Evening,129.29,286.38,0.00
3MB-NB,04/07/2019 19:00,2019,7,4,19,0,490,4.99,10.47,1272.95,0,21,12,955.16,0,15,55,31.58,405.18,87.39,26,light rain,F,3.554329,4,5,Evening,127.96,1144.99,0.00
3MB-NB,04/07/2019 20:00,2019,7,4,20,0,359,5.94,9.98,1294.3,0,21,34,976.51,0,16,16,25.54,498.01,180.22,26,light intensity drizzle,F,3.533104278,4,5,Evening,127.19,1167.11,0.00
3MB-NB,04/07/2019 21:00,2019,7,4,21,0,300,1.54,9.18,1395.69,0,23,15,1077.9,0,17,57,25.79,496.16,178.37,25,scattered clouds,F,3.554435111,4,5,Late Evening,127.96,1267.73,0.00
3MB-NB,04/07/2019 22:00,2019,7,4,22,0,278,1.74,8.4,1522.45,0,25,22,1204.66,0,20,4,39.83,324.48,6.69,25,few clouds,F,3.590010667,4,5,Late Evening,129.24,1393.21,0.00
3MB-NB,04/07/2019 23:00,2019,7,4,23,0,239,1.18,22.22,924.1,0,15,24,606.31,0,10,6,67.41,192.25,0,25,few clouds,F,3.59988125,4,5,Late Evening,129.60,794.50,0.00
3MB-NB,05/07/2019 00:00,2019,7,5,0,0,102,6.38,83.86,153.1,0,2,33,0,0,0,0,87.76,145.07,0,25,few clouds,E,3.536484222,4,6,Late Night,127.31,25.79,0.00
3MB-NB,05/07/2019 01:00,2019,7,5,1,0,26,0.91,93.12,136.76,0,2,16,0,0,0,0,93.67,135.72,0,25,light intensity drizzle,E,3.531359,4,6,Late Night,127.13,9.63,0.00
3MB-NB,05/07/2019 02:00,2019,7,5,2,0,23,0.17,98.41,129.44,0,2,9,0,0,0,0,93.45,136.03,0,25,scattered clouds,D,3.531112083,4,6,Late Night,127.12,2.32,0.00
3MB-NB,05/07/2019 05:00,2019,7,5,5,0,50,3.92,100.68,126.45,0,2,6,0,0,0,0,93.13,136.52,0,25,few clouds,A,3.531696556,4,6,Early Morning,127.14,0.00,0.69
3MB-NB,05/07/2019 06:00,2019,7,5,6,0,558,1.51,88.03,144.66,0,2,24,0,0,0,0,91.8,138.63,0,25,few clouds,E,3.535065,4,6,Early Morning,127.26,17.40,0.00
3MB-NB,05/07/2019 07:00,2019,7,5,7,0,478,0.2,82.54,154.4,0,2,34,0,0,0,0,84.39,150.65,0,25,few clouds,E,3.531487083,4,6,Early Morning,127.13,27.27,0.00
3MB-NB,05/07/2019 08:00,2019,7,5,8,0,227,0.82,87.22,146.21,0,2,26,0,0,0,0,85.23,149.2,0,25,broken clouds,E,3.53231,4,6,Early Morning,127.16,19.05,0.00
3MB-NB,05/07/2019 09:00,2019,7,5,9,0,254,0.95,84.42,150.85,0,2,30,0,0,0,0,83.98,151.38,0,24,moderate rain,E,3.531359,4,6,Late Morning,127.13,23.72,0.00
3MB-NB,05/07/2019 10:00,2019,7,5,10,0,487,0.18,63.29,233.27,0,3,53,0,0,0,0,81.47,156.05,0,26,broken clouds,F,3.531498194,4,6,Late Morning,127.13,106.14,0.00
3MB-NB,05/07/2019 11:00,2019,7,5,11,0,542,0.12,84.56,150.87,0,2,30,0,0,0,0,81.79,155.42,0,24,moderate rain,E,3.531056056,4,6,Late Morning,127.12,23.75,0.00
3MB-NB,05/07/2019 12:00,2019,7,5,12,0,354,0.53,80.88,157.81,0,2,37,0,0,0,0,81.96,155.1,0,27,broken clouds,F,3.53111,4,6,Early Afternoon,127.12,30.69,0.00
3MB-NB,05/07/2019 13:00,2019,7,5,13,0,311,0.55,69.89,183.03,0,3,3,0,0,0,0,81.35,156.25,0,28,broken clouds,F,3.530815972,4,6,Early Afternoon,127.11,55.92,0.00
3MB-NB,05/07/2019 14:00,2019,7,5,14,0,385,0.48,79.86,159.8,0,2,39,0,0,0,0,79.44,160.03,0,28,broken clouds,F,3.531328667,4,6,Early Afternoon,127.13,32.67,0.00
3MB-NB,05/07/2019 15:00,2019,7,5,15,0,660,0.08,72.84,175.29,0,2,55,0,0,0,0,75.78,167.78,0,27,broken clouds,F,3.531769,4,6,Late Afternoon,127.14,48.15,0.00
3MB-NB,05/07/2019 16:00,2019,7,5,16,0,666,0.03,68.46,186.5,0,3,6,0,0,0,0,69.56,182.91,0,26,thunderstorm with light rain,F,3.534227667,4,6,Late Afternoon,127.23,59.27,0.00
3MB-NB,05/07/2019 17:00,2019,7,5,17,0,799,0.08,59.25,237.8,0,3,57,0,0,0,0,58.48,219.05,0,26,thunderstorm with light rain,F,3.558345556,4,6,Late Afternoon,128.10,109.70,0.00
3MB-NB,05/07/2019 18:00,2019,7,5,18,0,798,0.6,19.57,724.43,0,12,4,406.64,0,6,46,43.86,293.08,0,26,light intensity drizzle,F,3.570691333,4,6,Evening,128.54,595.89,0.00
3MB-NB,05/07/2019 19:00,2019,7,5,19,0,406,1.8,14.04,931.81,0,15,31,614.02,0,10,14,33.3,383.09,65.3,27,scattered clouds,F,3.5435825,4,6,Evening,127.57,804.24,0.00
3MB-NB,05/07/2019 20:00,2019,7,5,20,0,389,3.44,12.18,1067.49,0,17,47,749.7,0,12,29,25.7,496.1,178.31,26,scattered clouds,F,3.541602778,4,6,Evening,127.50,939.99,0.00
3MB-NB,05/07/2019 21:00,2019,7,5,21,0,255,1.09,9.46,1353.34,0,22,33,1035.55,0,17,15,28.46,455.66,137.87,26,scattered clouds,F,3.602245444,4,6,Late Evening,129.68,1223.66,0.00
3MB-NB,05/07/2019 22:00,2019,7,5,22,0,319,1.9,9.4,1373.85,0,22,53,1056.06,0,17,36,43.87,295.89,0,25,scattered clouds,F,3.605748417,4,6,Late Evening,129.81,1244.04,0.00
3MB-NB,05/07/2019 23:00,2019,7,5,23,0,226,1.7,49.4,375.37,0,6,15,57.58,0,0,57,65.04,196.95,0,25,few clouds,F,3.55823,4,6,Late Evening,128.10,247.27,0.00
3MB-NB,06/07/2019 00:00,2019,7,6,0,0,144,0.23,88.52,144.82,0,2,24,0,0,0,0,81.58,156.17,0,25,few clouds,E,3.538985722,4,7,Late Night,127.40,17.42,0.00
3MB-NB,06/07/2019 01:00,2019,7,6,1,0,60,0.16,98.66,129.71,0,2,9,0,0,0,0,90.64,140.36,0,25,few clouds,D,3.533952889,4,7,Late Night,127.22,2.49,0.00
3MB-NB,06/07/2019 02:00,2019,7,6,2,0,33,0.18,106.26,119.76,0,1,59,0,0,0,0,97.07,130.99,0,25,few clouds,A,3.531999806,4,7,Late Night,127.15,0.00,7.39
3MB-NB,06/07/2019 03:00,2019,7,6,3,0,28,0.38,104.17,122.07,0,2,2,0,0,0,0,98.15,129.52,0,25,few clouds,A,3.531218889,4,7,Late Night,127.12,0.00,5.05
3MB-NB,06/07/2019 04:00,2019,7,6,4,0,24,0.7,102.46,124.45,0,2,4,0,0,0,0,98.19,129.46,0,25,light intensity drizzle,A,3.5310215,4,7,Early Morning,127.12,0.00,2.67
3MB-NB,06/07/2019 05:00,2019,7,6,5,0,34,0.93,96.56,131.76,0,2,11,0,0,0,0,95.98,132.53,0,25,scattered clouds,D,3.533397056,4,7,Early Morning,127.20,4.56,0.00
3MB-NB,06/07/2019 06:00,2019,7,6,6,0,130,13.02,92.11,138.17,0,2,18,0,0,0,0,86.49,147.07,0,25,light rain,E,3.53335675,4,7,Early Morning,127.20,10.97,0.00
3MB-NB,06/07/2019 07:00,2019,7,6,7,0,198,2.93,82.05,155.12,0,2,35,0,0,0,0,82.35,154.39,0,24,scattered clouds,F,3.53167125,4,7,Early Morning,127.14,27.98,0.00
3MB-NB,06/07/2019 08:00,2019,7,6,8,0,223,0.93,81.61,157.47,0,2,37,0,0,0,0,84.98,149.61,0,24,scattered clouds,F,3.531627167,4,7,Early Morning,127.14,30.33,0.00
3MB-NB,06/07/2019 09:00,2019,7,6,9,0,218,0.97,82.1,156.92,0,2,36,0,0,0,0,83.23,152.74,0,24,scattered clouds,E,3.531263944,4,7,Late Morning,127.13,29.79,0.00
3MB-NB,06/07/2019 10:00,2019,7,6,10,0,254,0.59,87.47,145.64,0,2,25,0,0,0,0,82.96,153.24,0,25,scattered clouds,E,3.531330667,4,7,Late Morning,127.13,18.51,0.00
3MB-NB,06/07/2019 11:00,2019,7,6,11,0,290,1.24,89.12,143.1,0,2,23,0,0,0,0,83.29,152.61,0,27,few clouds,E,3.530801917,4,7,Late Morning,127.11,15.99,0.00
3MB-NB,06/07/2019 12:00,2019,7,6,12,0,303,0.85,85.31,149.2,0,2,29,0,0,0,0,81.72,155.64,0,28,scattered clouds,E,3.533028,4,7,Early Afternoon,127.19,22.01,0.00
3MB-NB,06/07/2019 13:00,2019,7,6,13,0,269,0.35,82.83,153.69,0,2,33,0,0,0,0,77.43,164.21,0,28,broken clouds,E,3.531883417,4,7,Early Afternoon,127.15,26.54,0.00
3MB-NB,06/07/2019 14:00,2019,7,6,14,0,311,0.79,82.47,154.83,0,2,34,0,0,0,0,76.85,165.44,0,29,broken clouds,E,3.531684444,4,7,Early Afternoon,127.14,27.69,0.00
3MB-NB,06/07/2019 15:00,2019,7,6,15,0,295,0.65,78.75,161.93,0,2,41,0,0,0,0,74.48,170.72,0,29,broken clouds,F,3.532007111,4,7,Late Afternoon,127.15,34.78,0.00
3MB-NB,06/07/2019 16:00,2019,7,6,16,0,591,0,74.26,171.92,0,2,51,0,0,0,0,70.93,179.23,0,29,broken clouds,F,3.531328861,4,7,Late Afternoon,127.13,44.79,0.00
3MB-NB,06/07/2019 17:00,2019,7,6,17,0,593,0,74.98,170.16,0,2,50,0,0,0,0,70.97,179.13,0,29,broken clouds,F,3.531348917,4,7,Late Afternoon,127.13,43.03,0.00
3MB-NB,06/07/2019 18:00,2019,7,6,18,0,304,0.46,76.31,166.92,0,2,46,0,0,0,0,72.05,176.46,0,29,broken clouds,F,3.531650833,4,7,Evening,127.14,39.78,0.00
3MB-NB,06/07/2019 19:00,2019,7,6,19,0,348,0.64,75.08,169.74,0,2,49,0,0,0,0,69.27,183.64,0,28,scattered clouds,F,3.533539667,4,7,Evening,127.21,42.53,0.00
3MB-NB,06/07/2019 20:00,2019,7,6,20,0,366,0.68,69.66,183.16,0,3,3,0,0,0,0,63.34,200.73,0,27,scattered clouds,F,3.531732833,4,7,Evening,127.14,56.02,0.00
3MB-NB,06/07/2019 21:00,2019,7,6,21,0,268,1.01,68.1,188.77,0,3,8,0,0,0,0,66.39,191.58,0,27,few clouds,F,3.5330545,4,7,Late Evening,127.19,61.58,0.00
3MB-NB,06/07/2019 22:00,2019,7,6,22,0,221,1.5,73.37,174.36,0,2,54,0,0,0,0,71.72,177.5,0,27,few clouds,F,3.536194444,4,7,Late Evening,127.30,47.06,0.00
3MB-NB,06/07/2019 23:00,2019,7,6,23,0,120,1.4,81.76,156.7,0,2,36,0,0,0,0,77.95,163.26,0,27,few clouds,F,3.5350325,4,7,Late Evening,127.26,29.44,0.00
3MB-NB,07/07/2019 00:00,2019,7,7,0,0,107,1.61,82.17,157.43,0,2,37,0,0,0,0,86.2,147.55,0,26,few clouds,E,3.533002778,4,1,Late Night,127.19,30.24,0.00
3MB-NB,07/07/2019 01:00,2019,7,7,1,0,80,0,91.36,139.4,0,2,19,0,0,0,0,93.15,136.51,0,26,few clouds,E,3.53219625,4,1,Late Night,127.16,12.24,0.00
3MB-NB,07/07/2019 02:00,2019,7,7,2,0,19,0.27,104.83,121.34,0,2,1,0,0,0,0,95.45,133.18,0,26,broken clouds,A,3.531119722,4,1,Late Night,127.12,0.00,5.78
3MB-NB,07/07/2019 03:00,2019,7,7,3,0,24,1.42,103.66,123.03,0,2,3,0,0,0,0,96.48,131.76,0,26,broken clouds,A,3.531168,4,1,Late Night,127.12,0.00,4.09
3MB-NB,07/07/2019 04:00,2019,7,7,4,0,14,0.02,91.99,138.32,0,2,18,0,0,0,0,96.96,131.1,0,25,scattered clouds,E,3.53096,4,1,Early Morning,127.11,11.21,0.00
3MB-NB,07/07/2019 05:00,2019,7,7,5,0,36,0.32,101.32,125.66,0,2,5,0,0,0,0,95.33,133.36,0,25,scattered clouds,A,3.531446889,4,1,Early Morning,127.13,0.00,1.47
3MB-NB,07/07/2019 06:00,2019,7,7,6,0,68,2.93,97.78,130.13,0,2,10,0,0,0,0,89.22,142.54,0,25,few clouds,D,3.532616333,4,1,Early Morning,127.17,2.96,0.00
3MB-NB,07/07/2019 07:00,2019,7,7,7,0,144,2.18,88.72,144.31,0,2,24,0,0,0,0,86.81,146.49,0,25,few clouds,E,3.532443583,4,1,Early Morning,127.17,17.14,0.00
3MB-NB,07/07/2019 08:00,2019,7,7,8,0,161,0.62,90.49,143,0,2,23,0,0,0,0,89.34,142.29,0,25,few clouds,E,3.5311635,4,1,Early Morning,127.12,15.88,0.00
3MB-NB,07/07/2019 09:00,2019,7,7,9,0,183,2.27,90.41,141.08,0,2,21,0,0,0,0,88.62,143.46,0,26,few clouds,E,3.531507,4,1,Late Morning,127.13,13.95,0.00
3MB-NB,07/07/2019 10:00,2019,7,7,10,0,327,0.24,91.75,139.17,0,2,19,0,0,0,0,88.29,143.97,0,27,scattered clouds,E,3.53086425,4,1,Late Morning,127.11,12.06,0.00
3MB-NB,07/07/2019 11:00,2019,7,7,11,0,326,0.12,89.17,143.19,0,2,23,0,0,0,0,90.43,140.6,0,28,scattered clouds,E,3.531793889,4,1,Late Morning,127.14,16.05,0.00
3MB-NB,07/07/2019 12:00,2019,7,7,12,0,149,0.33,93.23,136.51,0,2,16,0,0,0,0,91.85,138.4,0,29,broken clouds,E,3.531122222,4,1,Early Afternoon,127.12,9.39,0.00
3MB-NB,07/07/2019 13:00,2019,7,7,13,0,226,1.04,87.47,145.84,0,2,25,0,0,0,0,88.2,144.17,0,29,broken clouds,E,3.532165,4,1,Early Afternoon,127.16,18.68,0.00
3MB-NB,07/07/2019 14:00,2019,7,7,14,0,213,0.68,86.72,147.41,0,2,27,0,0,0,0,87.58,145.17,0,29,broken clouds,E,3.5316635,4,1,Early Afternoon,127.14,20.27,0.00
3MB-NB,07/07/2019 15:00,2019,7,7,15,0,253,0.74,84.35,151.34,0,2,31,0,0,0,0,83.78,151.86,0,29,broken clouds,E,3.534119667,4,1,Late Afternoon,127.23,24.11,0.00
3MB-NB,07/07/2019 16:00,2019,7,7,16,0,238,1.22,79.63,160,0,2,40,0,0,0,0,86.63,146.81,0,30,broken clouds,F,3.532819528,4,1,Late Afternoon,127.18,32.82,0.00
3MB-NB,07/07/2019 17:00,2019,7,7,17,0,234,0.3,84.71,150.57,0,2,30,0,0,0,0,87.26,145.68,0,29,broken clouds,E,3.531121333,4,1,Late Afternoon,127.12,23.45,0.00
3MB-NB,07/07/2019 18:00,2019,7,7,18,0,264,0.8,83.35,152.97,0,2,32,0,0,0,0,86.1,147.65,0,29,broken clouds,E,3.531295833,4,1,Evening,127.13,25.84,0.00
3MB-NB,07/07/2019 19:00,2019,7,7,19,0,436,0.15,84.37,151.02,0,2,31,0,0,0,0,83.55,152.24,0,28,broken clouds,E,3.533236667,4,1,Evening,127.20,23.82,0.00
3MB-NB,07/07/2019 20:00,2019,7,7,20,0,328,0.51,77.43,166.22,0,2,46,0,0,0,0,77.67,163.69,0,28,broken clouds,F,3.53161175,4,1,Evening,127.14,39.08,0.00
3MB-NB,07/07/2019 21:00,2019,7,7,21,0,205,1.59,78.06,163.68,0,2,43,0,0,0,0,79.01,160.91,0,27,broken clouds,F,3.531527528,4,1,Late Evening,127.13,36.55,0.00
3MB-NB,07/07/2019 22:00,2019,7,7,22,0,132,2.26,78.69,162.02,0,2,42,0,0,0,0,81.85,155.37,0,25,light rain,F,3.532509583,4,1,Late Evening,127.17,34.85,0.00
3MB-NB,07/07/2019 23:00,2019,7,7,23,0,111,1.56,85.78,148.57,0,2,28,0,0,0,0,84.77,149.97,0,25,light rain,E,3.531376917,4,1,Late Evening,127.13,21.44,0.00
3MB-NB,08/07/2019 00:00,2019,7,8,0,0,69,0.89,89.91,141.86,0,2,21,0,0,0,0,91.59,138.93,0,26,scattered clouds,E,3.53461075,4,2,Late Night,127.25,14.61,0.00
3MB-NB,08/07/2019 01:00,2019,7,8,1,0,35,0.24,87.56,145.98,0,2,25,0,0,0,0,97.11,130.9,0,26,scattered clouds,E,3.5310275,4,2,Late Night,127.12,18.86,0.00
3MB-NB,08/07/2019 02:00,2019,7,8,2,0,14,0.6,100.02,127.24,0,2,7,0,0,0,0,98.02,129.69,0,25,thunderstorm,A,3.5311705,4,2,Late Night,127.12,0.12,0.00
3MB-NB,08/07/2019 05:00,2019,7,8,5,0,65,1.61,98.08,129.92,0,2,9,0,0,0,0,94.75,134.25,0,23,thunderstorm,D,3.533385417,4,2,Early Morning,127.20,2.72,0.00
3MB-NB,08/07/2019 06:00,2019,7,8,6,0,328,2.09,92.25,137.99,0,2,17,0,0,0,0,90.54,140.58,0,23,few clouds,E,3.535587,4,2,Early Morning,127.28,10.71,0.00
3MB-NB,08/07/2019 07:00,2019,7,8,7,0,290,1.95,80.71,158.67,0,2,38,0,0,0,0,84.09,151.25,0,23,few clouds,F,3.532947917,4,2,Early Morning,127.19,31.48,0.00
3MB-NB,08/07/2019 08:00,2019,7,8,8,0,227,0.65,88.55,144.65,0,2,24,0,0,0,0,87.96,144.52,0,24,scattered clouds,E,3.531105333,4,2,Early Morning,127.12,17.53,0.00
3MB-NB,08/07/2019 09:00,2019,7,8,9,0,241,0.58,89.71,142.36,0,2,22,0,0,0,0,86.82,146.43,0,25,scattered clouds,E,3.5314035,4,2,Late Morning,127.13,15.23,0.00
3MB-NB,08/07/2019 10:00,2019,7,8,10,0,322,0.19,85.11,150.01,0,2,30,0,0,0,0,83.36,152.5,0,26,scattered clouds,E,3.531222222,4,2,Late Morning,127.12,22.89,0.00
3MB-NB,08/07/2019 11:00,2019,7,8,11,0,518,0.18,83.09,154.84,0,2,34,0,0,0,0,80.47,157.97,0,27,scattered clouds,E,3.531068306,4,2,Late Morning,127.12,27.72,0.00
3MB-NB,08/07/2019 12:00,2019,7,8,12,0,487,0.07,85.53,148.94,0,2,28,0,0,0,0,80.33,158.24,0,27,broken clouds,E,3.530949778,4,2,Early Afternoon,127.11,21.83,0.00
3MB-NB,08/07/2019 13:00,2019,7,8,13,0,303,0.43,84.8,150.32,0,2,30,0,0,0,0,79.77,159.36,0,28,broken clouds,E,3.531152,4,2,Early Afternoon,127.12,23.20,0.00
3MB-NB,08/07/2019 14:00,2019,7,8,14,0,252,0.33,78.97,162.84,0,2,42,0,0,0,0,80.63,157.66,0,29,scattered clouds,F,3.531146056,4,2,Early Afternoon,127.12,35.72,0.00
3MB-NB,08/07/2019 15:00,2019,7,8,15,0,495,0.05,77.06,165.49,0,2,45,0,0,0,0,79.12,160.68,0,29,scattered clouds,F,3.531389333,4,2,Late Afternoon,127.13,38.36,0.00
3MB-NB,08/07/2019 16:00,2019,7,8,16,0,690,0.12,75.02,169.96,0,2,49,0,0,0,0,74.61,170.58,0,29,scattered clouds,F,3.5352705,4,2,Late Afternoon,127.27,42.69,0.00
3MB-NB,08/07/2019 17:00,2019,7,8,17,0,868,0.04,68.03,188.87,0,3,8,0,0,0,0,60.65,211.05,0,29,scattered clouds,F,3.55560625,4,2,Late Afternoon,128.00,60.87,0.00
3MB-NB,08/07/2019 18:00,2019,7,8,18,0,651,0.67,48.9,273.47,0,4,33,0,0,0,0,45.16,285.48,0,28,few clouds,F,3.581188,4,2,Evening,128.92,144.55,0.00
3MB-NB,08/07/2019 19:00,2019,7,8,19,0,452,3.65,16.65,815.56,0,13,35,497.77,0,8,17,26.79,479.14,161.35,27,few clouds,F,3.565600167,4,2,Evening,128.36,687.20,0.00
3MB-NB,08/07/2019 20:00,2019,7,8,20,0,563,0.67,13.97,917.59,0,15,17,599.8,0,9,59,20.53,620.57,302.78,27,scattered clouds,F,3.538972806,4,2,Evening,127.40,790.19,0.00
3MB-NB,08/07/2019 21:00,2019,7,8,21,0,727,0,11.81,1078.72,0,17,58,760.93,0,12,40,22.71,568.16,250.37,26,scattered clouds,F,3.584142667,4,2,Late Evening,129.03,949.69,0.00
3MB-NB,08/07/2019 22:00,2019,7,8,22,0,515,0.35,50.25,410.07,0,6,50,92.28,0,1,32,45.42,289.75,0,25,few clouds,F,3.655679167,4,2,Late Evening,131.60,278.47,0.00
3MB-NB,08/07/2019 23:00,2019,7,8,23,0,274,0,82.28,155.35,0,2,35,0,0,0,0,71.39,179.18,0,25,few clouds,E,3.553238944,4,2,Late Evening,127.92,27.43,0.00
3MB-NB,09/07/2019 00:00,2019,7,9,0,0,82,3.27,90.37,141.13,0,2,21,0,0,0,0,85.6,149.03,0,25,few clouds,E,3.543602222,4,3,Late Night,127.57,13.56,0.00
3MB-NB,09/07/2019 01:00,2019,7,9,1,0,25,0.12,90.01,141.32,0,2,21,0,0,0,0,94.6,134.38,0,25,few clouds,E,3.531207778,4,3,Late Night,127.12,14.20,0.00
3MB-NB,09/07/2019 02:00,2019,7,9,2,0,13,1.83,83.78,152.34,0,2,32,0,0,0,0,93.9,135.38,0,25,few clouds,E,3.531161667,4,3,Late Night,127.12,25.22,0.00
3MB-NB,09/07/2019 06:00,2019,7,9,6,0,282,3.91,92.91,138.17,0,2,18,0,0,0,0,91.07,139.75,0,25,few clouds,E,3.535286806,4,3,Early Morning,127.27,10.90,0.00
3MB-NB,09/07/2019 07:00,2019,7,9,7,0,304,3.06,77.85,164.28,0,2,44,0,0,0,0,82.68,153.79,0,25,few clouds,F,3.532043667,4,3,Early Morning,127.15,37.13,0.00
3MB-NB,09/07/2019 08:00,2019,7,9,8,0,219,1.23,91.98,138.51,0,2,18,0,0,0,0,85.95,147.92,0,25,few clouds,E,3.53159,4,3,Early Morning,127.14,11.37,0.00
3MB-NB,09/07/2019 09:00,2019,7,9,9,0,255,0.61,87.15,146.2,0,2,26,0,0,0,0,84.85,149.85,0,25,few clouds,E,3.53188125,4,3,Late Morning,127.15,19.05,0.00
3MB-NB,09/07/2019 10:00,2019,7,9,10,0,498,0,83.41,152.97,0,2,32,0,0,0,0,83.35,152.52,0,26,few clouds,E,3.531261667,4,3,Late Morning,127.13,25.84,0.00
3MB-NB,09/07/2019 11:00,2019,7,9,11,0,493,0.09,82.73,154.33,0,2,34,0,0,0,0,82.11,154.83,0,23,moderate rain,E,3.53141425,4,3,Late Morning,127.13,27.20,0.00
3MB-NB,09/07/2019 12:00,2019,7,9,12,0,421,0.31,80.3,159.74,0,2,39,0,0,0,0,83.68,151.91,0,27,broken clouds,F,3.531063556,4,3,Early Afternoon,127.12,32.62,0.00
3MB-NB,09/07/2019 13:00,2019,7,9,13,0,571,0.03,79.42,160.97,0,2,40,0,0,0,0,81.83,155.35,0,29,light intensity drizzle,F,3.531191806,4,3,Early Afternoon,127.12,33.85,0.00
3MB-NB,09/07/2019 14:00,2019,7,9,14,0,670,0,79.86,159.49,0,2,39,0,0,0,0,80.49,157.95,0,29,broken clouds,F,3.53149875,4,3,Early Afternoon,127.13,32.36,0.00
3MB-NB,09/07/2019 15:00,2019,7,9,15,0,601,0,78.9,161.39,0,2,41,0,0,0,0,77.11,164.92,0,30,broken clouds,F,3.532494778,4,3,Late Afternoon,127.17,34.22,0.00
3MB-NB,09/07/2019 16:00,2019,7,9,16,0,676,0.06,73.55,173.39,0,2,53,0,0,0,0,66.36,192.37,0,30,broken clouds,F,3.546020333,4,3,Late Afternoon,127.66,45.73,0.00
3MB-NB,09/07/2019 17:00,2019,7,9,17,0,815,0.05,63.37,202.16,0,3,22,0,0,0,0,54.6,234.46,0,28,scattered clouds,F,3.555976667,4,3,Late Afternoon,128.02,74.14,0.00
3MB-NB,09/07/2019 18:00,2019,7,9,18,0,498,1.39,50.79,268.58,0,4,28,0,0,0,0,38.96,333.92,16.13,28,few clouds,F,3.613756444,4,3,Evening,130.10,138.48,0.00
3MB-NB,09/07/2019 19:00,2019,7,9,19,0,732,1.16,16.19,816.9,0,13,36,499.11,0,8,19,23.86,540.11,222.32,29,few clouds,F,3.579729056,4,3,Evening,128.87,688.03,0.00
3MB-NB,09/07/2019 20:00,2019,7,9,20,0,699,0.2,12.57,1018.6,0,16,58,700.81,0,11,40,21.48,592.37,274.58,27,few clouds,F,3.534474333,4,3,Evening,127.24,891.36,0.00
3MB-NB,09/07/2019 21:00,2019,7,9,21,0,417,1.56,10.55,1211.14,0,20,11,893.35,0,14,53,21.81,584.94,267.15,26,few clouds,F,3.5437615,4,3,Late Evening,127.58,1083.56,0.00
3MB-NB,09/07/2019 22:00,2019,7,9,22,0,431,2.06,13.99,1040.69,0,17,20,722.9,0,12,2,36.96,354.95,37.16,26,few clouds,F,3.644153333,4,3,Late Evening,131.19,909.50,0.00
