Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,,
3MB_ SB,09-12-19 8:00,2019,12,9,8,0,2012,0.04,13.05,1007.56,0,16,47,688.33,0,11,28,26.24,490.37,171.14,25,scattered clouds
3MB_ SB,09-12-19 9:00,2019,12,9,9,0,1576,3,25.61,662.39,0,11,2,343.16,0,5,43,50.39,267.93,0,26,mist
3MB_ SB,09-12-19 10:00,2019,12,9,10,0,1164,0.75,77.4,165.57,0,2,45,0,0,0,0,69.72,183.22,0,27,haze
3MB_ SB,09-12-19 11:00,2019,12,9,11,0,1179,1.42,73.78,173.44,0,2,53,0,0,0,0,72.91,175.14,0,29,scattered clouds
3MB_ SB,09-12-19 12:00,2019,12,9,12,0,1183,0.61,76.64,166.88,0,2,46,0,0,0,0,70.69,180.65,0,31,broken clouds
3MB_ SB,09-12-19 13:00,2019,12,9,13,0,1193,0.73,73.81,173.99,0,2,53,0,0,0,0,74.69,171.06,0,32,broken clouds
3MB_ SB,09-12-19 14:00,2019,12,9,14,0,1197,0.82,77.38,165.5,0,2,45,0,0,0,0,78.92,161.8,0,33,broken clouds
3MB_ SB,09-12-19 15:00,2019,12,9,15,0,1125,0.75,81.32,157.53,0,2,37,0,0,0,0,80.39,158.86,0,28,scattered clouds
3MB_ SB,09-12-19 16:00,2019,12,9,16,0,1944,0.17,83.03,154.12,0,2,34,0,0,0,0,81.5,156.72,0,33,broken clouds
3MB_ SB,09-12-19 17:00,2019,12,9,17,0,2381,0,80.33,159.6,0,2,39,0,0,0,0,79.33,160.98,0,34,light rain
3MB_ SB,09-12-19 18:00,2019,12,9,18,0,2378,0,81.61,156.94,0,2,36,0,0,0,0,80.29,159.04,0,31,broken clouds
3MB_ SB,09-12-19 19:00,2019,12,9,19,0,2333,0.03,73.49,175.11,0,2,55,0,0,0,0,79.18,161.33,0,30,few clouds
3MB_ SB,09-12-19 20:00,2019,12,9,20,0,2223,0.08,79.67,160.42,0,2,40,0,0,0,0,75.54,169.05,0,29,few clouds
3MB_ SB,09-12-19 21:00,2019,12,9,21,0,2115,0.01,78.5,162.97,0,2,42,0,0,0,0,77.3,165.26,0,28,few clouds
3MB_ SB,09-12-19 22:00,2019,12,9,22,0,1563,0.01,82.07,156.38,0,2,36,0,0,0,0,76.93,166,0,28,few clouds
3MB_ SB,09-12-19 23:00,2019,12,9,23,0,672,0.41,78.06,165.14,0,2,45,0,0,0,0,82.39,155.03,0,28,few clouds
3MB_ SB,10-12-19 0:00,2019,12,10,0,0,285,0.68,80.8,158.42,0,2,38,0,0,0,0,84.53,151.1,0,28,few clouds
3MB_ SB,10-12-19 1:00,2019,12,10,1,0,163,0,86.88,147.3,0,2,27,0,0,0,0,85.32,149.68,0,28,clear sky
3MB_ SB,10-12-19 4:00,2019,12,10,4,0,28,2.59,73.55,174.11,0,2,54,0,0,0,0,82.56,154.66,0,27,few clouds
3MB_ SB,10-12-19 5:00,2019,12,10,5,0,117,1.02,88.6,145.57,0,2,25,0,0,0,0,84.35,151.41,0,26,few clouds
3MB_ SB,10-12-19 6:00,2019,12,10,6,0,937,2.15,64.57,221.02,0,3,41,0,0,0,0,70.87,183.22,0,26,few clouds
3MB_ SB,10-12-19 7:00,2019,12,10,7,0,1320,4.98,36.24,428.67,0,7,8,109.44,0,1,49,55.06,232.22,0,28,light rain
3MB_ SB,10-12-19 8:00,2019,12,10,8,0,1129,9.94,26.28,498.18,0,8,18,178.95,0,2,58,45.45,282.72,0,26,few clouds
3MB_ SB,10-12-19 9:00,2019,12,10,9,0,1095,2,75.07,176.29,0,2,56,0,0,0,0,68.7,186.9,0,26,haze
3MB_ SB,10-12-19 10:00,2019,12,10,10,0,1300,0.62,77.01,166,0,2,46,0,0,0,0,73.21,174.45,0,27,scattered clouds
3MB_ SB,10-12-19 11:00,2019,12,10,11,0,1354,0.69,76.32,167.44,0,2,47,0,0,0,0,71.45,178.73,0,29,scattered clouds
3MB_ SB,10-12-19 12:00,2019,12,10,12,0,2310,0,75.2,170.28,0,2,50,0,0,0,0,71.73,178.03,0,30,broken clouds
3MB_ SB,10-12-19 13:00,2019,12,10,13,0,1872,0,73.61,173.83,0,2,53,0,0,0,0,74.55,171.3,0,32,broken clouds
3MB_ SB,10-12-19 14:00,2019,12,10,14,0,2153,0,77.9,164.19,0,2,44,0,0,0,0,76.69,166.51,0,33,broken clouds
3MB_ SB,10-12-19 15:00,2019,12,10,15,0,2245,0,79.84,160.45,0,2,40,0,0,0,0,79.65,160.33,0,32,broken clouds
3MB_ SB,10-12-19 16:00,2019,12,10,16,0,2328,0,82.09,155.73,0,2,35,0,0,0,0,80.89,157.87,0,33,broken clouds
3MB_ SB,10-12-19 17:00,2019,12,10,17,0,2365,0,79.13,162.11,0,2,42,0,0,0,0,80.18,159.28,0,32,scattered clouds
3MB_ SB,10-12-19 18:00,2019,12,10,18,0,2590,0,82.19,156.38,0,2,36,0,0,0,0,80.84,157.98,0,31,scattered clouds
3MB_ SB,10-12-19 19:00,2019,12,10,19,0,2459,0,77.45,165.34,0,2,45,0,0,0,0,78.31,163.11,0,30,few clouds
3MB_ SB,10-12-19 20:00,2019,12,10,20,0,2525,0,75.97,169.5,0,2,49,0,0,0,0,74.45,171.54,0,29,few clouds
3MB_ SB,10-12-19 21:00,2019,12,10,21,0,2066,0.04,80.9,158.04,0,2,38,0,0,0,0,75.93,168.17,0,28,few clouds
3MB_ SB,10-12-19 22:00,2019,12,10,22,0,1465,0.09,71.69,179.31,0,2,59,0,0,0,0,76.8,166.29,0,28,few clouds
3MB_ SB,10-12-19 23:00,2019,12,10,23,0,605,1.07,83,153.97,0,2,33,0,0,0,0,80.56,158.53,0,27,few clouds
3MB_ SB,11-12-19 0:00,2019,12,11,0,0,270,0.78,80.75,158.22,0,2,38,0,0,0,0,82.45,154.88,0,27,few clouds
3MB_ SB,11-12-19 1:00,2019,12,11,1,0,110,1.9,79.56,160.89,0,2,40,0,0,0,0,86.67,147.34,0,27,few clouds
3MB_ SB,11-12-19 5:00,2019,12,11,5,0,117,1.5,87.06,148.42,0,2,28,0,0,0,0,81.7,156.3,0,26,few clouds
3MB_ SB,11-12-19 6:00,2019,12,11,6,0,865,0.8,69.72,185.97,0,3,5,0,0,0,0,71.83,180.21,0,26,few clouds
3MB_ SB,11-12-19 7:00,2019,12,11,7,0,1193,4.91,50.63,274.39,0,4,34,0,0,0,0,56.67,225.37,0,26,few clouds
3MB_ SB,11-12-19 8:00,2019,12,11,8,0,1267,8.29,25.49,557.36,0,9,17,238.13,0,3,58,53.42,239.31,0,25,mist
3MB_ SB,11-12-19 9:00,2019,12,11,9,0,1188,0.99,79.85,160.48,0,2,40,0,0,0,0,64.45,198.35,0,26,haze
3MB_ SB,11-12-19 10:00,2019,12,11,10,0,1173,0.99,70.3,189.46,0,3,9,0,0,0,0,72.35,176.75,0,27,mist
3MB_ SB,11-12-19 11:00,2019,12,11,11,0,1550,0.65,72.1,178.41,0,2,58,0,0,0,0,70.29,181.73,0,27,scattered clouds
3MB_ SB,11-12-19 12:00,2019,12,11,12,0,2323,0,76.04,168.26,0,2,48,0,0,0,0,75.11,170.06,0,28,broken clouds
3MB_ SB,11-12-19 13:00,2019,12,11,13,0,2145,0,77.24,165.49,0,2,45,0,0,0,0,76.33,167.3,0,29,broken clouds
3MB_ SB,11-12-19 14:00,2019,12,11,14,0,2304,0,77.65,164.89,0,2,44,0,0,0,0,78.53,162.64,0,31,broken clouds
3MB_ SB,11-12-19 15:00,2019,12,11,15,0,2079,0,77.85,164.61,0,2,44,0,0,0,0,80.74,158.15,0,32,broken clouds
3MB_ SB,11-12-19 16:00,2019,12,11,16,0,1507,0.46,81.84,156.19,0,2,36,0,0,0,0,81.48,156.73,0,32,broken clouds
3MB_ SB,11-12-19 17:00,2019,12,11,17,0,1395,0.83,79.14,161.68,0,2,41,0,0,0,0,81.25,157.16,0,32,scattered clouds
3MB_ SB,11-12-19 18:00,2019,12,11,18,0,1364,1.13,79.35,161.3,0,2,41,0,0,0,0,81.85,156.01,0,32,scattered clouds
3MB_ SB,11-12-19 19:00,2019,12,11,19,0,2252,1.58,76.89,166.63,0,2,46,0,0,0,0,79.87,159.92,0,30,scattered clouds
3MB_ SB,11-12-19 20:00,2019,12,11,20,0,1873,0.37,79.5,162.11,0,2,42,0,0,0,0,75.42,169.32,0,28,few clouds
3MB_ SB,11-12-19 21:00,2019,12,11,21,0,1418,10.89,76.2,168.18,0,2,48,0,0,0,0,76.05,167.91,0,28,few clouds
3MB_ SB,11-12-19 22:00,2019,12,11,22,0,923,16.04,76.37,168.55,0,2,48,0,0,0,0,78.14,163.48,0,28,few clouds
3MB_ SB,11-12-19 23:00,2019,12,11,23,0,719,5.3,87.41,146.4,0,2,26,0,0,0,0,80.06,159.5,0,27,few clouds
3MB_ SB,12-12-19 0:00,2019,12,12,0,0,324,1.02,88.57,144.54,0,2,24,0,0,0,0,85.4,149.56,0,27,few clouds
3MB_ SB,12-12-19 1:00,2019,12,12,1,0,139,0.89,92.39,138.25,0,2,18,0,0,0,0,85.14,150.01,0,27,few clouds
3MB_ SB,12-12-19 2:00,2019,12,12,2,0,72,1.73,93.22,137.17,0,2,17,0,0,0,0,84.41,151.32,0,26,few clouds
3MB_ SB,12-12-19 3:00,2019,12,12,3,0,47,1.34,87.06,146.91,0,2,26,0,0,0,0,84.08,151.87,0,26,few clouds
3MB_ SB,12-12-19 4:00,2019,12,12,4,0,33,2.55,103.04,124.12,0,2,4,0,0,0,0,84.68,150.81,0,26,few clouds
3MB_ SB,12-12-19 5:00,2019,12,12,5,0,104,0.77,93.17,137.62,0,2,17,0,0,0,0,83.33,153.31,0,25,few clouds
3MB_ SB,12-12-19 6:00,2019,12,12,6,0,780,0.75,65.82,205.69,0,3,25,0,0,0,0,73.31,176.48,0,25,mist
3MB_ SB,12-12-19 7:00,2019,12,12,7,0,1223,1.43,48.66,314.63,0,5,14,0,0,0,0,60.46,211.87,0,25,mist
3MB_ SB,12-12-19 8:00,2019,12,12,8,0,1017,4.46,72.09,179.11,0,2,59,0,0,0,0,62.47,204.76,0,28,overcast clouds
3MB_ SB,12-12-19 9:00,2019,12,12,9,0,955,0.65,78.03,164,0,2,44,0,0,0,0,72.95,175.17,0,26,mist
3MB_ SB,12-12-19 10:00,2019,12,12,10,0,1159,0.55,76.75,166.81,0,2,46,0,0,0,0,76.08,167.87,0,27,haze
3MB_ SB,12-12-19 11:00,2019,12,12,11,0,1238,0.56,73.08,175.09,0,2,55,0,0,0,0,73.42,173.94,0,29,haze
3MB_ SB,12-12-19 12:00,2019,12,12,12,0,2410,0.07,75.21,169.96,0,2,49,0,0,0,0,74.51,171.42,0,30,scattered clouds
3MB_ SB,12-12-19 13:00,2019,12,12,13,0,2127,0,75.25,170.47,0,2,50,0,0,0,0,76.76,166.37,0,30,broken clouds
3MB_ SB,12-12-19 14:00,2019,12,12,14,0,1647,0,56.96,243.97,0,4,3,0,0,0,0,76.52,167.02,0,28,thunderstorm with light rain
3MB_ SB,12-12-19 15:00,2019,12,12,15,0,1936,0,79.41,161.18,0,2,41,0,0,0,0,80.15,159.32,0,23,thunderstorm with light rain
3MB_ SB,12-12-19 16:00,2019,12,12,16,0,2430,0,79.01,162.36,0,2,42,0,0,0,0,78.85,161.95,0,24,thunderstorm
3MB_ SB,12-12-19 17:00,2019,12,12,17,0,2362,0,82.53,154.95,0,2,34,0,0,0,0,79.37,160.94,0,,
3MB_ SB,12-12-19 18:00,2019,12,12,18,0,2430,0,78.99,162.57,0,2,42,0,0,0,0,80.6,158.46,0,27,haze
3MB_ SB,12-12-19 19:00,2019,12,12,19,0,1988,5.25,80.71,158.7,0,2,38,0,0,0,0,79.16,161.34,0,27,scattered clouds
3MB_ SB,12-12-19 20:00,2019,12,12,20,0,1853,5.69,75.42,169.92,0,2,49,0,0,0,0,75.54,169.05,0,26,haze
3MB_ SB,12-12-19 21:00,2019,12,12,21,0,2129,0.14,78.48,164.53,0,2,44,0,0,0,0,75.99,168.05,0,26,haze
3MB_ SB,12-12-19 22:00,2019,12,12,22,0,1960,0.03,81.54,156.74,0,2,36,0,0,0,0,78.74,162.2,0,25,haze
3MB_ SB,12-12-19 23:00,2019,12,12,23,0,1092,0,79.28,161.6,0,2,41,0,0,0,0,82.24,155.29,0,25,few clouds
3MB_ SB,13-12-19 0:00,2019,12,13,0,0,462,0.57,79.16,161.77,0,2,41,0,0,0,0,85.46,149.45,0,25,haze
3MB_ SB,13-12-19 1:00,2019,12,13,1,0,187,0.74,84.34,151.59,0,2,31,0,0,0,0,89.06,143.39,0,25,haze
3MB_ SB,13-12-19 2:00,2019,12,13,2,0,72,0.91,82.86,155.34,0,2,35,0,0,0,0,86.12,148.4,0,25,mist
3MB_ SB,13-12-19 4:00,2019,12,13,4,0,69,0,91.78,139.22,0,2,19,0,0,0,0,81.52,156.7,0,25,mist
3MB_ SB,13-12-19 5:00,2019,12,13,5,0,180,1.1,84.52,153.24,0,2,33,0,0,0,0,79.62,160.51,0,24,few clouds
3MB_ SB,13-12-19 6:00,2019,12,13,6,0,813,0.84,73.64,175.97,0,2,55,0,0,0,0,73.09,176.2,0,24,mist
3MB_ SB,13-12-19 7:00,2019,12,13,7,0,1303,1.81,62.39,206.91,0,3,26,0,0,0,0,62.92,203.1,0,25,mist
3MB_ SB,13-12-19 8:00,2019,12,13,8,0,989,4.03,71.7,183.02,0,3,3,0,0,0,0,66.16,193.04,0,24,mist
3MB_ SB,13-12-19 9:00,2019,12,13,9,0,1103,0.79,77.19,165.68,0,2,45,0,0,0,0,70.07,182.26,0,25,mist
3MB_ SB,13-12-19 10:00,2019,12,13,10,0,1214,0.71,74.24,173.07,0,2,53,0,0,0,0,73.24,174.35,0,26,mist
3MB_ SB,13-12-19 11:00,2019,12,13,11,0,1926,0.33,74.61,171.44,0,2,51,0,0,0,0,71.82,177.82,0,28,haze
3MB_ SB,13-12-19 12:00,2019,12,13,12,0,2196,0,73.36,174.68,0,2,54,0,0,0,0,72.12,177.06,0,29,thunderstorm
3MB_ SB,13-12-19 13:00,2019,12,13,13,0,2115,0.18,74.46,173.58,0,2,53,0,0,0,0,75.46,169.29,0,29,scattered clouds
3MB_ SB,13-12-19 14:00,2019,12,13,14,0,1150,0.95,81.41,157.01,0,2,37,0,0,0,0,78.08,163.62,0,29,scattered clouds
3MB_ SB,13-12-19 15:00,2019,12,13,15,0,1356,0.71,78.55,162.79,0,2,42,0,0,0,0,80.7,158.23,0,30,scattered clouds
3MB_ SB,13-12-19 16:00,2019,12,13,16,0,1267,0.74,80.24,159.33,0,2,39,0,0,0,0,80.57,158.49,0,30,scattered clouds
3MB_ SB,13-12-19 17:00,2019,12,13,17,0,1347,0.94,80.85,158.32,0,2,38,0,0,0,0,79.65,160.33,0,31,scattered clouds
3MB_ SB,13-12-19 18:00,2019,12,13,18,0,2013,0.49,75.63,170.08,0,2,50,0,0,0,0,78.71,162.27,0,30,few clouds
3MB_ SB,13-12-19 19:00,2019,12,13,19,0,2753,0,79.88,160.2,0,2,40,0,0,0,0,78.95,161.76,0,29,few clouds
3MB_ SB,13-12-19 20:00,2019,12,13,20,0,2551,0,72.89,176.54,0,2,56,0,0,0,0,74.56,171.29,0,28,haze
3MB_ SB,13-12-19 21:00,2019,12,13,21,0,1503,0.49,77.57,165.1,0,2,45,0,0,0,0,77.47,164.85,0,27,few clouds
3MB_ SB,13-12-19 22:00,2019,12,13,22,0,982,0.76,78.45,162.88,0,2,42,0,0,0,0,79.93,159.78,0,27,few clouds
3MB_ SB,13-12-19 23:00,2019,12,13,23,0,882,1.03,84.84,150.7,0,2,30,0,0,0,0,82.36,155.05,0,27,few clouds
3MB_ SB,14-12-19 0:00,2019,12,14,0,0,608,0.85,76.09,169.57,0,2,49,0,0,0,0,84.81,150.6,0,27,few clouds
3MB_ SB,14-12-19 1:00,2019,12,14,1,0,323,0.87,86.39,148.14,0,2,28,0,0,0,0,89.49,142.72,0,26,few clouds
3MB_ SB,14-12-19 2:00,2019,12,14,2,0,167,0.84,88.11,145.1,0,2,25,0,0,0,0,90.71,140.85,0,26,few clouds
3MB_ SB,14-12-19 3:00,2019,12,14,3,0,104,1.07,93.09,137.28,0,2,17,0,0,0,0,90.3,141.45,0,26,haze
3MB_ SB,14-12-19 4:00,2019,12,14,4,0,125,0.64,98.4,129.92,0,2,9,0,0,0,0,89.26,143.15,0,26,haze
3MB_ SB,14-12-19 5:00,2019,12,14,5,0,176,1.08,91.43,140.14,0,2,20,0,0,0,0,85.61,149.16,0,26,haze
3MB_ SB,14-12-19 6:00,2019,12,14,6,0,400,0.75,77.91,164.63,0,2,44,0,0,0,0,77.02,166.4,0,25,haze
3MB_ SB,14-12-19 7:00,2019,12,14,7,0,672,0.64,75.38,171.92,0,2,51,0,0,0,0,73.94,172.8,0,25,haze
3MB_ SB,14-12-19 8:00,2019,12,14,8,0,1155,0.36,79.11,161.61,0,2,41,0,0,0,0,77.16,165.55,0,25,mist
3MB_ SB,14-12-19 9:00,2019,12,14,9,0,1866,0,70.49,186.23,0,3,6,0,0,0,0,74.06,172.45,0,25,mist
3MB_ SB,14-12-19 10:00,2019,12,14,10,0,2073,0,67.29,194.8,0,3,14,0,0,0,0,72.93,175.14,0,25,mist
3MB_ SB,14-12-19 11:00,2019,12,14,11,0,2158,0,79.81,160.45,0,2,40,0,0,0,0,75.82,168.42,0,26,haze
3MB_ SB,14-12-19 12:00,2019,12,14,12,0,1971,0.2,75.79,169.27,0,2,49,0,0,0,0,75.86,168.32,0,27,haze
3MB_ SB,14-12-19 13:00,2019,12,14,13,0,1166,0.74,75.27,169.88,0,2,49,0,0,0,0,76.84,166.19,0,28,haze
3MB_ SB,14-12-19 14:00,2019,12,14,14,0,1273,0.77,75.31,170.07,0,2,50,0,0,0,0,77.65,164.48,0,28,haze
3MB_ SB,14-12-19 15:00,2019,12,14,15,0,1478,0.66,77.62,165,0,2,45,0,0,0,0,80.28,159.07,0,30,haze
3MB_ SB,14-12-19 16:00,2019,12,14,16,0,2326,0,81.02,157.94,0,2,37,0,0,0,0,80.47,158.68,0,31,haze
3MB_ SB,14-12-19 17:00,2019,12,14,17,0,1963,0.11,82.16,155.64,0,2,35,0,0,0,0,81.43,156.82,0,31,haze
3MB_ SB,14-12-19 18:00,2019,12,14,18,0,1384,0.82,78.68,162.89,0,2,42,0,0,0,0,81.78,156.15,0,31,haze
3MB_ SB,14-12-19 19:00,2019,12,14,19,0,1290,0.86,79.97,159.88,0,2,39,0,0,0,0,81.19,157.35,0,29,haze
3MB_ SB,14-12-19 20:00,2019,12,14,20,0,1317,0.93,77.15,165.86,0,2,45,0,0,0,0,77.2,165.42,0,28,haze
3MB_ SB,14-12-19 21:00,2019,12,14,21,0,1071,0.84,78.61,162.58,0,2,42,0,0,0,0,79.48,160.71,0,27,haze
3MB_ SB,14-12-19 22:00,2019,12,14,22,0,720,0.71,81.55,156.81,0,2,36,0,0,0,0,81.06,157.53,0,27,scattered clouds
3MB_ SB,14-12-19 23:00,2019,12,14,23,0,1054,0.31,79.63,162.21,0,2,42,0,0,0,0,82.65,154.54,0,26,few clouds
3MB_ SB,15-12-19 0:00,2019,12,15,0,0,783,0,83.26,153.55,0,2,33,0,0,0,0,86.81,147.1,0,26,few clouds
3MB_ SB,15-12-19 1:00,2019,12,15,1,0,522,0.35,98.5,129.78,0,2,9,0,0,0,0,89.77,142.25,0,26,few clouds
3MB_ SB,15-12-19 2:00,2019,12,15,2,0,229,0.58,92.89,137.63,0,2,17,0,0,0,0,92.27,138.4,0,26,few clouds
3MB_ SB,15-12-19 3:00,2019,12,15,3,0,200,0.75,90.9,141.1,0,2,21,0,0,0,0,89.3,143.02,0,28,light rain
3MB_ SB,15-12-19 4:00,2019,12,15,4,0,105,1.11,77.11,166.38,0,2,46,0,0,0,0,90.53,141.06,0,25,few clouds
3MB_ SB,15-12-19 5:00,2019,12,15,5,0,182,0.69,89.94,142.33,0,2,22,0,0,0,0,85.76,149.18,0,25,few clouds
3MB_ SB,15-12-19 6:00,2019,12,15,6,0,321,0.62,82.63,155.08,0,2,35,0,0,0,0,78.8,162.19,0,25,few clouds
3MB_ SB,15-12-19 7:00,2019,12,15,7,0,472,0.67,83.74,154.3,0,2,34,0,0,0,0,77.56,164.89,0,24,few clouds
3MB_ SB,15-12-19 8:00,2019,12,15,8,0,740,0.61,88.97,144.41,0,2,24,0,0,0,0,81.9,155.97,0,24,few clouds
3MB_ SB,15-12-19 9:00,2019,12,15,9,0,1359,0,90.54,141.55,0,2,21,0,0,0,0,82.56,154.69,0,28,overcast clouds
3MB_ SB,15-12-19 10:00,2019,12,15,10,0,1266,0.02,84.84,151,0,2,31,0,0,0,0,82.54,154.7,0,26,haze
3MB_ SB,15-12-19 11:00,2019,12,15,11,0,804,0.67,85.4,150.67,0,2,30,0,0,0,0,86.53,147.58,0,28,haze
3MB_ SB,15-12-19 12:00,2019,12,15,12,0,839,0.65,83.8,152.89,0,2,32,0,0,0,0,86.21,148.13,0,30,scattered clouds
3MB_ SB,15-12-19 13:00,2019,12,15,13,0,1584,0.22,83.14,153.72,0,2,33,0,0,0,0,84.33,151.48,0,31,broken clouds
3MB_ SB,15-12-19 14:00,2019,12,15,14,0,1873,0,83.29,153.41,0,2,33,0,0,0,0,84.3,151.51,0,32,broken clouds
3MB_ SB,15-12-19 15:00,2019,12,15,15,0,2188,0,78.69,163.32,0,2,43,0,0,0,0,82.36,155.05,0,32,broken clouds
3MB_ SB,15-12-19 16:00,2019,12,15,16,0,1878,0,81.73,156.93,0,2,36,0,0,0,0,84.57,151,0,25,few clouds
3MB_ SB,15-12-19 17:00,2019,12,15,17,0,1093,0.48,84,152.47,0,2,32,0,0,0,0,85.2,149.88,0,32,broken clouds
3MB_ SB,15-12-19 18:00,2019,12,15,18,0,980,0.69,56.61,384.23,0,6,24,65,0,1,5,82.82,154.26,0,31,scattered clouds
3MB_ SB,15-12-19 19:00,2019,12,15,19,0,1115,0.84,83.65,153.08,0,2,33,0,0,0,0,82.94,154.02,0,30,scattered clouds
3MB_ SB,15-12-19 20:00,2019,12,15,20,0,1031,0.81,77.6,164.78,0,2,44,0,0,0,0,77.15,165.53,0,29,few clouds
3MB_ SB,15-12-19 21:00,2019,12,15,21,0,909,0.83,77.27,166.05,0,2,46,0,0,0,0,79.53,160.57,0,28,few clouds
3MB_ SB,15-12-19 22:00,2019,12,15,22,0,874,0.72,80.58,159.06,0,2,39,0,0,0,0,82.06,155.63,0,27,few clouds
3MB_ SB,15-12-19 23:00,2019,12,15,23,0,984,0.22,86.21,148.38,0,2,28,0,0,0,0,85.21,149.87,0,27,few clouds
3MB_ SB,16-12-19 0:00,2019,12,16,0,0,649,0,86.86,147.14,0,2,27,0,0,0,0,87.36,146.21,0,27,few clouds
3MB_ SB,16-12-19 1:00,2019,12,16,1,0,364,0.12,84.79,150.95,0,2,30,0,0,0,0,88.66,144.04,0,27,few clouds
3MB_ SB,16-12-19 2:00,2019,12,16,2,0,112,1.15,98.13,130.42,0,2,10,0,0,0,0,90.11,141.74,0,27,few clouds
3MB_ SB,16-12-19 3:00,2019,12,16,3,0,134,0.81,94,136.2,0,2,16,0,0,0,0,89.54,142.94,0,26,few clouds
3MB_ SB,16-12-19 4:00,2019,12,16,4,0,121,0.84,74.82,171.71,0,2,51,0,0,0,0,83.6,152.96,0,26,few clouds
3MB_ SB,16-12-19 5:00,2019,12,16,5,0,295,0.49,89.56,143.33,0,2,23,0,0,0,0,89.6,142.56,0,25,mist
3MB_ SB,16-12-19 6:00,2019,12,16,6,0,1172,0.75,57.95,239.11,0,3,59,0,0,0,0,65.75,199.67,0,25,mist
3MB_ SB,16-12-19 7:00,2019,12,16,7,0,1216,7.88,18.59,744.62,0,12,24,425.39,0,7,5,34.04,390.02,70.79,27,broken clouds
3MB_ SB,16-12-19 8:00,2019,12,16,8,0,1120,10.71,16.91,830.71,0,13,50,511.48,0,8,31,26.24,490.37,171.14,25,mist
3MB_ SB,16-12-19 9:00,2019,12,16,9,0,1108,2.12,71.09,195.99,0,3,15,0,0,0,0,50.39,267.93,0,26,mist
3MB_ SB,16-12-19 10:00,2019,12,16,10,0,1171,0.79,77.97,164.18,0,2,44,0,0,0,0,69.72,183.22,0,27,haze
3MB_ SB,16-12-19 11:00,2019,12,16,11,0,1176,0.71,77.02,166.15,0,2,46,0,0,0,0,72.93,175.1,0,29,haze
3MB_ SB,16-12-19 12:00,2019,12,16,12,0,1222,0.81,72.95,175.42,0,2,55,0,0,0,0,70.69,180.65,0,30,scattered clouds
3MB_ SB,16-12-19 13:00,2019,12,16,13,0,1224,0.66,75.97,168.37,0,2,48,0,0,0,0,74.69,171.06,0,32,broken clouds
3MB_ SB,16-12-19 14:00,2019,12,16,14,0,1144,0.72,75.42,169.78,0,2,49,0,0,0,0,79,161.64,0,32,broken clouds
3MB_ SB,16-12-19 15:00,2019,12,16,15,0,911,0.78,78.14,163.87,0,2,43,0,0,0,0,80.5,158.65,0,34,broken clouds
3MB_ SB,16-12-19 16:00,2019,12,16,16,0,1229,0.67,81.71,156.59,0,2,36,0,0,0,0,81.5,156.72,0,33,scattered clouds
3MB_ SB,16-12-19 17:00,2019,12,16,17,0,1302,0.67,79.89,160.27,0,2,40,0,0,0,0,79.33,160.98,0,33,few clouds
3MB_ SB,16-12-19 18:00,2019,12,16,18,0,1413,0.83,80.22,159.42,0,2,39,0,0,0,0,80.29,159.04,0,31,few clouds
3MB_ SB,16-12-19 19:00,2019,12,16,19,0,1379,5.86,81.29,157.58,0,2,37,0,0,0,0,79.18,161.33,0,30,few clouds
3MB_ SB,16-12-19 20:00,2019,12,16,20,0,1333,9.09,74.88,170.74,0,2,50,0,0,0,0,75.54,169.05,0,29,few clouds
3MB_ SB,16-12-19 21:00,2019,12,16,21,0,1483,6.38,76.55,167.36,0,2,47,0,0,0,0,77.38,165.09,0,28,few clouds
3MB_ SB,16-12-19 22:00,2019,12,16,22,0,1472,0,79.44,161.2,0,2,41,0,0,0,0,76.93,166,0,27,few clouds
3MB_ SB,16-12-19 23:00,2019,12,16,23,0,967,0,84.18,151.82,0,2,31,0,0,0,0,82.39,155.03,0,27,few clouds
3MB_ SB,17-12-19 0:00,2019,12,17,0,0,278,0.54,88.43,145.25,0,2,25,0,0,0,0,84.53,151.1,0,27,few clouds
3MB_ SB,17-12-19 1:00,2019,12,17,1,0,117,0.75,90.2,142.73,0,2,22,0,0,0,0,85.32,149.68,0,27,few clouds
3MB_ SB,17-12-19 2:00,2019,12,17,2,0,77,0.79,72.8,177.68,0,2,57,0,0,0,0,82.24,155.32,0,27,few clouds
3MB_ SB,17-12-19 3:00,2019,12,17,3,0,42,1.31,77.43,168.77,0,2,48,0,0,0,0,83,153.87,0,26,few clouds
3MB_ SB,17-12-19 5:00,2019,12,17,5,0,181,1.08,83.51,154.99,0,2,34,0,0,0,0,84.35,151.41,0,25,haze
3MB_ SB,17-12-19 6:00,2019,12,17,6,0,863,0.67,67.89,191.24,0,3,11,0,0,0,0,70.87,183.22,0,25,haze
3MB_ SB,17-12-19 7:00,2019,12,17,7,0,1285,2.38,58.85,221.56,0,3,41,0,0,0,0,55.14,231.89,0,24,haze
3MB_ SB,17-12-19 8:00,2019,12,17,8,0,2115,0,31.74,425.99,0,7,5,106.76,0,1,46,45.45,282.72,0,25,mist
3MB_ SB,17-12-19 9:00,2019,12,17,9,0,2071,0,74.68,171.91,0,2,51,0,0,0,0,68.7,186.9,0,25,haze
