Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Congestion Alarm,Temperature,Weather
3MB-SB,14-10-19 14:00,2019,10,14,14,0,786,0.6,76.56,167.15,0,2,47,0,0,0,0,78.93,161.8,0,,32,broken clouds
3MB-SB,14-10-19 15:00,2019,10,14,15,0,902,0.74,77.25,166.12,0,2,46,0,0,0,0,80.27,159.1,0,,32,broken clouds
3MB-SB,14-10-19 16:00,2019,10,14,16,0,912,0.72,80.84,159.06,0,2,39,0,0,0,0,81.45,156.81,0,,32,broken clouds
3MB-SB,14-10-19 17:00,2019,10,14,17,0,972,0.61,83.9,152.74,0,2,32,0,0,0,0,79.17,161.3,0,,31,broken clouds
3MB-SB,14-10-19 18:00,2019,10,14,18,0,1195,1.02,77.3,167,0,2,47,0,0,0,0,80,159.63,0,,29,broken clouds
3MB-SB,14-10-19 19:00,2019,10,14,19,0,1109,6.37,84.43,151.62,0,2,31,0,0,0,0,79.27,161.14,0,,28,broken clouds
3MB-SB,14-10-19 20:00,2019,10,14,20,0,1052,10.69,74.64,171.54,0,2,51,0,0,0,0,75.36,169.46,0,,27,scattered clouds
3MB-SB,14-10-19 21:00,2019,10,14,21,0,957,8.13,75.79,170.05,0,2,50,0,0,0,0,77.2,165.46,0,,27,scattered clouds
3MB-SB,14-10-19 22:00,2019,10,14,22,0,662,0.86,80.78,158.6,0,2,38,0,0,0,0,76.58,166.77,0,,27,few clouds
3MB-SB,14-10-19 23:00,2019,10,14,23,0,426,0.81,81.53,156.69,0,2,36,0,0,0,0,82.79,154.29,0,,27,few clouds
3MB-SB,15-10-19 0:00,2019,10,15,0,0,159,0.44,91.94,139.23,0,2,19,0,0,0,0,84.14,151.78,0,,26,few clouds
3MB-SB,15-10-19 1:00,2019,10,15,1,0,98,0.87,84.32,153.19,0,2,33,0,0,0,0,84.62,150.92,0,,26,few clouds
3MB-SB,15-10-19 2:00,2019,10,15,2,0,24,2.06,74.94,171.2,0,2,51,0,0,0,0,81.45,156.81,0,,25,light rain
3MB-SB,15-10-19 5:00,2019,10,15,5,0,71,0.73,84.15,152.25,0,2,32,0,0,0,0,84.41,151.3,0,,25,moderate rain
3MB-SB,15-10-19 6:00,2019,10,15,6,0,665,0.78,73.11,176.68,0,2,56,0,0,0,0,70.15,185.1,0,,25,light rain
3MB-SB,15-10-19 7:00,2019,10,15,7,0,946,1.98,58.73,224.65,0,3,44,0,0,0,0,53.49,239.21,0,,25,light rain
3MB-SB,15-10-19 8:00,2019,10,15,8,0,824,0.76,76,168.31,0,2,48,0,0,0,0,43.01,298.82,0,,25,light rain
3MB-SB,15-10-19 9:00,2019,10,15,9,0,825,0.6,78.49,163.11,0,2,43,0,0,0,0,67.92,189.59,0,,29,overcast clouds
3MB-SB,15-10-19 10:00,2019,10,15,10,0,1002,0.73,76.53,166.99,0,2,46,0,0,0,0,73.16,174.57,0,,24,few clouds
3MB-SB,15-10-19 11:00,2019,10,15,11,0,1130,0.79,75.38,169.57,0,2,49,0,0,0,0,71.16,179.46,0,,25,few clouds
3MB-SB,15-10-19 12:00,2019,10,15,12,0,989,0.81,70.64,181.49,0,3,1,0,0,0,0,71.86,177.7,0,,28,few clouds
3MB-SB,15-10-19 13:00,2019,10,15,13,0,1050,0.74,72.42,176.99,0,2,56,0,0,0,0,74.4,171.65,0,,29,few clouds
3MB-SB,15-10-19 14:00,2019,10,15,14,0,1027,0.64,76.68,167.22,0,2,47,0,0,0,0,76.97,165.91,0,,29,few clouds
3MB-SB,15-10-19 15:00,2019,10,15,15,0,1104,0.76,74.8,172.56,0,2,52,0,0,0,0,79.44,160.77,0,,30,scattered clouds
3MB-SB,15-10-19 16:00,2019,10,15,16,0,903,0.69,79.42,161.03,0,2,41,0,0,0,0,81.04,157.58,0,,29,scattered clouds
3MB-SB,15-10-19 17:00,2019,10,15,17,0,1136,2.4,77.08,165.84,0,2,45,0,0,0,0,80.16,159.31,0,,28,scattered clouds
3MB-SB,15-10-19 18:00,2019,10,15,18,0,1189,8.17,79.53,160.85,0,2,40,0,0,0,0,80.75,158.14,0,,27,scattered clouds
3MB-SB,15-10-19 19:00,2019,10,15,19,0,1260,8.87,81.95,156.03,0,2,36,0,0,0,0,77.86,164.04,0,,27,few clouds
3MB-SB,15-10-19 20:00,2019,10,15,20,0,1039,12.73,73.53,173.94,0,2,53,0,0,0,0,74.43,171.58,0,,27,few clouds
3MB-SB,15-10-19 21:00,2019,10,15,21,0,1037,12.13,69.82,183.74,0,3,3,0,0,0,0,75.9,168.26,0,,26,few clouds
3MB-SB,15-10-19 22:00,2019,10,15,22,0,898,10.15,68.67,188.47,0,3,8,0,0,0,0,76.44,167.07,0,,26,few clouds
3MB-SB,15-10-19 23:00,2019,10,15,23,0,433,0.62,83.57,153.44,0,2,33,0,0,0,0,80.3,159.05,0,,27,scattered clouds
3MB-SB,16-10-19 0:00,2019,10,16,0,0,217,0.58,71.62,182.24,0,3,2,0,0,0,0,82.2,155.36,0,,26,few clouds
3MB-SB,16-10-19 1:00,2019,10,16,1,0,80,0.63,77.92,164.41,0,2,44,0,0,0,0,86.69,147.31,0,,25,few clouds
3MB-SB,16-10-19 5:00,2019,10,16,5,0,91,1.59,80.11,161.61,0,2,41,0,0,0,0,82.16,155.44,0,,25,few clouds
3MB-SB,16-10-19 6:00,2019,10,16,6,0,696,0.68,71.51,180.32,0,3,0,0,0,0,0,71.69,180.59,0,,25,few clouds
3MB-SB,16-10-19 7:00,2019,10,16,7,0,1014,0.57,70.1,183.58,0,3,3,0,0,0,0,55.6,229.74,0,,24,few clouds
3MB-SB,16-10-19 8:00,2019,10,16,8,0,757,0.75,78.84,162.78,0,2,42,0,0,0,0,52.61,243.17,0,,24,scattered clouds
3MB-SB,16-10-19 9:00,2019,10,16,9,0,801,0.7,79.7,160.55,0,2,40,0,0,0,0,64.51,198.19,0,,25,scattered clouds
3MB-SB,16-10-19 10:00,2019,10,16,10,0,971,0.79,76.5,167.33,0,2,47,0,0,0,0,72.21,177.09,0,,27,broken clouds
3MB-SB,16-10-19 11:00,2019,10,16,11,0,1141,0.8,68.86,185.89,0,3,5,0,0,0,0,70.09,182.24,0,,28,broken clouds
3MB-SB,16-10-19 12:00,2019,10,16,12,0,945,0.77,71.8,178.46,0,2,58,0,0,0,0,74.85,170.63,0,,29,broken clouds
3MB-SB,16-10-19 13:00,2019,10,16,13,0,895,0.67,78.47,162.86,0,2,42,0,0,0,0,76.34,167.27,0,,29,broken clouds
3MB-SB,16-10-19 14:00,2019,10,16,14,0,918,0.68,76.67,167.07,0,2,47,0,0,0,0,78.53,162.62,0,,29,broken clouds
3MB-SB,16-10-19 15:00,2019,10,16,15,0,957,0.88,80.14,160,0,2,40,0,0,0,0,80.62,158.39,0,,29,scattered clouds
3MB-SB,16-10-19 16:00,2019,10,16,16,0,955,0.7,81.38,157.37,0,2,37,0,0,0,0,81.49,156.69,0,,31,few clouds
3MB-SB,16-10-19 17:00,2019,10,16,17,0,913,0.83,78.98,162.3,0,2,42,0,0,0,0,81.3,157.07,0,,31,few clouds
3MB-SB,16-10-19 18:00,2019,10,16,18,0,1057,2.67,75.69,169.14,0,2,49,0,0,0,0,81.71,156.27,0,,30,few clouds
3MB-SB,16-10-19 19:00,2019,10,16,19,0,1234,8.63,73.05,175.38,0,2,55,0,0,0,0,79.99,159.68,0,,29,few clouds
3MB-SB,16-10-19 20:00,2019,10,16,20,0,1152,9.53,75.76,170.21,0,2,50,0,0,0,0,75.39,169.39,0,,27,scattered clouds
3MB-SB,16-10-19 21:00,2019,10,16,21,0,962,12.09,65.63,195.19,0,3,15,0,0,0,0,76.45,167.03,0,,27,scattered clouds
3MB-SB,16-10-19 22:00,2019,10,16,22,0,712,7.99,72.54,176.9,0,2,56,0,0,0,0,78.13,163.5,0,,22,thunderstorm with light rain
3MB-SB,16-10-19 23:00,2019,10,16,23,0,405,0.61,82.18,157.68,0,2,37,0,0,0,0,80.01,159.62,0,,22,thunderstorm with light rain
3MB-SB,17-10-19 0:00,2019,10,17,0,0,160,0.69,87.14,147.13,0,2,27,0,0,0,0,85.25,149.82,0,,22,few clouds
3MB-SB,17-10-19 1:00,2019,10,17,1,0,113,0.45,79.37,163.34,0,2,43,0,0,0,0,85.31,149.72,0,,23,few clouds
3MB-SB,17-10-19 5:00,2019,10,17,5,0,87,0.68,99.36,128.65,0,2,8,0,0,0,0,82.79,154.32,0,,22,few clouds
3MB-SB,17-10-19 6:00,2019,10,17,6,0,652,0.5,72.51,177.31,0,2,57,0,0,0,0,73.13,176.89,0,,22,few clouds
3MB-SB,17-10-19 7:00,2019,10,17,7,0,1061,0.8,66.69,192.67,0,3,12,0,0,0,0,60.66,211.07,0,,23,few clouds
3MB-SB,17-10-19 8:00,2019,10,17,8,0,754,0.6,83.8,152.65,0,2,32,0,0,0,0,62.39,205.01,0,,23,few clouds
3MB-SB,17-10-19 9:00,2019,10,17,9,0,849,0.84,81.47,157.33,0,2,37,0,0,0,0,72.64,175.9,0,,24,few clouds
3MB-SB,17-10-19 10:00,2019,10,17,10,0,1066,0.72,76.26,167.83,0,2,47,0,0,0,0,74.94,170.43,0,,26,few clouds
3MB-SB,17-10-19 11:00,2019,10,17,11,0,1097,0.69,74.34,172.05,0,2,52,0,0,0,0,73.04,174.85,0,,27,broken clouds
3MB-SB,17-10-19 12:00,2019,10,17,12,0,1032,0.76,71.21,180.67,0,3,0,0,0,0,0,74.67,171.08,0,,29,broken clouds
3MB-SB,17-10-19 13:00,2019,10,17,13,0,1016,0.68,78.15,163.54,0,2,43,0,0,0,0,76.5,166.93,0,,30,broken clouds
3MB-SB,17-10-19 14:00,2019,10,17,14,0,972,0.67,77.86,164.54,0,2,44,0,0,0,0,76.67,166.69,0,,31,broken clouds
3MB-SB,17-10-19 15:00,2019,10,17,15,0,861,0.77,79.12,161.74,0,2,41,0,0,0,0,80.38,158.86,0,,30,broken clouds
3MB-SB,17-10-19 16:00,2019,10,17,16,0,1000,10.61,15.61,907.37,0,15,7,588.14,0,9,48,78.91,161.82,0,,31,broken clouds
3MB-SB,17-10-19 17:00,2019,10,17,17,0,1360,4.3,42.6,554.78,0,9,14,235.55,0,3,55,79.89,159.88,0,,30,broken clouds
3MB-SB,17-10-19 18:00,2019,10,17,18,0,1191,0.84,76.27,168.13,0,2,48,0,0,0,0,80.81,158.04,0,,29,broken clouds
3MB-SB,17-10-19 19:00,2019,10,17,19,0,1254,1.04,78.08,164.38,0,2,44,0,0,0,0,78.93,161.8,0,,28,scattered clouds
3MB-SB,17-10-19 20:00,2019,10,17,20,0,1078,1.88,75.61,169.74,0,2,49,0,0,0,0,75.6,168.92,0,,27,scattered clouds
3MB-SB,17-10-19 21:00,2019,10,17,21,0,766,1.18,73.67,173.67,0,2,53,0,0,0,0,76.38,167.2,0,,27,thunderstorm
3MB-SB,17-10-19 22:00,2019,10,17,22,0,641,0.87,75.59,169.24,0,2,49,0,0,0,0,78.93,161.81,0,,27,thunderstorm
3MB-SB,17-10-19 23:00,2019,10,17,23,0,447,0.89,84.89,150.56,0,2,30,0,0,0,0,81.95,155.84,0,,26,thunderstorm
3MB-SB,18-10-19 0:00,2019,10,18,0,0,219,0.49,78.32,163.67,0,2,43,0,0,0,0,84.72,150.74,0,,26,thunderstorm
3MB-SB,18-10-19 5:00,2019,10,18,5,0,61,1.82,68.77,189.03,0,3,9,0,0,0,0,79.61,160.51,0,,25,thunderstorm
3MB-SB,18-10-19 6:00,2019,10,18,6,0,582,0.69,65.74,195.7,0,3,15,0,0,0,0,72.79,177,0,,25,thunderstorm with light rain
3MB-SB,18-10-19 7:00,2019,10,18,7,0,1118,1.63,50.59,255.91,0,4,15,0,0,0,0,61.24,208.64,0,,25,thunderstorm with light rain
3MB-SB,18-10-19 8:00,2019,10,18,8,0,818,15.23,24.89,624.15,0,10,24,304.92,0,5,4,63.98,199.68,0,,25,thunderstorm with light rain
3MB-SB,18-10-19 9:00,2019,10,18,9,0,819,11.07,12.92,992.55,0,16,32,673.32,0,11,13,69.68,183.29,0,,28,light rain
3MB-SB,18-10-19 10:00,2019,10,18,10,0,1049,8.16,17.64,733.05,0,12,13,413.82,0,6,53,72.75,175.55,0,,25,thunderstorm with light rain
3MB-SB,18-10-19 11:00,2019,10,18,11,0,982,7.43,16.7,780.49,0,13,0,461.26,0,7,41,70.34,181.55,0,,25,thunderstorm with light rain
3MB-SB,18-10-19 12:00,2019,10,18,12,0,1188,5.37,21.32,672.2,0,11,12,352.97,0,5,52,72.19,176.88,0,,32,light rain
3MB-SB,18-10-19 13:00,2019,10,18,13,0,946,1.64,66.14,198.5,0,3,18,0,0,0,0,75.38,169.46,0,,,
3MB-SB,18-10-19 14:00,2019,10,18,14,0,974,0.71,78.5,163.07,0,2,43,0,0,0,0,78.13,163.51,0,,,
3MB-SB,18-10-19 15:00,2019,10,18,15,0,933,0.69,82.2,155.64,0,2,35,0,0,0,0,80.66,158.32,0,,,
3MB-SB,18-10-19 16:00,2019,10,18,16,0,1097,0.73,80.63,158.47,0,2,38,0,0,0,0,80.61,158.43,0,,,
3MB-SB,18-10-19 17:00,2019,10,18,17,0,1046,0.83,77.14,165.98,0,2,45,0,0,0,0,79.66,160.31,0,,28,haze
3MB-SB,18-10-19 18:00,2019,10,18,18,0,1214,0.94,79.89,160.12,0,2,40,0,0,0,0,78.95,161.76,0,,27,broken clouds
3MB-SB,18-10-19 19:00,2019,10,18,19,0,1100,1.08,73.87,173.29,0,2,53,0,0,0,0,78.98,161.72,0,,27,scattered clouds
3MB-SB,18-10-19 20:00,2019,10,18,20,0,1120,1.11,75.07,170.33,0,2,50,0,0,0,0,74.77,170.8,0,,26,few clouds
3MB-SB,18-10-19 21:00,2019,10,18,21,0,885,0.93,81.13,158.02,0,2,38,0,0,0,0,77.29,165.24,0,,25,few clouds
3MB-SB,18-10-19 22:00,2019,10,18,22,0,668,0.54,78.81,162.52,0,2,42,0,0,0,0,80.06,159.52,0,,25,few clouds
3MB-SB,18-10-19 23:00,2019,10,18,23,0,580,1.03,83.82,152.35,0,2,32,0,0,0,0,82.33,155.12,0,,25,scattered clouds
3MB-SB,19-10-19 0:00,2019,10,19,0,0,405,0.65,86.64,147.49,0,2,27,0,0,0,0,84.73,150.76,0,,25,scattered clouds
3MB-SB,19-10-19 1:00,2019,10,19,1,0,148,0.59,88.26,144.86,0,2,24,0,0,0,0,89.38,142.91,0,,25,thunderstorm
3MB-SB,19-10-19 6:00,2019,10,19,6,0,289,0.67,81.03,158.49,0,2,38,0,0,0,0,77.41,165.61,0,,,
3MB-SB,19-10-19 7:00,2019,10,19,7,0,490,0.66,81.76,156.86,0,2,36,0,0,0,0,73.91,172.86,0,,24,moderate rain
3MB-SB,19-10-19 8:00,2019,10,19,8,0,649,0.62,80.9,158.08,0,2,38,0,0,0,0,77.08,165.74,0,,24,fog
3MB-SB,19-10-19 9:00,2019,10,19,9,0,774,0.58,72.85,176.32,0,2,56,0,0,0,0,73.83,172.98,0,,25,mist
3MB-SB,19-10-19 10:00,2019,10,19,10,0,804,0.56,80.38,159.96,0,2,39,0,0,0,0,72.72,175.64,0,,26,haze
3MB-SB,19-10-19 11:00,2019,10,19,11,0,992,0.69,74.27,172.7,0,2,52,0,0,0,0,75.65,168.81,0,,27,scattered clouds
3MB-SB,19-10-19 12:00,2019,10,19,12,0,931,0.66,75.93,168.69,0,2,48,0,0,0,0,75.14,169.95,0,,30,light rain
3MB-SB,19-10-19 13:00,2019,10,19,13,0,950,0.6,73.87,173.5,0,2,53,0,0,0,0,76.43,167.07,0,,30,broken clouds
3MB-SB,19-10-19 14:00,2019,10,19,14,0,963,0.69,77.78,165.03,0,2,45,0,0,0,0,77.67,164.44,0,,31,broken clouds
3MB-SB,19-10-19 15:00,2019,10,19,15,0,1000,0.81,79.04,161.89,0,2,41,0,0,0,0,80.34,158.95,0,,30,broken clouds
3MB-SB,19-10-19 16:00,2019,10,19,16,0,785,0.56,78,164.81,0,2,44,0,0,0,0,80.49,158.65,0,,27,thunderstorm
3MB-SB,19-10-19 17:00,2019,10,19,17,0,1012,0.72,81.66,156.97,0,2,36,0,0,0,0,81.31,157.05,0,,28,scattered clouds
3MB-SB,19-10-19 18:00,2019,10,19,18,0,1040,0.59,85.58,149.42,0,2,29,0,0,0,0,81.54,156.62,0,,26,thunderstorm
3MB-SB,19-10-19 19:00,2019,10,19,19,0,1039,0.73,79.86,160.35,0,2,40,0,0,0,0,80.93,157.83,0,,25,thunderstorm
3MB-SB,19-10-19 20:00,2019,10,19,20,0,935,0.98,75.94,168.69,0,2,48,0,0,0,0,77.32,165.15,0,,25,scattered clouds
3MB-SB,19-10-19 21:00,2019,10,19,21,0,757,0.67,75.04,170.39,0,2,50,0,0,0,0,79.62,160.41,0,,25,scattered clouds
3MB-SB,19-10-19 22:00,2019,10,19,22,0,532,0.68,77.97,163.86,0,2,43,0,0,0,0,81.44,156.79,0,,25,few clouds
3MB-SB,19-10-19 23:00,2019,10,19,23,0,421,0.48,82.71,155.49,0,2,35,0,0,0,0,82.82,154.21,0,,25,light intensity drizzle
3MB-SB,20-10-19 0:00,2019,10,20,0,0,211,0.5,77.5,164.84,0,2,44,0,0,0,0,87.09,146.63,0,,25,light rain
3MB-SB,20-10-19 1:00,2019,10,20,1,0,121,0.99,78.35,163.05,0,2,43,0,0,0,0,89.72,142.32,0,,25,light rain
3MB-SB,20-10-19 6:00,2019,10,20,6,0,176,0.55,76.34,167.79,0,2,47,0,0,0,0,78.69,162.43,0,,24,light intensity drizzle
3MB-SB,20-10-19 7:00,2019,10,20,7,0,322,0.71,71.22,180.6,0,3,0,0,0,0,0,77.46,165.08,0,,24,light rain
3MB-SB,20-10-19 8:00,2019,10,20,8,0,393,0.57,67.21,194.5,0,3,14,0,0,0,0,81.81,156.12,0,,25,light rain
3MB-SB,20-10-19 9:00,2019,10,20,9,0,459,0.67,76.33,167.7,0,2,47,0,0,0,0,82.25,155.29,0,,24,heavy intensity rain
3MB-SB,20-10-19 10:00,2019,10,20,10,0,516,0.52,77.74,164.66,0,2,44,0,0,0,0,82.26,155.25,0,,22,thunderstorm with light rain
3MB-SB,20-10-19 11:00,2019,10,20,11,0,628,0.66,88.24,145.19,0,2,25,0,0,0,0,85.62,149.15,0,,23,thunderstorm with light rain
3MB-SB,20-10-19 12:00,2019,10,20,12,0,581,0.89,72.34,179.16,0,2,59,0,0,0,0,85.86,148.75,0,,25,thunderstorm with light rain
3MB-SB,20-10-19 13:00,2019,10,20,13,0,571,0.78,68.86,186.21,0,3,6,0,0,0,0,84,152.07,0,,23,thunderstorm with light rain
3MB-SB,20-10-19 14:00,2019,10,20,14,0,620,1.14,71.53,178.87,0,2,58,0,0,0,0,84.16,151.76,0,,27,moderate rain
3MB-SB,20-10-19 15:00,2019,10,20,15,0,894,0.95,69.1,185.23,0,3,5,0,0,0,0,82.35,155.07,0,,24,thunderstorm with light rain
3MB-SB,20-10-19 16:00,2019,10,20,16,0,687,0.81,72.32,176.63,0,2,56,0,0,0,0,84.55,151.03,0,,23,thunderstorm with light rain
3MB-SB,20-10-19 17:00,2019,10,20,17,0,745,1.08,74.36,172.6,0,2,52,0,0,0,0,85.28,149.74,0,,24,thunderstorm with light rain
3MB-SB,20-10-19 18:00,2019,10,20,18,0,766,0.63,81.75,157.18,0,2,37,0,0,0,0,82.91,154.09,0,,24,thunderstorm with light rain
3MB-SB,20-10-19 19:00,2019,10,20,19,0,703,0.75,81.52,157.53,0,2,37,0,0,0,0,83.37,153.22,0,,24,scattered clouds
3MB-SB,20-10-19 20:00,2019,10,20,20,0,696,1.06,79.05,162.16,0,2,42,0,0,0,0,77.5,164.77,0,,24,scattered clouds
3MB-SB,20-10-19 21:00,2019,10,20,21,0,585,0.84,78.54,163.55,0,2,43,0,0,0,0,79.58,160.47,0,,24,few clouds
3MB-SB,20-10-19 22:00,2019,10,20,22,0,411,0.63,83.73,152.78,0,2,32,0,0,0,0,82.19,155.38,0,,24,few clouds
3MB-SB,20-10-19 23:00,2019,10,20,23,0,322,0.72,86.55,147.97,0,2,27,0,0,0,0,85.08,150.08,0,,24,few clouds
3MB-SB,21-10-19 0:00,2019,10,21,0,0,185,0.56,85.21,150.04,0,2,30,0,0,0,0,87.33,146.27,0,,24,scattered clouds
3MB-SB,21-10-19 1:00,2019,10,21,1,0,100,0.84,89.95,142.14,0,2,22,0,0,0,0,88.59,144.15,0,,24,scattered clouds
3MB-SB,21-10-19 5:00,2019,10,21,5,0,131,0.74,95.52,137.21,0,2,17,0,0,0,0,88.67,144.04,0,,23,few clouds
3MB-SB,21-10-19 6:00,2019,10,21,6,0,845,0.44,70.19,184.18,0,3,4,0,0,0,0,64.55,204.08,0,,23,few clouds
3MB-SB,21-10-19 7:00,2019,10,21,7,0,1007,5.54,33.22,525.2,0,8,45,205.97,0,3,25,31.22,429.41,110.18,,23,few clouds
3MB-SB,21-10-19 8:00,2019,10,21,8,0,808,16.17,8.58,1533.29,0,25,33,1214.06,0,20,14,23.52,546.06,226.83,,23,few clouds
3MB-SB,21-10-19 9:00,2019,10,21,9,0,1129,7.94,15.04,1090.75,0,18,10,771.52,0,12,51,47.53,287.01,0,,24,few clouds
3MB-SB,21-10-19 10:00,2019,10,21,10,0,1077,1.71,73.17,178.64,0,2,58,0,0,0,0,69.25,184.5,0,,26,few clouds
3MB-SB,21-10-19 11:00,2019,10,21,11,0,938,0.85,67.46,192.04,0,3,12,0,0,0,0,72.59,175.91,0,,27,scattered clouds
3MB-SB,21-10-19 12:00,2019,10,21,12,0,961,0.89,74.08,173.53,0,2,53,0,0,0,0,70.33,181.57,0,,29,scattered clouds
3MB-SB,21-10-19 13:00,2019,10,21,13,0,843,0.84,77.37,165.2,0,2,45,0,0,0,0,74.36,171.82,0,,30,scattered clouds
3MB-SB,21-10-19 14:00,2019,10,21,14,0,900,0.67,79.1,161.78,0,2,41,0,0,0,0,78.93,161.8,0,,29,broken clouds
3MB-SB,21-10-19 15:00,2019,10,21,15,0,971,0.66,77.24,165.96,0,2,45,0,0,0,0,80.27,159.1,0,,29,broken clouds
3MB-SB,21-10-19 16:00,2019,10,21,16,0,1003,0.63,80.73,158.51,0,2,38,0,0,0,0,81.45,156.81,0,,31,broken clouds
3MB-SB,21-10-19 17:00,2019,10,21,17,0,1010,0.7,82.18,155.75,0,2,35,0,0,0,0,79.17,161.3,0,,30,broken clouds
3MB-SB,21-10-19 18:00,2019,10,21,18,0,1147,1.07,79.11,162.49,0,2,42,0,0,0,0,80,159.63,0,,29,scattered clouds
3MB-SB,21-10-19 19:00,2019,10,21,19,0,1166,0.86,77.99,164,0,2,44,0,0,0,0,79.27,161.14,0,,28,scattered clouds
3MB-SB,21-10-19 20:00,2019,10,21,20,0,1110,1.35,80.65,158.44,0,2,38,0,0,0,0,75.36,169.46,0,,27,few clouds
3MB-SB,21-10-19 21:00,2019,10,21,21,0,823,1.82,79.79,160.26,0,2,40,0,0,0,0,77.2,165.46,0,,27,few clouds
3MB-SB,21-10-19 22:00,2019,10,21,22,0,690,0.75,79.42,161.17,0,2,41,0,0,0,0,76.58,166.77,0,,27,few clouds
3MB-SB,21-10-19 23:00,2019,10,21,23,0,396,0.61,72.96,175.37,0,2,55,0,0,0,0,82.87,154.15,0,,26,few clouds
3MB-SB,22-10-19 0:00,2019,10,22,0,0,167,0.8,73.86,179.59,0,2,59,0,0,0,0,84.14,151.78,0,,26,few clouds
3MB-SB,22-10-19 5:00,2019,10,22,5,0,76,1.07,102.87,127.06,0,2,7,0,0,0,0,84.41,151.3,0,,25,few clouds
3MB-SB,22-10-19 6:00,2019,10,22,6,0,706,0.72,71.1,180.82,0,3,0,0,0,0,0,70.15,185.1,0,,25,few clouds
3MB-SB,22-10-19 7:00,2019,10,22,7,0,1011,2.58,64,201.28,0,3,21,0,0,0,0,53.49,239.21,0,,25,few clouds
3MB-SB,22-10-19 8:00,2019,10,22,8,0,900,10.2,24.22,543.56,0,9,3,224.33,0,3,44,43.01,298.82,0,,25,scattered clouds
3MB-SB,22-10-19 9:00,2019,10,22,9,0,920,5.23,51.64,291.14,0,4,51,0,0,0,0,67.92,189.59,0,,25,light rain
3MB-SB,22-10-19 10:00,2019,10,22,10,0,872,0.61,70.3,182.84,0,3,2,0,0,0,0,73.16,174.57,0,,25,light rain
3MB-SB,22-10-19 11:00,2019,10,22,11,0,1050,0.68,71.34,180.71,0,3,0,0,0,0,0,71.16,179.46,0,,27,thunderstorm with light rain
3MB-SB,22-10-19 12:00,2019,10,22,12,0,996,0.8,72.98,175.21,0,2,55,0,0,0,0,71.88,177.66,0,,28,broken clouds
3MB-SB,22-10-19 13:00,2019,10,22,13,0,972,0.69,74.6,171.48,0,2,51,0,0,0,0,74.4,171.65,0,,30,broken clouds
3MB-SB,22-10-19 14:00,2019,10,22,14,0,903,0.78,75.87,168.65,0,2,48,0,0,0,0,76.97,165.91,0,,30,broken clouds
3MB-SB,22-10-19 15:00,2019,10,22,15,0,1001,0.78,78.64,162.83,0,2,42,0,0,0,0,79.44,160.77,0,,32,broken clouds
3MB-SB,22-10-19 16:00,2019,10,22,16,0,903,0.81,79.19,161.74,0,2,41,0,0,0,0,81.07,157.52,0,,31,broken clouds
3MB-SB,22-10-19 17:00,2019,10,22,17,0,1240,1.64,77.97,164.57,0,2,44,0,0,0,0,80.16,159.31,0,,30,broken clouds
3MB-SB,22-10-19 18:00,2019,10,22,18,0,1186,0.8,76.4,167.73,0,2,47,0,0,0,0,80.75,158.14,0,,30,scattered clouds
3MB-SB,22-10-19 19:00,2019,10,22,19,0,1193,0.92,69.88,183.81,0,3,3,0,0,0,0,77.86,164.04,0,,28,scattered clouds
3MB-SB,22-10-19 20:00,2019,10,22,20,0,1168,4.4,74.18,173.72,0,2,53,0,0,0,0,74.43,171.58,0,,27,few clouds
3MB-SB,22-10-19 21:00,2019,10,22,21,0,988,10.98,78.43,163.1,0,2,43,0,0,0,0,75.9,168.26,0,,27,thunderstorm
3MB-SB,22-10-19 22:00,2019,10,22,22,0,668,3.22,81.78,156.73,0,2,36,0,0,0,0,76.44,167.07,0,,27,thunderstorm
3MB-SB,22-10-19 23:00,2019,10,22,23,0,431,0.8,75.3,169.76,0,2,49,0,0,0,0,80.3,159.05,0,,27,thunderstorm
3MB-SB,23-10-19 0:00,2019,10,23,0,0,197,0.75,91.92,139.25,0,2,19,0,0,0,0,82.2,155.36,0,,26,thunderstorm
3MB-SB,23-10-19 1:00,2019,10,23,1,0,85,1.69,92.75,139.14,0,2,19,0,0,0,0,86.69,147.31,0,,26,thunderstorm
3MB-SB,23-10-19 5:00,2019,10,23,5,0,70,0.91,79.67,161.26,0,2,41,0,0,0,0,82.16,155.44,0,,23,few clouds
3MB-SB,23-10-19 6:00,2019,10,23,6,0,648,0.65,69.69,183.78,0,3,3,0,0,0,0,71.35,181.49,0,,23,few clouds
3MB-SB,23-10-19 7:00,2019,10,23,7,0,1040,0.72,62.48,207.45,0,3,27,0,0,0,0,55.6,229.74,0,,23,few clouds
3MB-SB,23-10-19 8:00,2019,10,23,8,0,949,4.54,55.62,244.49,0,4,4,0,0,0,0,52.61,243.17,0,,24,mist
3MB-SB,23-10-19 9:00,2019,10,23,9,0,752,1.17,64.36,199.97,0,3,19,0,0,0,0,64.51,198.19,0,,23,thunderstorm with rain
3MB-SB,23-10-19 10:00,2019,10,23,10,0,962,0.84,71.85,178.19,0,2,58,0,0,0,0,72.1,177.38,0,,23,thunderstorm
