Local Date, Local Time, Day Type ID, NTIS Link Number, Road, Carriageway, NTIS Link Description, NTIS Model Version, Link Length, Start Node Coordinates, End Node Coordinates, Total Traffic Flow, Profile Traffic Flow, Traffic Flow %value1, Traffic Flow %value2, Traffic Flow %value3, Traffic Flow %value4, Flow Quality, Fused Travel Time, Profile Travel Time, Fused Average Speed, Quality Index
2019-02-13,10:14:31,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,260,260,,,,,0,26.60,22.33,32.73,15
2019-02-13,10:29:30,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,21.67,23.33,39.20,15
2019-02-13,10:44:32,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,275,275,,,,,0,22.60,24.00,37.93,15
2019-02-13,10:58:30,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,23.88,24.00,35.25,8
2019-02-13,11:13:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,260,260,,,,,0,24.00,24.00,35.00,0
2019-02-13,11:25:28,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,240,240,,,,,0,23.67,23.67,35.67,0
2019-02-13,11:44:29,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,225,225,,,,,0,25.00,23.00,34.00,6
2019-02-13,11:59:30,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,225,225,,,,,0,22.47,23.00,38.07,15
2019-02-13,12:14:30,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,230,230,,,,,0,24.07,22.67,35.53,15
2019-02-13,12:29:30,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,235,235,,,,,0,25.73,21.67,32.87,15
2019-02-13,12:44:32,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,230,230,,,,,0,24.40,21.00,34.60,15
2019-02-13,12:59:30,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,240,240,,,,,0,25.07,22.00,33.60,15
2019-02-13,13:14:35,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,240,240,,,,,0,30.13,22.00,28.07,15
2019-02-13,13:29:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,250,250,,,,,0,23.33,22.00,36.60,15
2019-02-13,13:44:33,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,255,255,,,,,0,24.20,22.00,35.07,15
2019-02-13,13:59:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,260,260,,,,,0,22.87,22.00,37.27,15
2019-02-13,14:14:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,265,265,,,,,0,22.20,22.67,38.33,15
2019-02-13,14:29:32,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,255,255,,,,,0,22.93,23.00,37.27,15
2019-02-13,14:44:33,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,255,255,,,,,0,27.87,23.00,30.93,15
2019-02-13,14:59:35,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,240,240,,,,,0,22.27,23.00,39.27,15
2019-02-13,15:14:35,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,240,240,,,,,0,23.80,23.00,35.67,15
2019-02-13,15:29:37,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,260,260,,,,,0,26.71,23.00,31.86,7
2019-02-13,15:44:38,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,21.33,24.00,39.93,15
2019-02-13,15:59:37,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,285,285,,,,,0,25.13,24.33,33.73,15
2019-02-13,16:14:39,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,290,290,,,,,0,30.93,25.00,28.33,15
2019-02-13,16:29:41,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,25.53,25.00,33.20,15
2019-02-13,16:44:41,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,23.67,25.00,35.93,15
2019-02-13,16:59:41,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,22.53,24.33,37.80,15
2019-02-13,17:14:43,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,290,290,,,,,0,27.47,24.00,31.20,15
2019-02-13,17:29:44,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,285,285,,,,,0,24.87,23.67,34.07,15
2019-02-13,17:44:43,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,280,280,,,,,0,25.93,23.67,32.53,15
2019-02-13,17:59:44,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,280,280,,,,,0,25.07,24.00,33.73,15
2019-02-13,18:14:43,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,285,285,,,,,0,23.45,24.00,36.27,11
2019-02-13,18:29:41,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,285,285,,,,,0,25.07,24.00,33.80,15
2019-02-13,18:44:39,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,285,285,,,,,0,27.60,24.33,30.53,15
2019-02-13,18:59:38,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,26.60,23.33,31.40,15
2019-02-13,19:14:37,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,260,260,,,,,0,26.69,23.00,31.69,13
2019-02-13,19:29:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,235,235,,,,,0,25.27,22.33,33.53,15
2019-02-13,19:44:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,215,215,,,,,0,27.67,21.00,30.47,15
2019-02-13,19:59:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,200,200,,,,,0,23.93,21.00,35.57,14
2019-02-13,20:14:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,175,175,,,,,0,24.67,21.00,34.20,15
2019-02-13,20:29:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,155,155,,,,,0,23.33,20.67,36.33,15
2019-02-13,20:44:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,130,130,,,,,0,18.33,20.00,46.00,15
2019-02-13,20:59:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,115,115,,,,,0,21.40,20.33,39.93,15
2019-02-13,21:14:35,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,100,100,,,,,0,23.00,21.33,37.00,9
2019-02-13,21:59:33,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,70,70,,,,,0,20.15,19.00,41.85,13
2019-02-13,22:14:33,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,35,35,,,,,0,21.87,18.33,38.80,15
2019-02-13,22:29:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,100,100,,,,,0,20.00,18.00,42.93,14
2019-02-13,22:44:34,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,90,90,,,,,0,21.57,18.00,39.71,14
2019-02-13,23:14:32,2,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,75,75,,,,,0,21.33,21.33,39.67,0
2019-02-14,00:44:39,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,35,35,,,,,0,17.00,19.00,48.00,8
2019-02-14,06:44:56,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,110,110,,,,,0,20.00,19.67,43.00,9
2019-02-14,06:59:26,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,145,145,,,,,0,21.08,20.33,40.67,12
2019-02-14,07:14:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,175,175,,,,,0,21.07,22.33,40.07,15
2019-02-14,07:29:29,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,200,200,,,,,0,21.53,23.00,39.47,15
2019-02-14,07:44:31,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,15,15,,,,,0,21.53,23.00,39.53,15
2019-02-14,07:59:32,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,15,15,,,,,0,21.00,23.67,40.47,15
2019-02-14,08:14:31,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,15,15,,,,,0,21.67,23.33,39.13,15
2019-02-14,08:29:33,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,15,15,,,,,0,23.27,24.00,36.60,15
2019-02-14,08:44:32,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,25,25,,,,,0,22.53,24.00,37.93,15
2019-02-14,08:59:31,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,30,30,,,,,0,23.47,24.00,36.33,15
2019-02-14,09:13:30,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,45,45,,,,,0,23.29,23.33,36.57,14
2019-02-14,09:29:29,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,95,95,,,,,0,20.63,23.00,40.88,15
2019-02-14,09:44:28,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,155,155,,,,,0,19.27,23.67,43.87,15
2019-02-14,09:59:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,210,210,,,,,0,23.87,24.00,35.80,15
2019-02-14,10:14:57,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,250,250,,,,,0,21.80,24.00,39.27,15
2019-02-14,10:29:56,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,255,255,,,,,0,20.73,24.00,41.13,15
2019-02-14,10:44:26,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,255,255,,,,,0,22.60,23.33,37.80,15
2019-02-14,10:59:57,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,255,255,,,,,0,24.13,23.00,34.93,15
2019-02-14,11:13:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,250,250,,,,,0,24.15,22.33,35.15,13
2019-02-14,11:29:56,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,245,245,,,,,0,22.88,22.33,37.13,8
2019-02-14,11:43:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,255,255,,,,,0,22.00,23.00,38.86,7
2019-02-14,11:59:56,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,260,260,,,,,0,22.00,23.00,38.75,8
2019-02-14,12:13:27,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,275,275,,,,,0,22.43,22.33,38.00,7
2019-02-14,12:29:27,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,280,280,,,,,0,25.45,22.00,33.18,11
2019-02-14,12:44:30,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,285,285,,,,,0,25.13,22.00,34.07,15
2019-02-14,12:59:29,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,280,280,,,,,0,23.33,21.00,36.40,15
2019-02-14,13:14:31,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,21.87,21.67,38.87,15
2019-02-14,13:29:30,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,275,275,,,,,0,22.62,22.00,37.54,13
2019-02-14,13:44:30,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,275,275,,,,,0,25.67,23.67,33.13,15
2019-02-14,13:59:30,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,28.07,24.67,30.93,15
2019-02-14,14:14:30,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,21.53,25.00,39.33,15
2019-02-14,14:29:30,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,315,315,,,,,0,21.87,25.00,38.87,15
2019-02-14,14:44:29,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,315,315,,,,,0,22.47,24.00,38.07,15
2019-02-14,14:59:30,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,315,315,,,,,0,21.60,23.33,39.40,15
2019-02-14,15:14:32,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,315,315,,,,,0,22.27,23.00,38.33,15
2019-02-14,15:29:33,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,23.54,23.67,36.00,13
2019-02-14,15:44:33,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,25.13,24.00,33.67,15
2019-02-14,15:59:32,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,25.60,24.00,32.93,15
2019-02-14,16:13:33,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,300,300,,,,,0,25.00,24.00,34.40,10
2019-02-14,16:28:36,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,285,285,,,,,0,24.90,22.67,33.90,10
2019-02-14,16:43:36,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,275,275,,,,,0,23.40,22.00,36.30,10
2019-02-14,16:58:37,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,25.70,22.00,32.90,10
2019-02-14,17:13:38,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,25.80,22.00,32.70,10
2019-02-14,17:28:39,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,25.33,22.67,33.22,9
2019-02-14,17:58:39,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,285,285,,,,,0,26.75,23.00,31.38,8
2019-02-14,18:13:39,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,280,280,,,,,0,29.00,24.00,29.20,10
2019-02-14,18:28:37,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,22.80,25.00,37.40,10
2019-02-14,18:43:35,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,24.00,25.33,35.20,10
2019-02-14,18:58:35,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,270,270,,,,,0,29.00,26.00,30.00,10
2019-02-14,19:13:33,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,265,265,,,,,0,25.80,25.33,32.90,10
2019-02-14,19:28:33,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,255,255,,,,,0,24.80,24.67,34.20,10
2019-02-14,19:43:29,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,245,245,,,,,0,22.90,23.67,37.50,10
2019-02-14,19:58:29,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,225,225,,,,,0,23.30,22.67,36.30,10
2019-02-14,20:13:29,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,190,190,,,,,0,20.10,21.67,42.50,10
2019-02-14,20:28:28,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,165,165,,,,,0,19.40,21.00,44.30,10
2019-02-14,20:43:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,135,135,,,,,0,20.80,20.00,41.40,10
2019-02-14,21:13:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,120,120,,,,,0,22.20,20.00,38.20,10
2019-02-14,21:28:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,110,110,,,,,0,18.20,20.00,46.20,10
2019-02-14,22:13:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,90,90,,,,,0,19.00,19.00,45.00,0
2019-02-14,22:58:58,3,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,75,75,,,,,0,21.00,21.00,40.67,0
2019-02-15,06:28:45,4,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,90,90,,,,,0,18.00,22.33,47.00,7
2019-02-15,06:43:48,4,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,120,120,,,,,0,20.40,22.67,42.20,5
2019-02-15,06:58:49,4,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,165,165,,,,,0,20.00,22.00,42.00,10
2019-02-15,07:13:50,4,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,200,200,,,,,0,20.40,21.67,41.20,10
2019-02-15,07:28:54,4,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,235,235,,,,,0,19.90,22.00,42.20,10
2019-02-15,07:43:55,4,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,260,260,,,,,0,20.00,22.33,42.40,10
2019-02-15,07:58:54,4,200055789,A4010,roundabout,A4010 northbound between M40/A404 and A40,1.00,233.72397,51.613246934649503 ; -0.769753885404845,51.613725576403297 ; -0.772528478306481,275,275,,,,,0,23.00,23.33,37.20,10
