Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather
IKRD_ SB,09/12/2019 10:00,2019,12,9,10,0,502,2.32,49.01,146.33,0,2,26,0,0,0,0,41.2,173.04,0,27,haze
IKRD_ SB,09/12/2019 11:00,2019,12,9,11,0,450,1.7,52.61,136.19,0,2,16,0,0,0,0,41.01,173.86,0,29,scattered clouds
IKRD_ SB,09/12/2019 12:00,2019,12,9,12,0,509,2.73,51.44,138.99,0,2,18,0,0,0,0,40.57,175.71,0,31,broken clouds
IKRD_ SB,09/12/2019 13:00,2019,12,9,13,0,470,1.89,46.49,156.08,0,2,36,0,0,0,0,39.7,179.57,1.37,32,broken clouds
IKRD_ SB,09/12/2019 14:00,2019,12,9,14,0,418,5.59,49.55,145.23,0,2,25,0,0,0,0,39,182.79,4.59,33,broken clouds
IKRD_ SB,09/12/2019 15:00,2019,12,9,15,0,444,2.79,51.03,140.09,0,2,20,0,0,0,0,39.98,178.32,0.12,28,scattered clouds
IKRD_ SB,09/12/2019 16:00,2019,12,9,16,0,829,1.2,47.44,151.78,0,2,31,0,0,0,0,41.78,170.65,0,33,broken clouds
IKRD_ SB,09/12/2019 17:00,2019,12,9,17,0,890,0,47.28,152.37,0,2,32,0,0,0,0,41.87,170.27,0,34,light rain
IKRD_ SB,09/12/2019 18:00,2019,12,9,18,0,1119,0.03,46.33,155.17,0,2,35,0,0,0,0,40.15,177.86,0,31,broken clouds
IKRD_ SB,09/12/2019 19:00,2019,12,9,19,0,1146,0.18,49.05,146.66,0,2,26,0,0,0,0,37.03,192.55,14.35,30,few clouds
IKRD_ SB,09/12/2019 20:00,2019,12,9,20,0,1097,0.04,38.26,186.61,0,3,6,8.41,0,0,8,34.13,208.88,30.68,29,few clouds
IKRD_ SB,09/12/2019 21:00,2019,12,9,21,0,789,0.21,44.16,161.89,0,2,41,0,0,0,0,38.27,187.09,8.89,28,few clouds
IKRD_ SB,09/12/2019 22:00,2019,12,9,22,0,495,0.45,51.56,138.88,0,2,18,0,0,0,0,41.1,173.45,0,28,few clouds
IKRD_ SB,09/12/2019 23:00,2019,12,9,23,0,290,2.4,51.59,138.93,0,2,18,0,0,0,0,38.93,183.16,4.96,28,few clouds
IKRD_ SB,10/12/2019 00:00,2019,12,10,0,0,90,8.07,37.35,193.58,0,3,13,15.38,0,0,15,38.53,185.02,6.82,28,few clouds
IKRD_ SB,10/12/2019 06:00,2019,12,10,6,0,224,2.44,46.02,156.55,0,2,36,0,0,0,0,39.84,179.05,0.85,26,few clouds
IKRD_ SB,10/12/2019 07:00,2019,12,10,7,0,370,1.75,49.05,145.83,0,2,25,0,0,0,0,40.98,173.95,0,28,light rain
IKRD_ SB,10/12/2019 08:00,2019,12,10,8,0,457,1.76,47.94,148.91,0,2,28,0,0,0,0,40.47,176.15,0,26,few clouds
IKRD_ SB,10/12/2019 09:00,2019,12,10,9,0,546,2.01,49.21,145.78,0,2,25,0,0,0,0,39.61,179.96,1.76,26,haze
IKRD_ SB,10/12/2019 10:00,2019,12,10,10,0,557,1.89,52.94,134.93,0,2,14,0,0,0,0,40.14,177.65,0,27,scattered clouds
IKRD_ SB,10/12/2019 11:00,2019,12,10,11,0,605,1.99,52.21,137.32,0,2,17,0,0,0,0,40.74,175.03,0,29,scattered clouds
IKRD_ SB,10/12/2019 12:00,2019,12,10,12,0,1051,0.24,50.21,142.28,0,2,22,0,0,0,0,41.22,172.95,0,30,broken clouds
IKRD_ SB,10/12/2019 13:00,2019,12,10,13,0,861,0.07,45.35,159.89,0,2,39,0,0,0,0,39.62,179.92,1.72,32,broken clouds
IKRD_ SB,10/12/2019 14:00,2019,12,10,14,0,778,0.21,51.61,142.06,0,2,22,0,0,0,0,40.84,174.64,0,33,broken clouds
IKRD_ SB,10/12/2019 15:00,2019,12,10,15,0,967,0.14,50.1,143.01,0,2,23,0,0,0,0,39.59,180.1,1.9,32,broken clouds
IKRD_ SB,10/12/2019 16:00,2019,12,10,16,0,923,0,48.98,145.91,0,2,25,0,0,0,0,40.1,177.79,0,33,broken clouds
IKRD_ SB,10/12/2019 17:00,2019,12,10,17,0,920,0.09,45.8,162.58,0,2,42,0,0,0,0,38.75,183.98,5.78,32,scattered clouds
IKRD_ SB,10/12/2019 18:00,2019,12,10,18,0,1149,0.24,33.78,234.65,0,3,54,56.45,0,0,56,39.2,181.85,3.65,31,scattered clouds
IKRD_ SB,10/12/2019 19:00,2019,12,10,19,0,1224,0.48,41.41,173.45,0,2,53,0,0,0,0,37.68,189.24,11.04,30,few clouds
IKRD_ SB,10/12/2019 20:00,2019,12,10,20,0,1080,0.29,24.5,298.25,0,4,58,120.05,0,2,0,35.68,199.8,21.6,29,few clouds
IKRD_ SB,10/12/2019 21:00,2019,12,10,21,0,672,2.2,33.77,241.1,0,4,1,62.9,0,1,2,37.8,188.69,10.49,28,few clouds
IKRD_ SB,10/12/2019 22:00,2019,12,10,22,0,682,0.68,11.17,669.02,0,11,9,490.82,0,8,10,39.17,182,3.8,28,few clouds
IKRD_ SB,10/12/2019 23:00,2019,12,10,23,0,159,0.89,33.4,239.86,0,3,59,61.66,0,1,1,36.9,193.22,15.02,27,few clouds
IKRD_ SB,11/12/2019 00:00,2019,12,11,0,0,113,2.96,43.8,164.54,0,2,44,0,0,0,0,38.19,186.69,8.49,27,few clouds
IKRD_ SB,11/12/2019 01:00,2019,12,11,1,0,70,4.25,31.72,229.58,0,3,49,51.38,0,0,51,38.11,187.1,8.9,27,few clouds
IKRD_ SB,11/12/2019 05:00,2019,12,11,5,0,68,6.74,39.93,179.23,0,2,59,1.03,0,0,1,40.22,177.25,0,26,few clouds
IKRD_ SB,11/12/2019 06:00,2019,12,11,6,0,209,1.44,54.16,132.11,0,2,12,0,0,0,0,40.55,175.86,0,26,few clouds
IKRD_ SB,11/12/2019 07:00,2019,12,11,7,0,426,2.08,49.7,144.43,0,2,24,0,0,0,0,37.83,188.51,10.31,26,few clouds
IKRD_ SB,11/12/2019 08:00,2019,12,11,8,0,526,2.62,48.06,149,0,2,29,0,0,0,0,41.16,173.24,0,25,mist
IKRD_ SB,11/12/2019 09:00,2019,12,11,9,0,541,2.02,47.98,151.28,0,2,31,0,0,0,0,42.49,167.82,0,26,haze
IKRD_ SB,11/12/2019 10:00,2019,12,11,10,0,567,1.82,47.72,152.72,0,2,32,0,0,0,0,42.53,167.7,0,27,mist
IKRD_ SB,11/12/2019 11:00,2019,12,11,11,0,653,1.53,46.73,153.59,0,2,33,0,0,0,0,43.07,165.52,0,27,scattered clouds
IKRD_ SB,11/12/2019 12:00,2019,12,11,12,0,1062,0.05,50.18,142.88,0,2,22,0,0,0,0,40.95,174.21,0,28,broken clouds
IKRD_ SB,11/12/2019 13:00,2019,12,11,13,0,653,0.14,44.4,161.53,0,2,41,0,0,0,0,39.51,180.45,2.25,29,broken clouds
IKRD_ SB,11/12/2019 14:00,2019,12,11,14,0,305,0.06,44.06,161.87,0,2,41,0,0,0,0,42.42,168.05,0,31,broken clouds
IKRD_ SB,11/12/2019 15:00,2019,12,11,15,0,1078,0.74,49.27,145.09,0,2,25,0,0,0,0,42.43,168.02,0,32,broken clouds
IKRD_ SB,11/12/2019 16:00,2019,12,11,16,0,713,3.01,41.35,185.25,0,3,5,7.05,0,0,7,43.72,163.08,0,32,broken clouds
IKRD_ SB,11/12/2019 17:00,2019,12,11,17,0,556,2.92,46.27,155.87,0,2,35,0,0,0,0,42.6,167.34,0,32,scattered clouds
IKRD_ SB,11/12/2019 18:00,2019,12,11,18,0,613,2.33,44.67,161.73,0,2,41,0,0,0,0,41.84,170.41,0,32,scattered clouds
IKRD_ SB,11/12/2019 19:00,2019,12,11,19,0,1003,0.68,40.32,177.6,0,2,57,0,0,0,0,40.62,175.57,0,30,scattered clouds
IKRD_ SB,11/12/2019 20:00,2019,12,11,20,0,1167,0.24,33.78,214.67,0,3,34,36.47,0,0,36,38.88,183.42,5.22,28,few clouds
IKRD_ SB,11/12/2019 21:00,2019,12,11,21,0,670,2.91,46.7,154.23,0,2,34,0,0,0,0,40.48,176.29,0,28,few clouds
IKRD_ SB,11/12/2019 22:00,2019,12,11,22,0,326,1.82,44.24,161.27,0,2,41,0,0,0,0,41.37,172.32,0,28,few clouds
IKRD_ SB,11/12/2019 23:00,2019,12,11,23,0,245,3.21,18.91,587.01,0,9,47,408.81,0,6,48,38.81,183.89,5.69,27,few clouds
IKRD_ SB,12/12/2019 00:00,2019,12,12,0,0,133,1,25.74,404.4,0,6,44,226.2,0,3,46,40.03,178.58,0.38,27,few clouds
IKRD_ SB,12/12/2019 01:00,2019,12,12,1,0,81,13.31,41.43,172.18,0,2,52,0,0,0,0,37.93,188.3,10.1,27,few clouds
IKRD_ SB,12/12/2019 05:00,2019,12,12,5,0,63,11.04,23.48,314.51,0,5,14,136.31,0,2,16,39.33,181.26,3.06,25,few clouds
IKRD_ SB,12/12/2019 06:00,2019,12,12,6,0,242,1.73,50.21,143.04,0,2,23,0,0,0,0,43.58,163.81,0,25,mist
IKRD_ SB,12/12/2019 07:00,2019,12,12,7,0,440,2.39,51.43,139.01,0,2,19,0,0,0,0,42.68,167.23,0,25,mist
IKRD_ SB,12/12/2019 08:00,2019,12,12,8,0,489,1.76,49.16,145.19,0,2,25,0,0,0,0,42.67,167.12,0,28,overcast clouds
IKRD_ SB,12/12/2019 09:00,2019,12,12,9,0,525,1.69,53.01,134.73,0,2,14,0,0,0,0,43.17,165.15,0,26,mist
IKRD_ SB,12/12/2019 10:00,2019,12,12,10,0,508,1.61,51.99,137.38,0,2,17,0,0,0,0,41.14,173.32,0,27,haze
IKRD_ SB,12/12/2019 11:00,2019,12,12,11,0,529,2.27,50.2,142.24,0,2,22,0,0,0,0,40.17,177.45,0,29,haze
IKRD_ SB,12/12/2019 12:00,2019,12,12,12,0,969,0.2,50.84,141.03,0,2,21,0,0,0,0,40.65,175.36,0,30,scattered clouds
IKRD_ SB,12/12/2019 13:00,2019,12,12,13,0,932,0.05,49.44,144.33,0,2,24,0,0,0,0,40.2,177.39,0,30,broken clouds
IKRD_ SB,12/12/2019 14:00,2019,12,12,14,0,533,0.06,34.61,262,0,4,22,83.8,0,1,23,40.64,175.49,0,28,thunderstorm with light rain
IKRD_ SB,12/12/2019 15:00,2019,12,12,15,0,938,0.13,13.12,565.55,0,9,25,387.35,0,6,27,40.71,175.08,0,23,thunderstorm with light rain
IKRD_ SB,12/12/2019 16:00,2019,12,12,16,0,964,0.1,31.79,274.6,0,4,34,96.4,0,1,36,41.64,171.25,0,24,thunderstorm
IKRD_ SB,12/12/2019 17:00,2019,12,12,17,0,987,0.03,45.13,158.61,0,2,38,0,0,0,0,41.83,170.61,0,,
IKRD_ SB,12/12/2019 18:00,2019,12,12,18,0,1107,0.06,48.32,148.55,0,2,28,0,0,0,0,41.85,170.38,0,27,haze
IKRD_ SB,12/12/2019 19:00,2019,12,12,19,0,1016,0.98,43.32,165.79,0,2,45,0,0,0,0,36.57,195.27,17.07,27,scattered clouds
IKRD_ SB,12/12/2019 20:00,2019,12,12,20,0,875,2.61,44.25,161.28,0,2,41,0,0,0,0,33.69,211.69,33.49,26,haze
IKRD_ SB,12/12/2019 21:00,2019,12,12,21,0,915,0.38,43.4,165.87,0,2,45,0,0,0,0,38.16,187.01,8.81,26,haze
IKRD_ SB,12/12/2019 22:00,2019,12,12,22,0,735,0.02,46.94,152.44,0,2,32,0,0,0,0,43.3,164.67,0,25,haze
IKRD_ SB,12/12/2019 23:00,2019,12,12,23,0,405,0.15,37.38,191.21,0,3,11,13.01,0,0,13,42.86,166.33,0,25,few clouds
IKRD_ SB,13/12/2019 00:00,2019,12,13,0,0,153,2.28,46.04,156.94,0,2,36,0,0,0,0,41.26,172.8,0,25,haze
IKRD_ SB,13/12/2019 04:00,2019,12,13,4,0,126,0,34.86,205.72,0,3,25,27.52,0,0,27,36.72,194.25,16.05,25,mist
IKRD_ SB,13/12/2019 06:00,2019,12,13,6,0,220,2.13,36.45,198.46,0,3,18,20.26,0,0,20,40.65,175.47,0,24,mist
IKRD_ SB,13/12/2019 07:00,2019,12,13,7,0,396,1.81,46,155.44,0,2,35,0,0,0,0,41.08,173.62,0,25,mist
IKRD_ SB,13/12/2019 08:00,2019,12,13,8,0,421,1.22,53.53,133.59,0,2,13,0,0,0,0,43.22,164.93,0,24,mist
IKRD_ SB,13/12/2019 09:00,2019,12,13,9,0,485,1.99,52.07,138.3,0,2,18,0,0,0,0,42.22,168.89,0,25,mist
IKRD_ SB,13/12/2019 10:00,2019,12,13,10,0,579,3.83,50.71,141.27,0,2,21,0,0,0,0,42.95,165.99,0,26,mist
IKRD_ SB,13/12/2019 11:00,2019,12,13,11,0,848,2.73,40.63,184.83,0,3,4,6.63,0,0,6,40.97,174.51,0,28,haze
IKRD_ SB,13/12/2019 12:00,2019,12,13,12,0,968,0.07,50.96,146.17,0,2,26,0,0,0,0,40.75,175.34,0,29,thunderstorm
IKRD_ SB,13/12/2019 13:00,2019,12,13,13,0,861,0.61,48.15,149.46,0,2,29,0,0,0,0,42.08,169.41,0,29,scattered clouds
IKRD_ SB,13/12/2019 14:00,2019,12,13,14,0,467,5.84,45.28,159.47,0,2,39,0,0,0,0,42.93,166.14,0,29,scattered clouds
IKRD_ SB,13/12/2019 15:00,2019,12,13,15,0,439,7.05,51.47,139.23,0,2,19,0,0,0,0,44.75,159.33,0,30,scattered clouds
IKRD_ SB,13/12/2019 16:00,2019,12,13,16,0,529,4.57,37.76,195.88,0,3,15,17.68,0,0,17,44.58,159.92,0,30,scattered clouds
IKRD_ SB,13/12/2019 17:00,2019,12,13,17,0,453,1.99,50.38,141.95,0,2,21,0,0,0,0,44.33,160.9,0,31,scattered clouds
IKRD_ SB,13/12/2019 18:00,2019,12,13,18,0,698,1.04,50.3,142.4,0,2,22,0,0,0,0,42.65,167.15,0,30,few clouds
IKRD_ SB,13/12/2019 19:00,2019,12,13,19,0,1011,0.26,43.01,166.8,0,2,46,0,0,0,0,40.71,175.24,0,29,few clouds
IKRD_ SB,13/12/2019 20:00,2019,12,13,20,0,1115,0.4,43.44,164.69,0,2,44,0,0,0,0,36.54,195.15,16.95,28,haze
IKRD_ SB,13/12/2019 21:00,2019,12,13,21,0,635,1.41,43.76,163.05,0,2,43,0,0,0,0,37.49,190.42,12.22,27,few clouds
IKRD_ SB,13/12/2019 22:00,2019,12,13,22,0,361,2.31,39.94,181.71,0,3,1,3.51,0,0,3,41.13,173.36,0,27,few clouds
IKRD_ SB,13/12/2019 23:00,2019,12,13,23,0,307,1.81,23.42,308.1,0,5,8,129.9,0,2,9,38.73,184.04,5.84,27,few clouds
IKRD_ SB,14/12/2019 00:00,2019,12,14,0,0,247,2.25,46.06,158.41,0,2,38,0,0,0,0,38.26,186.35,8.15,27,few clouds
IKRD_ SB,14/12/2019 01:00,2019,12,14,1,0,72,1.23,33.71,268.03,0,4,28,89.83,0,1,29,38.52,185.05,6.85,26,few clouds
IKRD_ SB,14/12/2019 02:00,2019,12,14,2,0,116,10.29,15.56,471.81,0,7,51,293.61,0,4,53,38.32,186.12,7.92,26,few clouds
IKRD_ SB,14/12/2019 03:00,2019,12,14,3,0,89,3.34,27.05,264.85,0,4,24,86.65,0,1,26,37.42,190.73,12.53,26,haze
IKRD_ SB,14/12/2019 04:00,2019,12,14,4,0,69,3.9,36.16,198.79,0,3,18,20.59,0,0,20,39.3,181.43,3.23,26,haze
IKRD_ SB,14/12/2019 05:00,2019,12,14,5,0,103,1.7,35.4,202.15,0,3,22,23.95,0,0,23,38.02,187.5,9.3,26,haze
IKRD_ SB,14/12/2019 06:00,2019,12,14,6,0,205,2.83,43.82,165.89,0,2,45,0,0,0,0,42.1,169.84,0,25,haze
IKRD_ SB,14/12/2019 07:00,2019,12,14,7,0,311,2.6,52.78,135.2,0,2,15,0,0,0,0,45.04,158.5,0,25,haze
IKRD_ SB,14/12/2019 08:00,2019,12,14,8,0,576,0.58,48.41,148.93,0,2,28,0,0,0,0,48.54,146.85,0,25,mist
IKRD_ SB,14/12/2019 09:00,2019,12,14,9,0,818,0,53.05,134.8,0,2,14,0,0,0,0,46.66,152.81,0,25,mist
IKRD_ SB,14/12/2019 10:00,2019,12,14,10,0,879,0.02,50.6,141.11,0,2,21,0,0,0,0,44.54,160.12,0,25,mist
IKRD_ SB,14/12/2019 11:00,2019,12,14,11,0,920,0.09,50.48,141.83,0,2,21,0,0,0,0,43.31,164.69,0,26,haze
IKRD_ SB,14/12/2019 12:00,2019,12,14,12,0,862,0.76,50.39,142.23,0,2,22,0,0,0,0,41.02,173.85,0,27,haze
IKRD_ SB,14/12/2019 13:00,2019,12,14,13,0,533,1.93,49.81,143.44,0,2,23,0,0,0,0,40.2,177.37,0,28,haze
IKRD_ SB,14/12/2019 14:00,2019,12,14,14,0,552,2.26,46.82,153.11,0,2,33,0,0,0,0,39.95,178.5,0.3,28,haze
IKRD_ SB,14/12/2019 15:00,2019,12,14,15,0,630,1.72,41.83,171.73,0,2,51,0,0,0,0,39.95,178.45,0.25,30,haze
IKRD_ SB,14/12/2019 16:00,2019,12,14,16,0,1020,0.3,50.22,143.13,0,2,23,0,0,0,0,39.86,178.85,0.65,31,haze
IKRD_ SB,14/12/2019 17:00,2019,12,14,17,0,996,0.54,48.21,148.47,0,2,28,0,0,0,0,40.66,175.33,0,31,haze
IKRD_ SB,14/12/2019 18:00,2019,12,14,18,0,586,6.1,47.27,151.01,0,2,31,0,0,0,0,42.67,167.06,0,31,haze
IKRD_ SB,14/12/2019 19:00,2019,12,14,19,0,531,7.19,47.27,151.41,0,2,31,0,0,0,0,41.56,171.52,0,29,haze
IKRD_ SB,14/12/2019 20:00,2019,12,14,20,0,501,6.97,40.57,176.21,0,2,56,0,0,0,0,39.19,181.97,3.77,28,haze
IKRD_ SB,14/12/2019 21:00,2019,12,14,21,0,452,5.49,40.98,176.99,0,2,56,0,0,0,0,39.87,178.84,0.64,27,haze
IKRD_ SB,14/12/2019 22:00,2019,12,14,22,0,345,1.37,46.9,152.2,0,2,32,0,0,0,0,40.41,176.43,0,27,scattered clouds
IKRD_ SB,14/12/2019 23:00,2019,12,14,23,0,457,0.57,42.28,169.37,0,2,49,0,0,0,0,37.71,189.08,10.88,26,few clouds
IKRD_ SB,15/12/2019 00:00,2019,12,15,0,0,381,0.35,42.12,171.12,0,2,51,0,0,0,0,39.12,182.22,4.02,26,few clouds
IKRD_ SB,15/12/2019 01:00,2019,12,15,1,0,165,1.25,38.37,187.37,0,3,7,9.17,0,0,9,37.95,187.9,9.7,26,few clouds
IKRD_ SB,15/12/2019 02:00,2019,12,15,2,0,108,1.68,33.67,212.46,0,3,32,34.26,0,0,34,39.89,178.82,0.62,26,few clouds
IKRD_ SB,15/12/2019 07:00,2019,12,15,7,0,266,2.49,50.23,144.18,0,2,24,0,0,0,0,45.86,155.53,0,24,few clouds
IKRD_ SB,15/12/2019 08:00,2019,12,15,8,0,377,2.11,53.3,134.29,0,2,14,0,0,0,0,46.23,154.42,0,24,few clouds
IKRD_ SB,15/12/2019 09:00,2019,12,15,9,0,697,0.08,55.84,128.07,0,2,8,0,0,0,0,44.01,161.96,0,28,overcast clouds
IKRD_ SB,15/12/2019 10:00,2019,12,15,10,0,626,0.11,48.56,147.9,0,2,27,0,0,0,0,43.48,163.97,0,26,haze
IKRD_ SB,15/12/2019 11:00,2019,12,15,11,0,458,1.73,52.15,138.72,0,2,18,0,0,0,0,44.27,161.08,0,28,haze
IKRD_ SB,15/12/2019 12:00,2019,12,15,12,0,565,3.34,54.98,130.16,0,2,10,0,0,0,0,45.3,157.39,0,30,scattered clouds
IKRD_ SB,15/12/2019 13:00,2019,12,15,13,0,988,1.19,48.33,148.12,0,2,28,0,0,0,0,44.75,159.29,0,31,broken clouds
IKRD_ SB,15/12/2019 14:00,2019,12,15,14,0,1205,0.07,45.59,157.08,0,2,37,0,0,0,0,44.3,160.95,0,32,broken clouds
IKRD_ SB,15/12/2019 15:00,2019,12,15,15,0,1301,0.08,43.6,164.1,0,2,44,0,0,0,0,42.54,167.73,0,32,broken clouds
IKRD_ SB,15/12/2019 16:00,2019,12,15,16,0,1069,0.38,38.17,188.08,0,3,8,9.88,0,0,9,41.35,172.49,0,25,few clouds
IKRD_ SB,15/12/2019 17:00,2019,12,15,17,0,495,1.52,45.96,155.61,0,2,35,0,0,0,0,41.61,171.42,0,32,broken clouds
IKRD_ SB,15/12/2019 18:00,2019,12,15,18,0,438,1.42,41.23,176.47,0,2,56,0,0,0,0,42.88,166.33,0,31,scattered clouds
IKRD_ SB,15/12/2019 19:00,2019,12,15,19,0,459,1.78,43.35,169.48,0,2,49,0,0,0,0,44.27,161.09,0,30,scattered clouds
IKRD_ SB,15/12/2019 20:00,2019,12,15,20,0,495,3.96,38.82,186.11,0,3,6,7.91,0,0,7,39.29,181.49,3.29,29,few clouds
IKRD_ SB,15/12/2019 21:00,2019,12,15,21,0,405,5.05,48.36,147.91,0,2,27,0,0,0,0,40.7,175.21,0,28,few clouds
IKRD_ SB,15/12/2019 22:00,2019,12,15,22,0,357,2.19,45.97,155.74,0,2,35,0,0,0,0,41.67,171.09,0,27,few clouds
IKRD_ SB,15/12/2019 23:00,2019,12,15,23,0,348,0.73,48.1,148.9,0,2,28,0,0,0,0,40.53,175.9,0,27,few clouds
IKRD_ SB,16/12/2019 00:00,2019,12,16,0,0,260,0,49.4,144.55,0,2,24,0,0,0,0,38.63,184.66,6.46,27,few clouds
IKRD_ SB,16/12/2019 01:00,2019,12,16,1,0,156,0.37,45.87,155.57,0,2,35,0,0,0,0,41.21,173.03,0,27,few clouds
IKRD_ SB,16/12/2019 02:00,2019,12,16,2,0,72,1.72,46.3,154.47,0,2,34,0,0,0,0,40.9,174.34,0,27,few clouds
IKRD_ SB,16/12/2019 03:00,2019,12,16,3,0,66,4.37,37.47,191.57,0,3,11,13.37,0,0,13,40.97,174.09,0,26,few clouds
IKRD_ SB,16/12/2019 04:00,2019,12,16,4,0,58,1.67,52.26,140.27,0,2,20,0,0,0,0,44.88,158.9,0,26,few clouds
IKRD_ SB,16/12/2019 05:00,2019,12,16,5,0,127,2.9,52.84,137.34,0,2,17,0,0,0,0,44.98,158.54,0,25,mist
IKRD_ SB,16/12/2019 06:00,2019,12,16,6,0,315,3.18,54.52,132.36,0,2,12,0,0,0,0,46.07,154.79,0,25,mist
IKRD_ SB,16/12/2019 07:00,2019,12,16,7,0,425,3.35,43.28,166.04,0,2,46,0,0,0,0,42.33,168.5,0,27,broken clouds
IKRD_ SB,16/12/2019 08:00,2019,12,16,8,0,524,1.79,43.15,166.23,0,2,46,0,0,0,0,41.28,172.68,0,25,mist
IKRD_ SB,16/12/2019 09:00,2019,12,16,9,0,538,5.77,36.87,208.41,0,3,28,30.21,0,0,30,41.23,172.96,0,26,mist
IKRD_ SB,16/12/2019 10:00,2019,12,16,10,0,536,11.26,28.14,271.37,0,4,31,93.17,0,1,33,41.2,173.04,0,27,haze
IKRD_ SB,16/12/2019 11:00,2019,12,16,11,0,509,12.37,19.96,374.99,0,6,14,196.79,0,3,16,40.98,173.98,0,29,haze
IKRD_ SB,16/12/2019 12:00,2019,12,16,12,0,465,9.19,8.72,847.7,0,14,7,669.5,0,11,9,40.57,175.71,0,30,scattered clouds
IKRD_ SB,16/12/2019 13:00,2019,12,16,13,0,538,9.67,9.92,739.19,0,12,19,560.99,0,9,20,39.7,179.57,1.37,32,broken clouds
IKRD_ SB,16/12/2019 14:00,2019,12,16,14,0,471,3.18,38.53,209.34,0,3,29,31.14,0,0,31,38.96,182.98,4.78,32,broken clouds
IKRD_ SB,16/12/2019 15:00,2019,12,16,15,0,331,4.96,44.97,160.87,0,2,40,0,0,0,0,40.02,178.14,0,34,broken clouds
IKRD_ SB,16/12/2019 16:00,2019,12,16,16,0,538,2.55,47.72,150.81,0,2,30,0,0,0,0,41.78,170.65,0,33,scattered clouds
IKRD_ SB,16/12/2019 17:00,2019,12,16,17,0,527,2.11,43.9,164.97,0,2,44,0,0,0,0,41.87,170.27,0,33,few clouds
IKRD_ SB,16/12/2019 18:00,2019,12,16,18,0,596,3.19,39.34,184.31,0,3,4,6.11,0,0,6,40.15,177.86,0,31,few clouds
IKRD_ SB,16/12/2019 19:00,2019,12,16,19,0,571,4.51,45.15,159.46,0,2,39,0,0,0,0,37.03,192.55,14.35,30,few clouds
IKRD_ SB,16/12/2019 20:00,2019,12,16,20,0,553,6.39,38.62,185.76,0,3,5,7.56,0,0,7,34.13,208.88,30.68,29,few clouds
IKRD_ SB,16/12/2019 21:00,2019,12,16,21,0,658,1.74,46.17,155.23,0,2,35,0,0,0,0,38.42,186.36,8.16,28,few clouds
IKRD_ SB,16/12/2019 22:00,2019,12,16,22,0,582,0.66,51.04,139.76,0,2,19,0,0,0,0,41.1,173.45,0,27,few clouds
IKRD_ SB,16/12/2019 23:00,2019,12,16,23,0,324,0.37,47.1,151.64,0,2,31,0,0,0,0,38.93,183.16,4.96,27,few clouds
IKRD_ SB,17/12/2019 00:00,2019,12,17,0,0,124,1.97,50.96,139.98,0,2,19,0,0,0,0,38.53,185.02,6.82,27,few clouds
IKRD_ SB,17/12/2019 01:00,2019,12,17,1,0,72,2.29,52.43,136.34,0,2,16,0,0,0,0,37.05,192.45,14.25,27,few clouds
IKRD_ SB,17/12/2019 03:00,2019,12,17,3,0,37,3.87,46.95,152.85,0,2,32,0,0,0,0,40.05,178.04,0,26,few clouds
IKRD_ SB,17/12/2019 04:00,2019,12,17,4,0,31,2.75,37.2,194.12,0,3,14,15.92,0,0,15,37.79,188.66,10.46,28,clear sky
IKRD_ SB,17/12/2019 05:00,2019,12,17,5,0,68,4.96,42.87,166.41,0,2,46,0,0,0,0,37.37,190.97,12.77,25,haze
IKRD_ SB,17/12/2019 06:00,2019,12,17,6,0,209,6.09,48.27,148.87,0,2,28,0,0,0,0,39.84,179.05,0.85,25,haze
IKRD_ SB,17/12/2019 07:00,2019,12,17,7,0,420,2.13,49.29,145.24,0,2,25,0,0,0,0,40.96,174.05,0,24,haze
IKRD_ SB,17/12/2019 08:00,2019,12,17,8,0,888,0.05,44.93,159.06,0,2,39,0,0,0,0,40.47,176.15,0,25,mist
IKRD_ SB,17/12/2019 09:00,2019,12,17,9,0,863,0.09,48.21,148.97,0,2,28,0,0,0,0,39.61,179.96,1.76,25,haze
IKRD_ SB,17/12/2019 10:00,2019,12,17,10,0,1019,0.18,48.55,147.91,0,2,27,0,0,0,0,40.14,177.65,0,27,haze
IKRD_ SB,17/12/2019 11:00,2019,12,17,11,0,921,0.8,50.65,141.22,0,2,21,0,0,0,0,40.74,175.03,0,29,haze
IKRD_ SB,17/12/2019 12:00,2019,12,17,12,0,462,2.77,49.92,143.87,0,2,23,0,0,0,0,41.28,172.7,0,29,scattered clouds
IKRD_ SB,17/12/2019 13:00,2019,12,17,13,0,597,2.19,46.86,153.8,0,2,33,0,0,0,0,39.62,179.92,1.72,29,scattered clouds
IKRD_ SB,17/12/2019 14:00,2019,12,17,14,0,1112,1.19,46.54,153.47,0,2,33,0,0,0,0,40.84,174.64,0,29,broken clouds
IKRD_ SB,17/12/2019 15:00,2019,12,17,15,0,1303,0.08,45.32,159.87,0,2,39,0,0,0,0,39.59,180.1,1.9,33,scattered clouds
IKRD_ SB,17/12/2019 16:00,2019,12,17,16,0,989,0.14,36.51,211.21,0,3,31,33.01,0,0,33,40.1,177.79,0,33,scattered clouds
