Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather
3MB-NB,08/12/2019 19:00,2019,12,8,19,0,286,1.06,75.85,168.09,0,2,48,0,0,0,0,83.42,152.45,0,30,few clouds
3MB-NB,08/12/2019 20:00,2019,12,8,20,0,341,0.89,76.45,166.74,0,2,46,0,0,0,0,77.5,164.03,0,29,few clouds
3MB-NB,08/12/2019 21:00,2019,12,8,21,0,298,1.27,77.18,165.31,0,2,45,0,0,0,0,79.32,160.28,0,29,few clouds
3MB-NB,08/12/2019 22:00,2019,12,8,22,0,246,0.63,81.34,156.88,0,2,36,0,0,0,0,81.96,155.14,0,28,few clouds
3MB-NB,08/12/2019 23:00,2019,12,8,23,0,186,10.78,88.81,144.23,0,2,24,0,0,0,0,84.59,150.28,0,28,few clouds
3MB-NB,09/12/2019 00:00,2019,12,9,0,0,125,0.22,93.49,136.19,0,2,16,0,0,0,0,91.77,138.7,0,28,few clouds
3MB-NB,09/12/2019 01:00,2019,12,9,1,0,55,0.39,92.08,138.28,0,2,18,0,0,0,0,96.69,131.48,0,27,few clouds
3MB-NB,09/12/2019 02:00,2019,12,9,2,0,44,4.77,94.79,134.27,0,2,14,0,0,0,0,98.05,129.64,0,27,few clouds
3MB-NB,09/12/2019 03:00,2019,12,9,3,0,34,0.26,99.04,128.5,0,2,8,0,0,0,0,101.09,125.77,0,27,few clouds
3MB-NB,09/12/2019 04:00,2019,12,9,4,0,26,0.13,96.01,132.61,0,2,12,0,0,0,0,97.56,130.31,0,26,few clouds
3MB-NB,09/12/2019 05:00,2019,12,9,5,0,110,1.22,94.17,135.13,0,2,15,0,0,0,0,94.86,134.1,0,26,scattered clouds
3MB-NB,09/12/2019 06:00,2019,12,9,6,0,474,1.87,89.47,142.32,0,2,22,0,0,0,0,90.85,140.09,0,26,few clouds
3MB-NB,09/12/2019 07:00,2019,12,9,7,0,615,1.22,85.2,150.28,0,2,30,0,0,0,0,84.05,151.29,0,25,few clouds
3MB-NB,09/12/2019 08:00,2019,12,9,8,0,609,0.36,89.1,143.13,0,2,23,0,0,0,0,87.92,144.59,0,25,scattered clouds
3MB-NB,09/12/2019 09:00,2019,12,9,9,0,425,0.76,85.32,150.04,0,2,30,0,0,0,0,86.94,146.22,0,26,mist
3MB-NB,09/12/2019 10:00,2019,12,9,10,0,356,0.92,80.17,159,0,2,39,0,0,0,0,83.63,152.01,0,27,haze
3MB-NB,09/12/2019 11:00,2019,12,9,11,0,323,0.78,77.5,164.52,0,2,44,0,0,0,0,80.55,157.82,0,29,scattered clouds
3MB-NB,09/12/2019 12:00,2019,12,9,12,0,374,0.53,79.47,161.33,0,2,41,0,0,0,0,80.37,158.18,0,31,broken clouds
3MB-NB,09/12/2019 13:00,2019,12,9,13,0,413,1.37,81.84,155.73,0,2,35,0,0,0,0,80,158.91,0,32,broken clouds
3MB-NB,09/12/2019 14:00,2019,12,9,14,0,411,0.83,81.61,156.52,0,2,36,0,0,0,0,80.85,157.23,0,33,broken clouds
3MB-NB,09/12/2019 15:00,2019,12,9,15,0,399,0.53,76.63,166.74,0,2,46,0,0,0,0,79.28,160.36,0,28,scattered clouds
3MB-NB,09/12/2019 16:00,2019,12,9,16,0,779,0.29,73.34,174.37,0,2,54,0,0,0,0,75.15,169.36,0,33,broken clouds
3MB-NB,09/12/2019 17:00,2019,12,9,17,0,925,0,64.94,199.88,0,3,19,0,0,0,0,61.55,207.74,0,34,light rain
3MB-NB,09/12/2019 18:00,2019,12,9,18,0,948,0.11,23.44,624.11,0,10,24,306.32,0,5,6,47.74,269.33,0,31,broken clouds
3MB-NB,09/12/2019 19:00,2019,12,9,19,0,898,0.54,10.43,1246.23,0,20,46,928.44,0,15,28,29.52,434.1,116.31,30,few clouds
3MB-NB,09/12/2019 20:00,2019,12,9,20,0,826,0.39,12.4,1090.09,0,18,10,772.3,0,12,52,23.14,550.47,232.68,29,few clouds
3MB-NB,09/12/2019 21:00,2019,12,9,21,0,798,0.24,11.07,1166.1,0,19,26,848.31,0,14,8,25.37,506.7,188.91,28,few clouds
3MB-NB,09/12/2019 22:00,2019,12,9,22,0,618,0.2,11.98,1109.83,0,18,29,792.04,0,13,12,47.64,274.48,0,28,few clouds
3MB-NB,09/12/2019 23:00,2019,12,9,23,0,287,0.74,70.96,198.81,0,3,18,0,0,0,0,71.59,178.65,0,28,few clouds
3MB-NB,10/12/2019 00:00,2019,12,10,0,0,120,1.95,88.23,145.34,0,2,25,0,0,0,0,85.7,148.89,0,28,few clouds
3MB-NB,10/12/2019 01:00,2019,12,10,1,0,49,0,95.02,134.11,0,2,14,0,0,0,0,94.78,134.13,0,28,clear sky
3MB-NB,10/12/2019 02:00,2019,12,10,2,0,43,0,96.06,132.45,0,2,12,0,0,0,0,94.44,134.61,0,27,few clouds
3MB-NB,10/12/2019 03:00,2019,12,10,3,0,30,0.32,88.71,143.47,0,2,23,0,0,0,0,90.69,140.2,0,27,few clouds
3MB-NB,10/12/2019 04:00,2019,12,10,4,0,15,0.43,101.04,126.29,0,2,6,0,0,0,0,91.83,138.44,0,27,few clouds
3MB-NB,10/12/2019 05:00,2019,12,10,5,0,75,3.5,97.43,130.64,0,2,10,0,0,0,0,92.17,137.94,0,26,few clouds
3MB-NB,10/12/2019 06:00,2019,12,10,6,0,436,2.69,97.17,131.36,0,2,11,0,0,0,0,91.36,139.31,0,26,few clouds
3MB-NB,10/12/2019 07:00,2019,12,10,7,0,369,1.94,84.45,152.37,0,2,32,0,0,0,0,83.27,152.71,0,28,light rain
3MB-NB,10/12/2019 08:00,2019,12,10,8,0,299,0.8,88.42,144.15,0,2,24,0,0,0,0,85.84,148.11,0,26,few clouds
3MB-NB,10/12/2019 09:00,2019,12,10,9,0,396,1.66,84.93,150.25,0,2,30,0,0,0,0,84.71,150.1,0,26,haze
3MB-NB,10/12/2019 10:00,2019,12,10,10,0,404,0.44,79.79,160.5,0,2,40,0,0,0,0,83.1,152.97,0,27,scattered clouds
3MB-NB,10/12/2019 11:00,2019,12,10,11,0,468,0.61,81.77,155.97,0,2,35,0,0,0,0,82.16,154.75,0,29,scattered clouds
3MB-NB,10/12/2019 12:00,2019,12,10,12,0,799,0.1,84.37,151.11,0,2,31,0,0,0,0,83.61,152.04,0,30,broken clouds
3MB-NB,10/12/2019 13:00,2019,12,10,13,0,649,0,85.06,149.74,0,2,29,0,0,0,0,81.75,155.5,0,32,broken clouds
3MB-NB,10/12/2019 14:00,2019,12,10,14,0,815,0.06,81.43,156.43,0,2,36,0,0,0,0,80.38,158.16,0,33,broken clouds
3MB-NB,10/12/2019 15:00,2019,12,10,15,0,764,0.01,76.99,165.52,0,2,45,0,0,0,0,77.39,164.31,0,32,broken clouds
3MB-NB,10/12/2019 16:00,2019,12,10,16,0,1033,0,69.24,184.82,0,3,4,0,0,0,0,67.61,188.68,0,33,broken clouds
3MB-NB,10/12/2019 17:00,2019,12,10,17,0,950,0.11,54.46,250.89,0,4,10,0,0,0,0,56.81,225.1,0,32,scattered clouds
3MB-NB,10/12/2019 18:00,2019,12,10,18,0,1019,0.07,19.53,665.84,0,11,5,348.05,0,5,48,41.72,310.77,0,31,scattered clouds
3MB-NB,10/12/2019 19:00,2019,12,10,19,0,955,0.19,12.18,1051.17,0,17,31,733.38,0,12,13,26.71,480.74,162.95,30,few clouds
3MB-NB,10/12/2019 20:00,2019,12,10,20,0,825,0.09,12.36,1032.76,0,17,12,714.97,0,11,54,24.17,526.23,208.44,29,few clouds
3MB-NB,10/12/2019 21:00,2019,12,10,21,0,734,0,10.39,1229.01,0,20,29,911.22,0,15,11,24.28,525.45,207.66,28,few clouds
3MB-NB,10/12/2019 22:00,2019,12,10,22,0,670,1.14,12.11,1060.09,0,17,40,742.3,0,12,22,38.49,337.32,19.53,28,few clouds
3MB-NB,10/12/2019 23:00,2019,12,10,23,0,280,0.67,62.87,296.22,0,4,56,0,0,0,0,66.37,195.38,0,27,few clouds
3MB-NB,11/12/2019 00:00,2019,12,11,0,0,95,0.25,89.41,142.54,0,2,22,0,0,0,0,86.1,147.86,0,27,few clouds
3MB-NB,11/12/2019 01:00,2019,12,11,1,0,24,0.17,91.19,139.64,0,2,19,0,0,0,0,92.79,137.02,0,27,few clouds
3MB-NB,11/12/2019 02:00,2019,12,11,2,0,26,3.45,90.95,139.91,0,2,19,0,0,0,0,91.87,138.4,0,27,few clouds
3MB-NB,11/12/2019 03:00,2019,12,11,3,0,25,4.58,84.04,152.94,0,2,32,0,0,0,0,91.59,138.82,0,28,light rain
3MB-NB,11/12/2019 04:00,2019,12,11,4,0,26,10.35,88.82,143.55,0,2,23,0,0,0,0,91.37,139.12,0,26,few clouds
3MB-NB,11/12/2019 05:00,2019,12,11,5,0,53,5.04,90.6,140.47,0,2,20,0,0,0,0,92.44,137.53,0,26,few clouds
3MB-NB,11/12/2019 06:00,2019,12,11,6,0,409,3.13,93.96,135.53,0,2,15,0,0,0,0,90.8,140.08,0,26,few clouds
3MB-NB,11/12/2019 07:00,2019,12,11,7,0,397,1.77,87.02,146.63,0,2,26,0,0,0,0,83.48,152.41,0,26,few clouds
3MB-NB,11/12/2019 08:00,2019,12,11,8,0,320,1.52,89.08,142.96,0,2,22,0,0,0,0,86.19,147.5,0,25,mist
3MB-NB,11/12/2019 09:00,2019,12,11,9,0,373,0.61,82.75,154.02,0,2,34,0,0,0,0,85.75,148.27,0,26,haze
3MB-NB,11/12/2019 10:00,2019,12,11,10,0,407,1.43,81.58,156.42,0,2,36,0,0,0,0,84.44,150.54,0,27,mist
3MB-NB,11/12/2019 11:00,2019,12,11,11,0,516,0.64,84.81,150.32,0,2,30,0,0,0,0,83.27,152.66,0,27,scattered clouds
3MB-NB,11/12/2019 12:00,2019,12,11,12,0,687,0.12,82.47,154.47,0,2,34,0,0,0,0,83.17,152.85,0,28,broken clouds
3MB-NB,11/12/2019 13:00,2019,12,11,13,0,771,0.07,80.01,159.38,0,2,39,0,0,0,0,81.41,156.14,0,29,broken clouds
3MB-NB,11/12/2019 14:00,2019,12,11,14,0,770,0.05,81.45,157.5,0,2,37,0,0,0,0,80.91,157.11,0,31,broken clouds
3MB-NB,11/12/2019 15:00,2019,12,11,15,0,800,0.03,76.87,166.13,0,2,46,0,0,0,0,76.64,165.98,0,32,broken clouds
3MB-NB,11/12/2019 16:00,2019,12,11,16,0,539,0.58,76.35,168.05,0,2,48,0,0,0,0,67.64,188.31,0,32,broken clouds
3MB-NB,11/12/2019 17:00,2019,12,11,17,0,576,0.86,57.59,225.04,0,3,45,0,0,0,0,55.72,230.28,0,32,scattered clouds
3MB-NB,11/12/2019 18:00,2019,12,11,18,0,513,2.54,29.31,499.25,0,8,19,181.46,0,3,1,40.33,319.75,1.96,32,scattered clouds
3MB-NB,11/12/2019 19:00,2019,12,11,19,0,820,0.92,12.35,1045.15,0,17,25,727.36,0,12,7,26.86,475.39,157.6,30,scattered clouds
3MB-NB,11/12/2019 20:00,2019,12,11,20,0,832,0.25,8.22,1625.81,0,27,5,1308.02,0,21,48,22.55,564.82,247.03,28,few clouds
3MB-NB,11/12/2019 21:00,2019,12,11,21,0,547,2.44,9.25,1415.41,0,23,35,1097.62,0,18,17,19.23,662.22,344.43,28,few clouds
3MB-NB,11/12/2019 22:00,2019,12,11,22,0,434,3.37,8.71,1485.65,0,24,45,1167.86,0,19,27,30.1,436.54,118.75,28,few clouds
3MB-NB,11/12/2019 23:00,2019,12,11,23,0,390,0.71,13.34,1022.04,0,17,2,704.25,0,11,44,62.54,207.91,0,27,few clouds
3MB-NB,12/12/2019 00:00,2019,12,12,0,0,123,0.67,91.84,139.11,0,2,19,0,0,0,0,86.87,146.71,0,27,few clouds
3MB-NB,12/12/2019 01:00,2019,12,12,1,0,58,0.35,98.84,128.76,0,2,8,0,0,0,0,94.69,134.26,0,27,few clouds
3MB-NB,12/12/2019 02:00,2019,12,12,2,0,40,0.45,97.81,130.07,0,2,10,0,0,0,0,95.52,133.08,0,26,few clouds
3MB-NB,12/12/2019 03:00,2019,12,12,3,0,27,0.43,90,141.46,0,2,21,0,0,0,0,94.21,134.98,0,26,few clouds
3MB-NB,12/12/2019 04:00,2019,12,12,4,0,15,1.41,90.25,141.35,0,2,21,0,0,0,0,89.84,141.5,0,26,few clouds
3MB-NB,12/12/2019 05:00,2019,12,12,5,0,77,2.38,97.37,131.08,0,2,11,0,0,0,0,93.08,136.59,0,25,few clouds
3MB-NB,12/12/2019 06:00,2019,12,12,6,0,400,2.23,91.39,139.37,0,2,19,0,0,0,0,91.34,139.29,0,25,mist
3MB-NB,12/12/2019 07:00,2019,12,12,7,0,455,2.86,88.44,144.83,0,2,24,0,0,0,0,84.01,151.34,0,25,mist
3MB-NB,12/12/2019 08:00,2019,12,12,8,0,298,0.74,88.17,144.8,0,2,24,0,0,0,0,87.66,145.02,0,28,overcast clouds
3MB-NB,12/12/2019 09:00,2019,12,12,9,0,343,0.67,88.58,143.91,0,2,23,0,0,0,0,86.43,147.08,0,26,mist
3MB-NB,12/12/2019 10:00,2019,12,12,10,0,367,0.5,84.11,151.71,0,2,31,0,0,0,0,83.93,151.49,0,27,haze
3MB-NB,12/12/2019 11:00,2019,12,12,11,0,395,0.97,82.48,154.89,0,2,34,0,0,0,0,82.75,153.63,0,29,haze
3MB-NB,12/12/2019 12:00,2019,12,12,12,0,929,0.09,80.74,157.94,0,2,37,0,0,0,0,82.97,153.22,0,30,scattered clouds
3MB-NB,12/12/2019 13:00,2019,12,12,13,0,849,0.15,82.35,155.8,0,2,35,0,0,0,0,82.78,153.57,0,30,broken clouds
3MB-NB,12/12/2019 14:00,2019,12,12,14,0,599,0.05,68.69,186.63,0,3,6,0,0,0,0,81.46,156.06,0,28,thunderstorm with light rain
3MB-NB,12/12/2019 15:00,2019,12,12,15,0,850,0.05,73.76,172.87,0,2,52,0,0,0,0,79.73,159.5,0,23,thunderstorm with light rain
3MB-NB,12/12/2019 16:00,2019,12,12,16,0,992,0.07,70.43,182.42,0,3,2,0,0,0,0,73.9,172.08,0,24,thunderstorm
3MB-NB,12/12/2019 17:00,2019,12,12,17,0,1055,0,22.43,640.57,0,10,40,322.78,0,5,22,61.74,207.06,0,,
3MB-NB,12/12/2019 18:00,2019,12,12,18,0,1035,0,12.93,992.88,0,16,32,675.09,0,11,15,45.66,283.09,0,27,haze
3MB-NB,12/12/2019 19:00,2019,12,12,19,0,796,2.69,9.87,1314.7,0,21,54,996.91,0,16,36,32.67,392.68,74.89,27,scattered clouds
3MB-NB,12/12/2019 20:00,2019,12,12,20,0,678,0.99,12.78,1030.06,0,17,10,712.27,0,11,52,25.8,493.01,175.22,26,haze
3MB-NB,12/12/2019 21:00,2019,12,12,21,0,684,0.16,9.33,1376.48,0,22,56,1058.69,0,17,38,26.09,491.12,173.33,26,haze
3MB-NB,12/12/2019 22:00,2019,12,12,22,0,714,0.23,10.56,1208.73,0,20,8,890.94,0,14,50,42.16,306.38,0,25,haze
3MB-NB,12/12/2019 23:00,2019,12,12,23,0,597,0.16,38.13,580.5,0,9,40,262.71,0,4,22,68.92,187.21,0,25,few clouds
3MB-NB,13/12/2019 00:00,2019,12,13,0,0,149,0.11,89.16,142.8,0,2,22,0,0,0,0,87.88,144.88,0,25,haze
3MB-NB,13/12/2019 01:00,2019,12,13,1,0,64,1.06,102.34,124.36,0,2,4,0,0,0,0,93.5,135.95,0,25,haze
3MB-NB,13/12/2019 02:00,2019,12,13,2,0,22,0.77,95.02,133.97,0,2,13,0,0,0,0,93.71,135.65,0,25,mist
3MB-NB,13/12/2019 03:00,2019,12,13,3,0,54,2.92,96.64,131.65,0,2,11,0,0,0,0,95.22,133.51,0,25,mist
3MB-NB,13/12/2019 04:00,2019,12,13,4,0,49,12.15,91.47,141,0,2,21,0,0,0,0,93.86,135.44,0,25,mist
3MB-NB,13/12/2019 05:00,2019,12,13,5,0,90,3.08,86.37,148.32,0,2,28,0,0,0,0,93.33,136.2,0,24,few clouds
3MB-NB,13/12/2019 06:00,2019,12,13,6,0,387,1.98,94.59,134.94,0,2,14,0,0,0,0,91.51,139.02,0,24,mist
3MB-NB,13/12/2019 07:00,2019,12,13,7,0,421,3.05,81.67,159.85,0,2,39,0,0,0,0,84.78,149.95,0,25,mist
3MB-NB,13/12/2019 08:00,2019,12,13,8,0,291,1.09,87.66,146.03,0,2,26,0,0,0,0,85.39,148.92,0,24,mist
3MB-NB,13/12/2019 09:00,2019,12,13,9,0,320,0.76,87.33,146.34,0,2,26,0,0,0,0,83.97,151.4,0,25,mist
3MB-NB,13/12/2019 10:00,2019,12,13,10,0,392,0.91,81.7,156.14,0,2,36,0,0,0,0,82.36,154.36,0,26,mist
3MB-NB,13/12/2019 11:00,2019,12,13,11,0,601,0.2,82.08,155.43,0,2,35,0,0,0,0,82.22,154.6,0,28,haze
3MB-NB,13/12/2019 12:00,2019,12,13,12,0,747,0,84.45,151.27,0,2,31,0,0,0,0,82.17,154.7,0,29,thunderstorm
3MB-NB,13/12/2019 13:00,2019,12,13,13,0,736,0.2,81.17,156.89,0,2,36,0,0,0,0,81.49,156,0,29,scattered clouds
3MB-NB,13/12/2019 14:00,2019,12,13,14,0,483,0.65,78.73,161.86,0,2,41,0,0,0,0,79.37,160.18,0,29,scattered clouds
3MB-NB,13/12/2019 15:00,2019,12,13,15,0,478,0.64,72.97,175.02,0,2,55,0,0,0,0,75.7,167.97,0,30,scattered clouds
3MB-NB,13/12/2019 16:00,2019,12,13,16,0,453,0.46,74.09,172.35,0,2,52,0,0,0,0,70.54,180.26,0,30,scattered clouds
3MB-NB,13/12/2019 17:00,2019,12,13,17,0,525,1.57,58.19,232.94,0,3,52,0,0,0,0,60.84,210.48,0,31,scattered clouds
3MB-NB,13/12/2019 18:00,2019,12,13,18,0,740,0.82,45.3,306.32,0,5,6,0,0,0,0,45.71,281.19,0,30,few clouds
3MB-NB,13/12/2019 19:00,2019,12,13,19,0,1103,0,23.4,562,0,9,22,244.21,0,4,4,33.93,376.44,58.65,29,few clouds
3MB-NB,13/12/2019 20:00,2019,12,13,20,0,1028,0.16,15.55,822.64,0,13,42,504.85,0,8,24,25.79,494.47,176.68,28,haze
3MB-NB,13/12/2019 21:00,2019,12,13,21,0,641,0.87,21.7,640.68,0,10,40,322.89,0,5,22,28.45,456.22,138.43,27,few clouds
3MB-NB,13/12/2019 22:00,2019,12,13,22,0,390,0.92,57.22,226.03,0,3,46,0,0,0,0,44.99,289.16,0,27,few clouds
3MB-NB,13/12/2019 23:00,2019,12,13,23,0,318,0.82,73.81,173.73,0,2,53,0,0,0,0,65.5,195.41,0,27,few clouds
3MB-NB,14/12/2019 00:00,2019,12,14,0,0,209,0.18,82.28,155.15,0,2,35,0,0,0,0,82.03,155.36,0,27,few clouds
3MB-NB,14/12/2019 01:00,2019,12,14,1,0,119,0.24,94.33,134.88,0,2,14,0,0,0,0,90.7,140.26,0,26,few clouds
3MB-NB,14/12/2019 02:00,2019,12,14,2,0,68,1.21,95.29,133.85,0,2,13,0,0,0,0,97.06,131.02,0,26,few clouds
3MB-NB,14/12/2019 03:00,2019,12,14,3,0,41,0.43,92.3,138.14,0,2,18,0,0,0,0,98.56,128.98,0,26,haze
3MB-NB,14/12/2019 04:00,2019,12,14,4,0,55,3.93,88.03,144.55,0,2,24,0,0,0,0,98.94,128.49,0,26,haze
3MB-NB,14/12/2019 05:00,2019,12,14,5,0,90,0.49,94.26,135.03,0,2,15,0,0,0,0,96.52,131.8,0,26,haze
3MB-NB,14/12/2019 06:00,2019,12,14,6,0,234,0.82,88.12,144.61,0,2,24,0,0,0,0,86.45,147.15,0,25,haze
3MB-NB,14/12/2019 07:00,2019,12,14,7,0,276,0.75,87.29,145.96,0,2,25,0,0,0,0,82.47,154.16,0,25,haze
3MB-NB,14/12/2019 08:00,2019,12,14,8,0,392,1.28,87.68,145.77,0,2,25,0,0,0,0,85.32,149,0,25,mist
3MB-NB,14/12/2019 09:00,2019,12,14,9,0,680,0.18,86.02,147.95,0,2,27,0,0,0,0,83.41,152.42,0,25,mist
3MB-NB,14/12/2019 10:00,2019,12,14,10,0,665,0.08,86.51,147.23,0,2,27,0,0,0,0,83.11,152.97,0,25,mist
3MB-NB,14/12/2019 11:00,2019,12,14,11,0,769,0.17,84,152.05,0,2,32,0,0,0,0,83.3,152.59,0,26,haze
3MB-NB,14/12/2019 12:00,2019,12,14,12,0,670,0.43,82.53,154.39,0,2,34,0,0,0,0,81.9,155.33,0,27,haze
3MB-NB,14/12/2019 13:00,2019,12,14,13,0,340,0.94,61.21,235.51,0,3,55,0,0,0,0,77.09,164.93,0,28,haze
3MB-NB,14/12/2019 14:00,2019,12,14,14,0,422,0.81,78.29,166.31,0,2,46,0,0,0,0,76.63,165.91,0,28,haze
3MB-NB,14/12/2019 15:00,2019,12,14,15,0,546,0.37,78.72,162,0,2,42,0,0,0,0,74.23,171.28,0,30,haze
3MB-NB,14/12/2019 16:00,2019,12,14,16,0,822,0,79.04,161.46,0,2,41,0,0,0,0,70.82,179.51,0,31,haze
3MB-NB,14/12/2019 17:00,2019,12,14,17,0,711,0.27,76.64,166.9,0,2,46,0,0,0,0,70.82,179.5,0,31,haze
3MB-NB,14/12/2019 18:00,2019,12,14,18,0,462,0.81,75.48,169.14,0,2,49,0,0,0,0,72.01,176.58,0,31,haze
3MB-NB,14/12/2019 19:00,2019,12,14,19,0,417,0.91,69.42,184.91,0,3,4,0,0,0,0,69.11,184.05,0,29,haze
3MB-NB,14/12/2019 20:00,2019,12,14,20,0,425,1.24,61.53,208.43,0,3,28,0,0,0,0,63.08,201.59,0,28,haze
3MB-NB,14/12/2019 21:00,2019,12,14,21,0,302,1.56,67.64,189.21,0,3,9,0,0,0,0,66.26,191.98,0,27,haze
3MB-NB,14/12/2019 22:00,2019,12,14,22,0,247,1.11,68.58,188.15,0,3,8,0,0,0,0,71.57,177.91,0,27,scattered clouds
3MB-NB,14/12/2019 23:00,2019,12,14,23,0,390,0.51,77.58,165.07,0,2,45,0,0,0,0,77.78,163.61,0,26,few clouds
3MB-NB,15/12/2019 00:00,2019,12,15,0,0,285,0.22,85.35,149.55,0,2,29,0,0,0,0,86.05,147.8,0,26,few clouds
3MB-NB,15/12/2019 01:00,2019,12,15,1,0,206,1.09,86.82,146.7,0,2,26,0,0,0,0,93.06,136.65,0,26,few clouds
3MB-NB,15/12/2019 02:00,2019,12,15,2,0,136,0.33,89.27,142.88,0,2,22,0,0,0,0,95.53,133.07,0,26,few clouds
3MB-NB,15/12/2019 03:00,2019,12,15,3,0,124,0.57,91.01,140.24,0,2,20,0,0,0,0,96.64,131.54,0,28,light rain
3MB-NB,15/12/2019 04:00,2019,12,15,4,0,59,0.33,96.76,131.58,0,2,11,0,0,0,0,96.66,131.52,0,25,few clouds
3MB-NB,15/12/2019 05:00,2019,12,15,5,0,84,4.63,97.47,130.52,0,2,10,0,0,0,0,95.32,133.37,0,25,few clouds
3MB-NB,15/12/2019 06:00,2019,12,15,6,0,163,2.19,85.37,149.52,0,2,29,0,0,0,0,88.92,143.03,0,25,few clouds
3MB-NB,15/12/2019 07:00,2019,12,15,7,0,194,0.83,82.61,157.9,0,2,37,0,0,0,0,86.94,146.26,0,24,few clouds
3MB-NB,15/12/2019 08:00,2019,12,15,8,0,313,0.77,89.54,142.96,0,2,22,0,0,0,0,89.51,142.03,0,24,few clouds
3MB-NB,15/12/2019 09:00,2019,12,15,9,0,487,0.09,89.27,142.92,0,2,22,0,0,0,0,88.84,143.1,0,28,overcast clouds
3MB-NB,15/12/2019 10:00,2019,12,15,10,0,518,0.16,88.61,144.26,0,2,24,0,0,0,0,88.66,143.38,0,26,haze
3MB-NB,15/12/2019 11:00,2019,12,15,11,0,231,0.31,92.61,137.93,0,2,17,0,0,0,0,90.9,139.85,0,28,haze
3MB-NB,15/12/2019 12:00,2019,12,15,12,0,248,1.17,91.54,139.03,0,2,19,0,0,0,0,91.99,138.18,0,30,scattered clouds
3MB-NB,15/12/2019 13:00,2019,12,15,13,0,446,0.49,85.46,149.35,0,2,29,0,0,0,0,88.2,144.17,0,31,broken clouds
3MB-NB,15/12/2019 14:00,2019,12,15,14,0,565,0,85.38,149.7,0,2,29,0,0,0,0,87.35,145.54,0,32,broken clouds
3MB-NB,15/12/2019 15:00,2019,12,15,15,0,600,0.37,81.02,158.61,0,2,38,0,0,0,0,83.6,152.19,0,32,broken clouds
3MB-NB,15/12/2019 16:00,2019,12,15,16,0,562,0.12,86.25,147.8,0,2,27,0,0,0,0,86.42,147.16,0,25,few clouds
3MB-NB,15/12/2019 17:00,2019,12,15,17,0,289,0.34,84.61,151.19,0,2,31,0,0,0,0,87.04,146.05,0,32,broken clouds
3MB-NB,15/12/2019 18:00,2019,12,15,18,0,274,0.92,86.98,146.57,0,2,26,0,0,0,0,86.03,147.76,0,31,scattered clouds
3MB-NB,15/12/2019 19:00,2019,12,15,19,0,333,1.04,82.57,154.63,0,2,34,0,0,0,0,83.42,152.45,0,30,scattered clouds
3MB-NB,15/12/2019 20:00,2019,12,15,20,0,292,1.38,73.3,174.72,0,2,54,0,0,0,0,77.5,164.03,0,29,few clouds
3MB-NB,15/12/2019 21:00,2019,12,15,21,0,256,1.49,75.38,169.69,0,2,49,0,0,0,0,79.32,160.28,0,28,few clouds
3MB-NB,15/12/2019 22:00,2019,12,15,22,0,224,1.27,75.83,168.31,0,2,48,0,0,0,0,81.88,155.28,0,27,few clouds
3MB-NB,15/12/2019 23:00,2019,12,15,23,0,325,0.45,85,150.48,0,2,30,0,0,0,0,84.59,150.28,0,27,few clouds
3MB-NB,16/12/2019 00:00,2019,12,16,0,0,201,0.27,88.81,143.25,0,2,23,0,0,0,0,91.77,138.7,0,27,few clouds
3MB-NB,16/12/2019 01:00,2019,12,16,1,0,112,0.03,94.49,134.69,0,2,14,0,0,0,0,96.69,131.48,0,27,few clouds
3MB-NB,16/12/2019 02:00,2019,12,16,2,0,48,0.43,98.54,129.1,0,2,9,0,0,0,0,98.05,129.64,0,27,few clouds
3MB-NB,16/12/2019 03:00,2019,12,16,3,0,60,0.32,99.08,128.65,0,2,8,0,0,0,0,101.09,125.77,0,26,few clouds
3MB-NB,16/12/2019 04:00,2019,12,16,4,0,70,0.31,94.88,134.15,0,2,14,0,0,0,0,97.56,130.31,0,26,few clouds
3MB-NB,16/12/2019 05:00,2019,12,16,5,0,153,4.56,88.91,143.25,0,2,23,0,0,0,0,94.86,134.1,0,25,mist
3MB-NB,16/12/2019 06:00,2019,12,16,6,0,481,2.32,89.17,143.63,0,2,23,0,0,0,0,90.85,140.09,0,25,mist
3MB-NB,16/12/2019 07:00,2019,12,16,7,0,429,2.57,82.17,155.94,0,2,35,0,0,0,0,83.97,151.44,0,27,broken clouds
3MB-NB,16/12/2019 08:00,2019,12,16,8,0,311,1.16,84.95,150.85,0,2,30,0,0,0,0,87.92,144.59,0,25,mist
3MB-NB,16/12/2019 09:00,2019,12,16,9,0,342,1.38,83.91,151.95,0,2,31,0,0,0,0,86.94,146.22,0,26,mist
3MB-NB,16/12/2019 10:00,2019,12,16,10,0,346,0.85,82.03,156.56,0,2,36,0,0,0,0,83.63,152.01,0,27,haze
3MB-NB,16/12/2019 11:00,2019,12,16,11,0,349,0.63,85.38,149.31,0,2,29,0,0,0,0,80.57,157.79,0,29,haze
3MB-NB,16/12/2019 12:00,2019,12,16,12,0,421,0.76,78.26,165.77,0,2,45,0,0,0,0,80.37,158.18,0,30,scattered clouds
